pokemon,move_name,move_level,tm
Meowth,Bite,11,
Meowth,Growl,1,
Meowth,Thunderbolt,0,machine
Meowth,Thunder,0,machine
Meowth,Dig,0,machine
Meowth,Toxic,0,machine
Meowth,Mimic,0,tutor
Meowth,Screech,35,
Meowth,Double Team,0,machine
Meowth,Defense Curl,0,tutor
Meowth,Dream Eater,0,tutor
Meowth,Flash,0,machine
Meowth,Fury Swipes,41,
Meowth,Rest,0,machine
Meowth,Slash,46,
Meowth,Substitute,0,tutor
Meowth,Thief,0,machine
Meowth,Snore,0,tutor
Meowth,Protect,0,machine
Meowth,Feint Attack,28,
Meowth,Endure,0,tutor
Meowth,Swagger,45,
Meowth,Attract,0,machine
Meowth,Sleep Talk,0,tutor
Meowth,Return,0,machine
Meowth,Frustration,0,machine
Meowth,Iron Tail,0,machine
Meowth,Hidden Power,0,machine
Meowth,Rain Dance,0,machine
Meowth,Sunny Day,0,machine
Meowth,Psych Up,0,tutor
Meowth,Shadow Ball,0,machine
Meowth,Fake Out,50,
Meowth,Torment,0,machine
Meowth,Facade,0,machine
Meowth,Taunt,0,machine
Meowth,Snatch,0,machine
Meowth,Secret Power,0,machine
Meowth,Aerial Ace,0,machine
Meowth,Shock Wave,0,machine
Meowth,Water Pulse,0,machine
Persian,Pay Day,20,
Persian,Scratch,1,
Persian,Cut,0,machine
Persian,Double-Edge,0,Sootopolis City
Persian,Bite,1,
Persian,Growl,1,
Persian,Roar,0,machine
Persian,Hyper Beam,0,machine
Persian,Thunderbolt,0,machine
Persian,Thunder,0,machine
Persian,Dig,0,machine
Persian,Toxic,0,machine
Persian,Mimic,0,tutor
Persian,Screech,38,
Persian,Double Team,0,machine
Persian,Defense Curl,0,tutor
Persian,Dream Eater,0,tutor
Persian,Flash,0,machine
Persian,Fury Swipes,46,
Persian,Rest,0,machine
Persian,Slash,53,
Persian,Substitute,0,tutor
Persian,Thief,0,machine
Persian,Snore,0,tutor
Persian,Protect,0,machine
Persian,Feint Attack,29,
Persian,Endure,0,tutor
Persian,Swagger,61,
Persian,Attract,0,machine
Persian,Sleep Talk,0,tutor
Persian,Return,0,machine
Persian,Frustration,0,machine
Persian,Iron Tail,0,machine
Persian,Hidden Power,0,machine
Persian,Rain Dance,0,machine
Persian,Sunny Day,0,machine
Persian,Psych Up,0,tutor
Persian,Shadow Ball,0,machine
Persian,Fake Out,59,
Persian,Torment,0,machine
Persian,Facade,0,machine
Persian,Taunt,0,machine
Persian,Snatch,0,machine
Persian,Secret Power,0,machine
Persian,Aerial Ace,0,machine
Persian,Shock Wave,0,machine
Persian,Water Pulse,0,machine
Psyduck,Scratch,1,
Psyduck,Double-Edge,0,Sootopolis City
Psyduck,Tail Whip,5,
Psyduck,Disable,10,
Psyduck,Hydro Pump,50,
Psyduck,Surf,0,machine
Psyduck,Ice Beam,0,machine
Psyduck,Blizzard,0,machine
Psyduck,Seismic Toss,0,tutor
Psyduck,Strength,0,machine
Psyduck,Dig,0,machine
Psyduck,Toxic,0,machine
Psyduck,Confusion,16,
Psyduck,Mimic,0,tutor
Psyduck,Screech,23,
Psyduck,Double Team,0,machine
Psyduck,Waterfall,0,machine
Psyduck,Flash,0,machine
Psyduck,Fury Swipes,40,
Psyduck,Rest,0,machine
Psyduck,Substitute,0,tutor
Psyduck,Snore,0,tutor
Psyduck,Protect,0,machine
Psyduck,Endure,0,tutor
Psyduck,Swagger,0,tutor
Psyduck,Attract,0,machine
Psyduck,Sleep Talk,0,tutor
Psyduck,Return,0,machine
Psyduck,Frustration,0,machine
Psyduck,Dynamic Punch,0,Mossdeep City
Psyduck,Iron Tail,0,machine
Psyduck,Hidden Power,0,machine
Psyduck,Rain Dance,0,machine
Psyduck,Psych Up,31,
Psyduck,Rock Smash,0,machine
Psyduck,Hail,0,machine
Psyduck,Facade,0,machine
Psyduck,Focus Punch,0,machine
Psyduck,Brick Break,0,machine
Psyduck,Secret Power,0,machine
Psyduck,Dive,0,machine
Psyduck,Aerial Ace,0,machine
Psyduck,Water Sport,1,
Psyduck,Calm Mind,0,machine
Psyduck,Water Pulse,0,machine
Golduck,Scratch,1,
Golduck,Double-Edge,0,Sootopolis City
Golduck,Tail Whip,1,
Golduck,Disable,1,
Golduck,Hydro Pump,58,
Golduck,Surf,0,machine
Golduck,Ice Beam,0,machine
Golduck,Blizzard,0,machine
Golduck,Hyper Beam,0,machine
Golduck,Seismic Toss,0,tutor
Golduck,Strength,0,machine
Golduck,Dig,0,machine
Golduck,Toxic,0,machine
Golduck,Confusion,16,
Golduck,Mimic,0,tutor
Golduck,Screech,23,
Golduck,Double Team,0,machine
Golduck,Waterfall,0,machine
Golduck,Flash,0,machine
Golduck,Fury Swipes,44,
Golduck,Rest,0,machine
Golduck,Substitute,0,tutor
Golduck,Snore,0,tutor
Golduck,Protect,0,machine
Golduck,Endure,0,tutor
Golduck,Swagger,0,tutor
Golduck,Fury Cutter,0,Route 117
Golduck,Attract,0,machine
Golduck,Sleep Talk,0,tutor
Golduck,Return,0,machine
Golduck,Frustration,0,machine
Golduck,Dynamic Punch,0,Mossdeep City
Golduck,Iron Tail,0,machine
Golduck,Hidden Power,0,machine
Golduck,Rain Dance,0,machine
Golduck,Psych Up,31,
Golduck,Rock Smash,0,machine
Golduck,Hail,0,machine
Golduck,Facade,0,machine
Golduck,Focus Punch,0,machine
Golduck,Brick Break,0,machine
Golduck,Secret Power,0,machine
Golduck,Dive,0,machine
Golduck,Aerial Ace,0,machine
Golduck,Water Sport,1,
Golduck,Calm Mind,0,machine
Golduck,Water Pulse,0,machine
Mankey,Karate Chop,15,
Mankey,Scratch,1,
Mankey,Thrash,51,
Mankey,Double-Edge,0,Sootopolis City
Mankey,Leer,1,
Mankey,Low Kick,9,
Mankey,Seismic Toss,33,
Mankey,Strength,0,machine
Mankey,Thunderbolt,0,machine
Mankey,Thunder,0,machine
Mankey,Earthquake,0,machine
Mankey,Dig,0,machine
Mankey,Toxic,0,machine
Mankey,Mimic,0,tutor
Mankey,Screech,45,
Mankey,Double Team,0,machine
Mankey,Defense Curl,0,tutor
Mankey,Focus Energy,27,
Mankey,Metronome,0,tutor
Mankey,Fury Swipes,21,
Mankey,Rest,0,machine
Mankey,Substitute,0,tutor
Mankey,Thief,0,machine
Mankey,Snore,0,tutor
Mankey,Protect,0,machine
Mankey,Endure,0,tutor
Mankey,Swagger,36,
Mankey,Attract,0,machine
Mankey,Sleep Talk,0,tutor
Mankey,Return,0,machine
Mankey,Frustration,0,machine
Mankey,Dynamic Punch,0,Mossdeep City
Mankey,Iron Tail,0,machine
Mankey,Hidden Power,0,machine
Mankey,Cross Chop,39,
Mankey,Rain Dance,0,machine
Mankey,Sunny Day,0,machine
Mankey,Psych Up,0,tutor
Mankey,Rock Smash,0,machine
Mankey,Facade,0,machine
Mankey,Focus Punch,0,machine
Mankey,Taunt,0,machine
Mankey,Brick Break,0,machine
Mankey,Secret Power,0,machine
Mankey,Overheat,0,machine
Mankey,Rock Tomb,0,machine
Mankey,Aerial Ace,0,machine
Mankey,Bulk Up,0,machine
Primeape,Karate Chop,15,
Primeape,Scratch,1,
Primeape,Thrash,63,
Primeape,Double-Edge,0,Sootopolis City
Primeape,Leer,1,
Primeape,Hyper Beam,0,machine
Primeape,Low Kick,1,
Primeape,Seismic Toss,36,
Primeape,Strength,0,machine
Primeape,Thunderbolt,0,machine
Primeape,Thunder,0,machine
Primeape,Earthquake,0,machine
Primeape,Dig,0,machine
Primeape,Toxic,0,machine
Primeape,Rage,1,
Primeape,Mimic,0,tutor
Primeape,Screech,54,
Primeape,Double Team,0,machine
Primeape,Defense Curl,0,tutor
Primeape,Focus Energy,27,
Primeape,Metronome,0,tutor
Primeape,Fury Swipes,21,
Primeape,Rest,0,machine
Primeape,Substitute,0,tutor
Primeape,Thief,0,machine
Primeape,Snore,0,tutor
Primeape,Protect,0,machine
Primeape,Endure,0,tutor
Primeape,Swagger,44,
Primeape,Attract,0,machine
Primeape,Sleep Talk,0,tutor
Primeape,Return,0,machine
Primeape,Frustration,0,machine
Primeape,Dynamic Punch,0,Mossdeep City
Primeape,Iron Tail,0,machine
Primeape,Hidden Power,0,machine
Primeape,Cross Chop,45,
Primeape,Rain Dance,0,machine
Primeape,Sunny Day,0,machine
Primeape,Psych Up,0,tutor
Primeape,Rock Smash,0,machine
Primeape,Facade,0,machine
Primeape,Focus Punch,0,machine
Primeape,Taunt,0,machine
Primeape,Brick Break,0,machine
Primeape,Secret Power,0,machine
Primeape,Overheat,0,machine
Primeape,Rock Tomb,0,machine
Primeape,Aerial Ace,0,machine
Primeape,Bulk Up,0,machine
Growlithe,Take Down,25,
Growlithe,Double-Edge,0,Sootopolis City
Growlithe,Leer,13,
Growlithe,Bite,1,
Growlithe,Roar,1,
Growlithe,Ember,7,
Growlithe,Flamethrower,49,
Growlithe,Strength,0,machine
Growlithe,Dig,0,machine
Growlithe,Toxic,0,machine
Growlithe,Agility,43,
Growlithe,Mimic,0,tutor
Growlithe,Double Team,0,machine
Growlithe,Fire Blast,0,machine
Growlithe,Rest,0,machine
Growlithe,Substitute,0,tutor
Growlithe,Thief,0,machine
Growlithe,Flame Wheel,31,
Growlithe,Snore,0,tutor
Growlithe,Protect,0,machine
Growlithe,Endure,0,tutor
Growlithe,Swagger,0,tutor
Growlithe,Attract,0,machine
Growlithe,Sleep Talk,0,tutor
Growlithe,Return,0,machine
Growlithe,Frustration,0,machine
Growlithe,Iron Tail,0,machine
Growlithe,Hidden Power,0,machine
Growlithe,Sunny Day,0,machine
Growlithe,Rock Smash,0,machine
Growlithe,Facade,0,machine
Growlithe,Helping Hand,37,
Growlithe,Secret Power,0,machine
Growlithe,Overheat,0,machine
Growlithe,Odor Sleuth,19,
Growlithe,Aerial Ace,0,machine
Arcanine,Double-Edge,0,Sootopolis City
Arcanine,Bite,1,
Arcanine,Roar,1,
Arcanine,Ember,1,
Arcanine,Flamethrower,0,machine
Arcanine,Hyper Beam,0,machine
Arcanine,Strength,0,machine
Arcanine,Dig,0,machine
Arcanine,Toxic,0,machine
Arcanine,Mimic,0,tutor
Arcanine,Double Team,0,machine
Arcanine,Fire Blast,0,machine
Arcanine,Rest,0,machine
Arcanine,Substitute,0,tutor
Arcanine,Thief,0,machine
Arcanine,Snore,0,tutor
Arcanine,Protect,0,machine
Arcanine,Endure,0,tutor
Arcanine,Swagger,0,tutor
Arcanine,Attract,0,machine
Arcanine,Sleep Talk,0,tutor
Arcanine,Return,0,machine
Arcanine,Frustration,0,machine
Arcanine,Iron Tail,0,machine
Arcanine,Hidden Power,0,machine
Arcanine,Sunny Day,0,machine
Arcanine,Extreme Speed,49,
Arcanine,Rock Smash,0,machine
Arcanine,Facade,0,machine
Arcanine,Secret Power,0,machine
Arcanine,Overheat,0,machine
Arcanine,Odor Sleuth,1,
Arcanine,Aerial Ace,0,machine
Poliwag,DoubleSlap,19,
Poliwag,Double-Edge,0,Sootopolis City
Poliwag,Water Gun,13,
Poliwag,Hydro Pump,43,
Poliwag,Surf,0,machine
Poliwag,Ice Beam,0,machine
Poliwag,Blizzard,0,machine
Poliwag,Dig,0,machine
Poliwag,Toxic,0,machine
Poliwag,Psychic,0,machine
Poliwag,Hypnosis,7,
Poliwag,Mimic,0,tutor
Poliwag,Double Team,0,machine
Poliwag,Defense Curl,0,tutor
Poliwag,Waterfall,0,machine
Poliwag,Bubble,1,
Poliwag,Rest,0,machine
Poliwag,Substitute,0,tutor
Poliwag,Thief,0,machine
Poliwag,Snore,0,tutor
Poliwag,Protect,0,machine
Poliwag,Belly Drum,37,
Poliwag,Endure,0,tutor
Poliwag,Swagger,0,tutor
Poliwag,Attract,0,machine
Poliwag,Sleep Talk,0,tutor
Poliwag,Return,0,machine
Poliwag,Frustration,0,machine
Poliwag,Hidden Power,0,machine
Poliwag,Rain Dance,25,
Poliwag,Hail,0,machine
Poliwag,Facade,0,machine
Poliwag,Secret Power,0,machine
Poliwag,Dive,0,machine
Poliwag,Water Pulse,0,machine
Poliwhirl,DoubleSlap,19,
Poliwhirl,Double-Edge,0,Sootopolis City
Poliwhirl,Water Gun,1,
Poliwhirl,Hydro Pump,51,
Poliwhirl,Surf,0,machine
Poliwhirl,Ice Beam,0,machine
Poliwhirl,Blizzard,0,machine
Poliwhirl,Seismic Toss,0,tutor
Poliwhirl,Strength,0,machine
Poliwhirl,Earthquake,0,machine
Poliwhirl,Dig,0,machine
Poliwhirl,Toxic,0,machine
Poliwhirl,Psychic,0,machine
Poliwhirl,Hypnosis,1,
Poliwhirl,Mimic,0,tutor
Poliwhirl,Double Team,0,machine
Poliwhirl,Defense Curl,0,tutor
Poliwhirl,Metronome,0,tutor
Poliwhirl,Waterfall,0,machine
Poliwhirl,Bubble,1,
Poliwhirl,Rest,0,machine
Poliwhirl,Substitute,0,tutor
Poliwhirl,Thief,0,machine
Poliwhirl,Snore,0,tutor
Poliwhirl,Protect,0,machine
Poliwhirl,Belly Drum,43,
Poliwhirl,Endure,0,tutor
Poliwhirl,Swagger,0,tutor
Poliwhirl,Attract,0,machine
Poliwhirl,Sleep Talk,0,tutor
Poliwhirl,Return,0,machine
Poliwhirl,Frustration,0,machine
Poliwhirl,Hidden Power,0,machine
Poliwhirl,Rain Dance,27,
Poliwhirl,Rock Smash,0,machine
Poliwhirl,Hail,0,machine
Poliwhirl,Facade,0,machine
Poliwhirl,Focus Punch,0,machine
Poliwhirl,Brick Break,0,machine
Poliwhirl,Secret Power,0,machine
Poliwhirl,Dive,0,machine
Poliwhirl,Water Pulse,0,machine
Poliwrath,DoubleSlap,1,
Poliwrath,Double-Edge,0,Sootopolis City
Poliwrath,Water Gun,1,
Poliwrath,Surf,0,machine
Poliwrath,Ice Beam,0,machine
Poliwrath,Blizzard,0,machine
Poliwrath,Hyper Beam,0,machine
Poliwrath,Submission,1,
Poliwrath,Seismic Toss,0,tutor
Poliwrath,Strength,0,machine
Poliwrath,Earthquake,0,machine
Poliwrath,Dig,0,machine
Poliwrath,Toxic,0,machine
Poliwrath,Psychic,0,machine
Poliwrath,Hypnosis,1,
Poliwrath,Mimic,0,tutor
Poliwrath,Double Team,0,machine
Poliwrath,Defense Curl,0,tutor
Poliwrath,Metronome,0,tutor
Poliwrath,Waterfall,0,machine
Poliwrath,Rest,0,machine
Poliwrath,Substitute,0,tutor
Poliwrath,Thief,0,machine
Poliwrath,Mind Reader,51,
Poliwrath,Snore,0,tutor
Poliwrath,Protect,0,machine
Poliwrath,Endure,0,tutor
Poliwrath,Swagger,0,tutor
Poliwrath,Attract,0,machine
Poliwrath,Sleep Talk,0,tutor
Poliwrath,Return,0,machine
Poliwrath,Frustration,0,machine
Poliwrath,Dynamic Punch,0,Mossdeep City
Poliwrath,Hidden Power,0,machine
Poliwrath,Rain Dance,0,machine
Poliwrath,Rock Smash,0,machine
Poliwrath,Hail,0,machine
Poliwrath,Facade,0,machine
Poliwrath,Focus Punch,0,machine
Poliwrath,Brick Break,0,machine
Poliwrath,Secret Power,0,machine
Poliwrath,Dive,0,machine
Poliwrath,Rock Tomb,0,machine
Poliwrath,Bulk Up,0,machine
Poliwrath,Water Pulse,0,machine
Abra,Double-Edge,0,Sootopolis City
Abra,Seismic Toss,0,tutor
Abra,Thunder Wave,0,tutor
Abra,Toxic,0,machine
Abra,Psychic,0,machine
Abra,Teleport,1,
Abra,Mimic,0,tutor
Abra,Double Team,0,machine
Abra,Light Screen,0,machine
Abra,Reflect,0,machine
Abra,Metronome,0,tutor
Abra,Dream Eater,0,tutor
Abra,Flash,0,machine
Abra,Rest,0,machine
Abra,Substitute,0,tutor
Abra,Thief,0,machine
Abra,Snore,0,tutor
Abra,Protect,0,machine
Abra,Endure,0,tutor
Abra,Swagger,0,tutor
Abra,Attract,0,machine
Abra,Sleep Talk,0,tutor
Abra,Return,0,machine
Abra,Frustration,0,machine
Abra,Safeguard,0,machine
Abra,Dynamic Punch,0,Mossdeep City
Abra,Iron Tail,0,machine
Abra,Hidden Power,0,machine
Abra,Rain Dance,0,machine
Abra,Sunny Day,0,machine
Abra,Psych Up,0,tutor
Abra,Shadow Ball,0,machine
Abra,Torment,0,machine
Abra,Facade,0,machine
Abra,Focus Punch,0,machine
Abra,Taunt,0,machine
Abra,Skill Swap,0,machine
Abra,Snatch,0,machine
Abra,Secret Power,0,machine
Abra,Calm Mind,0,machine
Abra,Shock Wave,0,machine
Kadabra,Double-Edge,0,Sootopolis City
Kadabra,Disable,18,
Kadabra,Psybeam,21,
Kadabra,Seismic Toss,0,tutor
Kadabra,Thunder Wave,0,tutor
Kadabra,Toxic,0,machine
Kadabra,Confusion,1,
Kadabra,Psychic,36,
Kadabra,Teleport,1,
Kadabra,Mimic,0,tutor
Kadabra,Double Team,0,machine
Kadabra,Recover,25,
Kadabra,Light Screen,0,machine
Kadabra,Reflect,23,
Kadabra,Metronome,0,tutor
Kadabra,Kinesis,1,
Kadabra,Dream Eater,0,tutor
Kadabra,Flash,0,machine
Kadabra,Rest,0,machine
Kadabra,Substitute,0,tutor
Kadabra,Thief,0,machine
Kadabra,Snore,0,tutor
Kadabra,Protect,0,machine
Kadabra,Endure,0,tutor
Kadabra,Swagger,0,tutor
Kadabra,Attract,0,machine
Kadabra,Sleep Talk,0,tutor
Kadabra,Return,0,machine
Kadabra,Frustration,0,machine
Kadabra,Safeguard,0,machine
Kadabra,Dynamic Punch,0,Mossdeep City
Kadabra,Iron Tail,0,machine
Kadabra,Hidden Power,0,machine
Kadabra,Rain Dance,0,machine
Kadabra,Sunny Day,0,machine
Kadabra,Psych Up,0,tutor
Kadabra,Shadow Ball,0,machine
Kadabra,Future Sight,30,
Kadabra,Torment,0,machine
Kadabra,Facade,0,machine
Kadabra,Focus Punch,0,machine
Kadabra,Taunt,0,machine
Kadabra,Trick,43,
Kadabra,Role Play,33,
Kadabra,Skill Swap,0,machine
Kadabra,Snatch,0,machine
Kadabra,Secret Power,0,machine
Kadabra,Calm Mind,0,machine
Kadabra,Shock Wave,0,machine
Alakazam,Double-Edge,0,Sootopolis City
Alakazam,Disable,18,
Alakazam,Psybeam,21,
Alakazam,Hyper Beam,0,machine
Alakazam,Seismic Toss,0,tutor
Alakazam,Thunder Wave,0,tutor
Alakazam,Toxic,0,machine
Alakazam,Confusion,1,
Alakazam,Psychic,36,
Alakazam,Teleport,1,
Alakazam,Mimic,0,tutor
Alakazam,Double Team,0,machine
Alakazam,Recover,25,
Alakazam,Light Screen,0,machine
Alakazam,Reflect,23,
Alakazam,Metronome,0,tutor
Alakazam,Kinesis,1,
Alakazam,Dream Eater,0,tutor
Alakazam,Flash,0,machine
Alakazam,Rest,0,machine
Alakazam,Substitute,0,tutor
Alakazam,Thief,0,machine
Alakazam,Snore,0,tutor
Alakazam,Protect,0,machine
Alakazam,Endure,0,tutor
Alakazam,Swagger,0,tutor
Alakazam,Attract,0,machine
Alakazam,Sleep Talk,0,tutor
Alakazam,Return,0,machine
Alakazam,Frustration,0,machine
Alakazam,Safeguard,0,machine
Alakazam,Dynamic Punch,0,Mossdeep City
Alakazam,Iron Tail,0,machine
Alakazam,Hidden Power,0,machine
Alakazam,Rain Dance,0,machine
Alakazam,Sunny Day,0,machine
Alakazam,Psych Up,0,tutor
Alakazam,Shadow Ball,0,machine
Alakazam,Future Sight,30,
Alakazam,Torment,0,machine
Alakazam,Facade,0,machine
Alakazam,Focus Punch,0,machine
Alakazam,Taunt,0,machine
Alakazam,Trick,43,
Alakazam,Skill Swap,0,machine
Alakazam,Snatch,0,machine
Alakazam,Secret Power,0,machine
Alakazam,Calm Mind,33,
Alakazam,Shock Wave,0,machine
Machop,Karate Chop,13,
Machop,Double-Edge,0,Sootopolis City
Machop,Leer,1,
Machop,Flamethrower,0,machine
Machop,Submission,37,
Machop,Low Kick,1,
Machop,Seismic Toss,19,
Machop,Strength,0,machine
Machop,Earthquake,0,machine
Machop,Dig,0,machine
Machop,Toxic,0,machine
Machop,Mimic,0,tutor
Machop,Double Team,0,machine
Machop,Focus Energy,7,
Machop,Metronome,0,tutor
Machop,Fire Blast,0,machine
Machop,Rest,0,machine
Machop,Substitute,0,tutor
Machop,Thief,0,machine
Machop,Snore,0,tutor
Machop,Protect,0,machine
Machop,Scary Face,43,
Machop,Foresight,22,
Machop,Endure,0,tutor
Machop,Swagger,0,tutor
Machop,Attract,0,machine
Machop,Sleep Talk,0,tutor
Machop,Return,0,machine
Machop,Frustration,0,machine
Machop,Dynamic Punch,49,
Machop,Vital Throw,31,
Machop,Hidden Power,0,machine
Machop,Cross Chop,40,
Machop,Rain Dance,0,machine
Machop,Sunny Day,0,machine
Machop,Rock Smash,0,machine
Machop,Facade,0,machine
Machop,Focus Punch,0,machine
Machop,Revenge,25,
Machop,Brick Break,0,machine
Machop,Secret Power,0,machine
Machop,Rock Tomb,0,machine
Machop,Bulk Up,0,machine
Machoke,Karate Chop,13,
Machoke,Double-Edge,0,Sootopolis City
Machoke,Leer,1,
Machoke,Flamethrower,0,machine
Machoke,Submission,41,
Machoke,Low Kick,1,
Machoke,Seismic Toss,19,
Machoke,Strength,0,machine
Machoke,Earthquake,0,machine
Machoke,Dig,0,machine
Machoke,Toxic,0,machine
Machoke,Mimic,0,tutor
Machoke,Double Team,0,machine
Machoke,Focus Energy,1,
Machoke,Metronome,0,tutor
Machoke,Fire Blast,0,machine
Machoke,Rest,0,machine
Machoke,Substitute,0,tutor
Machoke,Thief,0,machine
Machoke,Snore,0,tutor
Machoke,Protect,0,machine
Machoke,Scary Face,51,
Machoke,Foresight,22,
Machoke,Endure,0,tutor
Machoke,Swagger,0,tutor
Machoke,Attract,0,machine
Machoke,Sleep Talk,0,tutor
Machoke,Return,0,machine
Machoke,Frustration,0,machine
Machoke,Dynamic Punch,59,
Machoke,Vital Throw,33,
Machoke,Hidden Power,0,machine
Machoke,Cross Chop,46,
Machoke,Rain Dance,0,machine
Machoke,Sunny Day,0,machine
Machoke,Rock Smash,0,machine
Machoke,Facade,0,machine
Machoke,Focus Punch,0,machine
Machoke,Revenge,25,
Machoke,Brick Break,0,machine
Machoke,Secret Power,0,machine
Machoke,Rock Tomb,0,machine
Machoke,Bulk Up,0,machine
Machamp,Karate Chop,13,
Machamp,Double-Edge,0,Sootopolis City
Machamp,Leer,1,
Machamp,Flamethrower,0,machine
Machamp,Hyper Beam,0,machine
Machamp,Submission,41,
Machamp,Low Kick,1,
Machamp,Seismic Toss,19,
Machamp,Strength,0,machine
Machamp,Earthquake,0,machine
Machamp,Dig,0,machine
Machamp,Toxic,0,machine
Machamp,Mimic,0,tutor
Machamp,Double Team,0,machine
Machamp,Focus Energy,1,
Machamp,Metronome,0,tutor
Machamp,Fire Blast,0,machine
Machamp,Rest,0,machine
Machamp,Substitute,0,tutor
Machamp,Thief,0,machine
Machamp,Snore,0,tutor
Machamp,Protect,0,machine
Machamp,Scary Face,51,
Machamp,Foresight,22,
Machamp,Endure,0,tutor
Machamp,Swagger,0,tutor
Machamp,Attract,0,machine
Machamp,Sleep Talk,0,tutor
Machamp,Return,0,machine
Machamp,Frustration,0,machine
Machamp,Dynamic Punch,59,
Machamp,Vital Throw,33,
Machamp,Hidden Power,0,machine
Machamp,Cross Chop,46,
Machamp,Rain Dance,0,machine
Machamp,Sunny Day,0,machine
Machamp,Rock Smash,0,machine
Machamp,Facade,0,machine
Machamp,Focus Punch,0,machine
Machamp,Revenge,25,
Machamp,Brick Break,0,machine
Machamp,Secret Power,0,machine
Machamp,Rock Tomb,0,machine
Machamp,Bulk Up,0,machine
Bellsprout,Swords Dance,0,tutor
Bellsprout,Cut,0,machine
Bellsprout,Slam,45,
Bellsprout,Vine Whip,1,
Bellsprout,Wrap,11,
Bellsprout,Double-Edge,0,Sootopolis City
Bellsprout,Acid,23,
Bellsprout,Growth,6,
Bellsprout,Razor Leaf,37,
Bellsprout,SolarBeam,0,machine
Bellsprout,PoisonPowder,17,
Bellsprout,Stun Spore,19,
Bellsprout,Sleep Powder,15,
Bellsprout,Toxic,0,machine
Bellsprout,Mimic,0,tutor
Bellsprout,Double Team,0,machine
Bellsprout,Flash,0,machine
Bellsprout,Rest,0,machine
Bellsprout,Substitute,0,tutor
Bellsprout,Thief,0,machine
Bellsprout,Snore,0,tutor
Bellsprout,Protect,0,machine
Bellsprout,Sludge Bomb,0,machine
Bellsprout,Giga Drain,0,machine
Bellsprout,Endure,0,tutor
Bellsprout,Swagger,0,tutor
Bellsprout,Attract,0,machine
Bellsprout,Sleep Talk,0,tutor
Bellsprout,Return,0,machine
Bellsprout,Frustration,0,machine
Bellsprout,Sweet Scent,30,
Bellsprout,Hidden Power,0,machine
Bellsprout,Sunny Day,0,machine
Bellsprout,Facade,0,machine
Bellsprout,Secret Power,0,machine
Bellsprout,Bullet Seed,0,machine
Weepinbell,Swords Dance,0,tutor
Weepinbell,Cut,0,machine
Weepinbell,Slam,54,
Weepinbell,Vine Whip,1,
Weepinbell,Wrap,1,
Weepinbell,Double-Edge,0,Sootopolis City
Weepinbell,Acid,24,
Weepinbell,Growth,1,
Weepinbell,Razor Leaf,42,
Weepinbell,SolarBeam,0,machine
Weepinbell,PoisonPowder,17,
Weepinbell,Stun Spore,19,
Weepinbell,Sleep Powder,15,
Weepinbell,Toxic,0,machine
Weepinbell,Mimic,0,tutor
Weepinbell,Double Team,0,machine
Weepinbell,Flash,0,machine
Weepinbell,Rest,0,machine
Weepinbell,Substitute,0,tutor
Weepinbell,Thief,0,machine
Weepinbell,Snore,0,tutor
Weepinbell,Protect,0,machine
Weepinbell,Sludge Bomb,0,machine
Weepinbell,Giga Drain,0,machine
Weepinbell,Endure,0,tutor
Weepinbell,Swagger,0,tutor
Weepinbell,Attract,0,machine
Weepinbell,Sleep Talk,0,tutor
Weepinbell,Return,0,machine
Weepinbell,Frustration,0,machine
Weepinbell,Sweet Scent,33,
Weepinbell,Hidden Power,0,machine
Weepinbell,Sunny Day,0,machine
Weepinbell,Facade,0,machine
Weepinbell,Secret Power,0,machine
Weepinbell,Bullet Seed,0,machine
Victreebel,Swords Dance,0,tutor
Victreebel,Cut,0,machine
Victreebel,Vine Whip,1,
Victreebel,Double-Edge,0,Sootopolis City
Victreebel,Hyper Beam,0,machine
Victreebel,Razor Leaf,1,
Victreebel,SolarBeam,0,machine
Victreebel,Sleep Powder,1,
Victreebel,Toxic,0,machine
Victreebel,Mimic,0,tutor
Victreebel,Double Team,0,machine
Victreebel,Flash,0,machine
Victreebel,Rest,0,machine
Victreebel,Substitute,0,tutor
Victreebel,Thief,0,machine
Victreebel,Snore,0,tutor
Victreebel,Protect,0,machine
Victreebel,Sludge Bomb,0,machine
Victreebel,Giga Drain,0,machine
Victreebel,Endure,0,tutor
Victreebel,Swagger,0,tutor
Victreebel,Attract,0,machine
Victreebel,Sleep Talk,0,tutor
Victreebel,Return,0,machine
Victreebel,Frustration,0,machine
Victreebel,Sweet Scent,1,
Victreebel,Hidden Power,0,machine
Victreebel,Sunny Day,0,machine
Victreebel,Stockpile,1,
Victreebel,Spit Up,1,
Victreebel,Swallow,1,
Victreebel,Facade,0,machine
Victreebel,Secret Power,0,machine
Victreebel,Bullet Seed,0,machine
Tentacool,Swords Dance,0,tutor
Tentacool,Cut,0,machine
Tentacool,Wrap,30,
Tentacool,Double-Edge,0,Sootopolis City
Tentacool,Poison Sting,1,
Tentacool,Supersonic,6,
Tentacool,Acid,19,
Tentacool,Hydro Pump,49,
Tentacool,Surf,0,machine
Tentacool,Ice Beam,0,machine
Tentacool,Blizzard,0,machine
Tentacool,BubbleBeam,25,
Tentacool,Toxic,0,machine
Tentacool,Mimic,0,tutor
Tentacool,Screech,43,
Tentacool,Double Team,0,machine
Tentacool,Barrier,36,
Tentacool,Waterfall,0,machine
Tentacool,Constrict,12,
Tentacool,Rest,0,machine
