evo_id,move_type_1,move_type_2,move_type_3,move_type_4,variant_id
81,Electric,Fire,Flying,Psychic,705
81,Ground,Normal,Rock,Water,706
81,Flying,Grass,Ground,Ice,707
81,Flying,Ground,Ice,Rock,708
81,Normal,Psychic,Rock,Water,709
81,Electric,Grass,Ice,Rock,710
81,Flying,Ground,Psychic,Water,711
81,Electric,Flying,Ice,Water,712
81,Electric,Grass,Psychic,Water,713
81,Grass,Ground,Normal,Water,714
81,Fire,Ice,Normal,Rock,715
81,Grass,Normal,Psychic,Rock,716
81,Fire,Flying,Grass,Ice,717
81,Electric,Fire,Normal,Water,718
81,Electric,Flying,Grass,Ground,719
81,Flying,Grass,Normal,Water,720
81,Fire,Flying,Psychic,Rock,721
81,Electric,Fire,Psychic,Rock,722
81,Electric,Psychic,Rock,Water,723
81,Fire,Flying,Ice,Psychic,724
81,Electric,Fire,Ground,Normal,725
81,Electric,Fire,Grass,Normal,726
81,Fire,Flying,Rock,Water,727
81,Flying,Grass,Ice,Normal,728
81,Flying,Ground,Ice,Water,729
81,Ground,Normal,Psychic,Water,730
81,Electric,Grass,Ice,Water,731
81,Electric,Flying,Ground,Psychic,732
81,Grass,Ground,Ice,Normal,733
81,Fire,Ground,Ice,Psychic,734
81,Electric,Flying,Grass,Psychic,735
81,Ice,Psychic,Rock,Water,736
81,Grass,Ground,Normal,Psychic,737
81,Fire,Ice,Normal,Water,738
81,Fire,Grass,Rock,Water,739
81,Fire,Flying,Ground,Normal,740
81,Fire,Flying,Grass,Normal,741
81,Electric,Normal,Rock,Water,742
81,Fire,Flying,Ice,Rock,743
81,Fire,Grass,Psychic,Rock,744
81,Flying,Grass,Normal,Psychic,745
81,Electric,Fire,Ice,Rock,746
81,Fire,Flying,Psychic,Water,747
81,Flying,Ice,Normal,Psychic,748
81,Electric,Fire,Flying,Water,749
81,Fire,Grass,Ground,Normal,750
81,Grass,Ice,Rock,Water,751
81,Fire,Grass,Ice,Psychic,752
81,Electric,Fire,Psychic,Water,753
81,Grass,Ice,Psychic,Rock,754
81,Electric,Ground,Normal,Rock,755
81,Electric,Flying,Grass,Rock,756
81,Flying,Ground,Ice,Psychic,757
81,Fire,Ice,Psychic,Rock,758
81,Ground,Ice,Psychic,Water,759
81,Electric,Fire,Flying,Ice,760
81,Electric,Grass,Ground,Psychic,761
81,Electric,Grass,Ice,Psychic,762
81,Electric,Flying,Normal,Psychic,763
81,Flying,Ice,Normal,Rock,764
81,Fire,Normal,Rock,Water,765
81,Fire,Grass,Ice,Rock,766
81,Fire,Flying,Ice,Water,767
81,Fire,Grass,Psychic,Water,768
81,Electric,Fire,Ice,Water,769
81,Electric,Normal,Psychic,Water,770
81,Grass,Psychic,Rock,Water,771
81,Flying,Grass,Rock,Water,772
81,Grass,Ice,Psychic,Water,773
81,Electric,Grass,Ground,Rock,774
81,Electric,Fire,Grass,Ground,775
81,Electric,Ground,Normal,Water,776
81,Electric,Flying,Normal,Rock,777
81,Fire,Ground,Normal,Rock,778
81,Electric,Flying,Ground,Water,779
81,Fire,Ground,Ice,Water,780
81,Electric,Flying,Grass,Water,781
81,Fire,Psychic,Rock,Water,782
81,Electric,Fire,Flying,Normal,783
81,Fire,Ice,Psychic,Water,784
81,Fire,Normal,Psychic,Rock,785
81,Flying,Ground,Normal,Rock,786
81,Electric,Flying,Ground,Ice,787
81,Electric,Grass,Normal,Rock,788
81,Fire,Flying,Grass,Ground,789
81,Electric,Flying,Grass,Ice,790
81,Flying,Ice,Normal,Water,791
81,Fire,Grass,Ice,Water,792
81,Electric,Ice,Psychic,Water,793
81,Grass,Ground,Rock,Water,794
81,Electric,Fire,Ice,Psychic,795
81,Flying,Grass,Psychic,Rock,796
81,Flying,Grass,Ground,Normal,797
81,Grass,Ground,Psychic,Rock,798
81,Electric,Ground,Ice,Normal,799
81,Electric,Grass,Ground,Water,800
81,Electric,Ground,Normal,Psychic,801
81,Grass,Ground,Ice,Psychic,802
81,Electric,Flying,Normal,Water,803
81,Grass,Normal,Psychic,Water,804
81,Fire,Flying,Ground,Psychic,805
81,Fire,Normal,Psychic,Water,806
81,Electric,Grass,Ground,Ice,807
81,Electric,Fire,Ground,Rock,808
81,Flying,Ground,Normal,Water,809
81,Electric,Fire,Grass,Rock,810
81,Fire,Grass,Ground,Psychic,811
81,Electric,Flying,Ice,Normal,812
81,Fire,Ground,Ice,Normal,813
81,Ground,Ice,Normal,Psychic,814
81,Fire,Flying,Normal,Psychic,815
81,Flying,Grass,Ice,Rock,816
81,Fire,Ice,Rock,Water,817
81,Flying,Grass,Psychic,Water,818
81,Grass,Ground,Ice,Rock,819
81,Grass,Ground,Psychic,Water,820
81,Fire,Flying,Ground,Rock,821
81,Fire,Flying,Grass,Rock,822
81,Fire,Ground,Normal,Psychic,823
81,Flying,Psychic,Rock,Water,824
81,Electric,Fire,Flying,Ground,825
