enc_id,trainer_name_enc,location_enc,pokemon_enc,level_enc,stage_enc,hp_enc,attack_enc,defense_enc,sp_attack_enc,sp_defense_enc,speed_enc,types_enc,exp_type_enc,exp_enc,move1_name_enc,move1_type_enc,move1_power_enc,move1_accuracy_enc,move1_crit_enc,move2_name_enc,move2_type_enc,move2_power_enc,move2_accuracy_enc,move2_crit_enc,move3_name_enc,move3_type_enc,move3_power_enc,move3_accuracy_enc,move3_crit_enc,move4_name_enc,move4_type_enc,move4_power_enc,move4_accuracy_enc,move4_crit_enc
134,Youngster,route_11,rattata,17,13,39,27,19,16,16,32,Normal,Medium Fast,4913,Hyper Fang,Normal,80,0.9,False,Quick Attack,Normal,40,1.0,False,Tackle,Normal,35,0.95,False,-,-,-,-,-
135,Youngster,route_11,rattata,17,13,39,27,19,16,16,32,Normal,Medium Fast,4913,Hyper Fang,Normal,80,0.9,False,Quick Attack,Normal,40,1.0,False,Tackle,Normal,35,0.95,False,-,-,-,-,-
136,Youngster,route_11,raticate,17,13,48,35,28,24,24,40,Normal,Medium Fast,4913,Hyper Fang,Normal,80,0.9,False,Quick Attack,Normal,40,1.0,False,Tackle,Normal,35,0.95,False,-,-,-,-,-
137,Sailor,ss_anne,horsea,17,13,39,21,31,31,31,28,Water,Medium Fast,4913,Bubble,Water,20,1.0,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
138,Sailor,ss_anne,horsea,17,13,39,21,31,31,31,28,Water,Medium Fast,4913,Bubble,Water,20,1.0,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
139,Sailor,ss_anne,horsea,17,13,39,21,31,31,31,28,Water,Medium Fast,4913,Bubble,Water,20,1.0,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
140,Sailor,ss_anne,horsea,17,13,39,21,31,31,31,28,Water,Medium Fast,4913,Bubble,Water,20,1.0,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
141,Fisher,ss_anne,goldeen,17,13,45,30,28,24,24,29,Water,Medium Fast,4913,Peck,Flying,35,1.0,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
142,Fisher,ss_anne,goldeen,17,13,45,30,28,24,24,29,Water,Medium Fast,4913,Peck,Flying,35,1.0,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
143,Gentleman,ss_anne,ponyta,17,13,46,36,26,29,29,38,Fire,Medium Fast,4913,Ember,Fire,40,1.0,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
144,Sailor,ss_anne,machop,20,13,61,40,28,22,22,22,Fighting,Medium Slow,5460,Low Kick,Fighting,50,0.9,False,Karate Chop,Normal,50,1.0,True,-,-,-,-,-,-,-,-,-,-
145,Green2,ss_anne,wartortle,20,13,56,33,40,34,34,31,Water,Medium Slow,5460,Water Gun,Water,40,1.0,False,Bubble,Water,20,1.0,False,Tackle,Normal,35,0.95,False,-,-,-,-,-
146,Green2,ss_anne,ivysaur,20,13,57,33,33,40,40,32,Grass/Poison,Medium Slow,5460,Vine Whip,Grass,35,1.0,False,Tackle,Normal,35,0.95,False,-,-,-,-,-,-,-,-,-,-
147,Green2,ss_anne,charmeleon,20,13,56,34,31,34,34,40,Fire,Medium Slow,5460,Ember,Fire,40,1.0,False,Scratch,Normal,40,1.0,False,-,-,-,-,-,-,-,-,-,-
148,Lass,ss_anne,rattata,18,13,41,28,20,16,16,33,Normal,Medium Fast,5832,Hyper Fang,Normal,80,0.9,False,Quick Attack,Normal,40,1.0,False,Tackle,Normal,35,0.95,False,-,-,-,-,-
149,Lass,ss_anne,pikachu,18,13,43,28,18,25,25,40,Electric,Medium Fast,5832,Quick Attack,Normal,40,1.0,False,ThunderShock,Electric,40,1.0,False,-,-,-,-,-,-,-,-,-,-
150,Engineer,route_11,magnemite,18,13,39,20,33,42,42,24,Electric,Medium Fast,5832,Tackle,Normal,35,0.95,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
151,Engineer,route_11,magnemite,18,13,39,20,33,42,42,24,Electric,Medium Fast,5832,Tackle,Normal,35,0.95,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
152,Engineer,route_11,magneton,18,13,48,29,42,51,51,33,Electric,Medium Fast,5832,Tackle,Normal,35,0.95,False,ThunderShock,Electric,40,1.0,False,-,-,-,-,-,-,-,-,-,-
153,Gambler,route_11,horsea,18,13,41,22,33,33,33,29,Water,Medium Fast,5832,Bubble,Water,20,1.0,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
154,Gambler,route_11,voltorb,18,13,45,19,25,27,27,43,Electric,Medium Fast,5832,Tackle,Normal,35,0.95,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
155,Gambler,route_11,magnemite,18,13,39,20,33,42,42,24,Electric,Medium Fast,5832,Tackle,Normal,35,0.95,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
156,Gambler,route_11,vulpix,18,13,44,23,22,31,31,31,Fire,Medium Fast,5832,Quick Attack,Normal,40,1.0,False,Ember,Fire,40,1.0,False,-,-,-,-,-,-,-,-,-,-
157,Sailor,ss_anne,tentacool,17,13,43,21,19,41,41,31,Poison/Water,Slow,6141,Wrap,Normal,15,0.85,False,Acid,Poison,40,1.0,False,-,-,-,-,-,-,-,-,-,-
158,Sailor,ss_anne,shellder,17,13,39,30,41,23,23,21,Water,Slow,6141,Tackle,Normal,35,0.95,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
159,Sailor,ss_anne,tentacool,17,13,43,21,19,41,41,31,Poison/Water,Slow,6141,Wrap,Normal,15,0.85,False,Acid,Poison,40,1.0,False,-,-,-,-,-,-,-,-,-,-
160,Fisher,ss_anne,tentacool,17,13,43,21,19,41,41,31,Poison/Water,Slow,6141,Wrap,Normal,15,0.85,False,Acid,Poison,40,1.0,False,-,-,-,-,-,-,-,-,-,-
161,Fisher,ss_anne,tentacool,17,13,43,21,19,41,41,31,Poison/Water,Slow,6141,Wrap,Normal,15,0.85,False,Acid,Poison,40,1.0,False,-,-,-,-,-,-,-,-,-,-
162,Fisher,ss_anne,staryu,17,13,39,23,26,31,31,36,Water,Slow,6141,Water Gun,Water,40,1.0,False,Tackle,Normal,35,0.95,False,-,-,-,-,-,-,-,-,-,-
163,Fisher,ss_anne,shellder,17,13,39,30,41,23,23,21,Water,Slow,6141,Tackle,Normal,35,0.95,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
164,Gentleman,ss_anne,growlithe,17,13,48,31,23,24,24,28,Fire,Slow,6141,Bite,Normal,60,1.0,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
165,Youngster,ss_anne,nidoran_m,21,13,53,32,25,25,25,29,Poison,Medium Slow,6458,Poison Sting,Poison,15,1.0,False,Horn Attack,Normal,65,1.0,False,Tackle,Normal,35,0.95,False,-,-,-,-,-
166,Youngster,route_11,sandshrew,19,13,51,36,40,19,19,23,Ground,Medium Fast,6859,Slash,Normal,70,1.0,True,Scratch,Normal,40,1.0,False,-,-,-,-,-,-,-,-,-,-
167,Youngster,route_11,zubat,19,13,47,25,21,23,23,28,Flying/Poison,Medium Fast,6859,Bite,Normal,60,1.0,False,Leech Life,Bug,20,1.0,False,-,-,-,-,-,-,-,-,-,-
168,Sailor,ss_anne,shellder,18,13,41,31,43,24,24,22,Water,Slow,7290,Tackle,Normal,35,0.95,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
169,Sailor,ss_anne,tentacool,18,13,45,22,20,43,43,33,Poison/Water,Slow,7290,Poison Sting,Poison,15,1.0,False,Wrap,Normal,15,0.85,False,Acid,Poison,40,1.0,False,-,-,-,-,-
170,Sailor,ss_anne,staryu,18,13,41,24,27,33,33,38,Water,Slow,7290,Water Gun,Water,40,1.0,False,Tackle,Normal,35,0.95,False,-,-,-,-,-,-,-,-,-,-
171,Gambler,route_11,growlithe,18,13,50,33,24,25,25,29,Fire,Slow,7290,Ember,Fire,40,1.0,False,Bite,Normal,60,1.0,False,-,-,-,-,-,-,-,-,-,-
172,Gentleman,ss_anne,growlithe,18,13,50,33,24,25,25,29,Fire,Slow,7290,Ember,Fire,40,1.0,False,Bite,Normal,60,1.0,False,-,-,-,-,-,-,-,-,-,-
173,Gentleman,ss_anne,growlithe,18,13,50,33,24,25,25,29,Fire,Slow,7290,Ember,Fire,40,1.0,False,Bite,Normal,60,1.0,False,-,-,-,-,-,-,-,-,-,-
174,Youngster,route_11,ekans,21,13,49,33,26,25,25,31,Poison,Medium Fast,9261,Bite,Normal,60,1.0,False,Poison Sting,Poison,15,1.0,False,Wrap,Normal,15,0.85,False,-,-,-,-,-
175,Engineer,route_11,magnemite,21,13,44,23,37,48,48,27,Electric,Medium Fast,9261,Tackle,Normal,35,0.95,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
176,Sailor,ss_anne,shellder,21,13,46,36,50,27,27,25,Water,Slow,11576,Tackle,Normal,35,0.95,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
177,Gentleman,ss_anne,pikachu,23,13,52,34,22,31,31,50,Electric,Medium Fast,12167,Slam,Normal,80,0.75,False,Quick Attack,Normal,40,1.0,False,ThunderShock,Electric,40,1.0,False,-,-,-,-,-
178,LtSurge,vermilion_gym,pikachu,18,14,43,28,18,25,25,40,Electric,Medium Fast,5832,Quick Attack,Normal,40,1.0,False,ThunderShock,Electric,40,1.0,False,-,-,-,-,-,-,-,-,-,-
179,Rocker,vermilion_gym,voltorb,20,14,49,20,28,30,30,48,Electric,Medium Fast,8000,Tackle,Normal,35,0.95,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
180,Rocker,vermilion_gym,magnemite,20,14,43,22,36,46,46,26,Electric,Medium Fast,8000,Tackle,Normal,35,0.95,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
181,Rocker,vermilion_gym,voltorb,20,14,49,20,28,30,30,48,Electric,Medium Fast,8000,Tackle,Normal,35,0.95,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
182,Sailor,vermilion_gym,pikachu,21,14,49,31,20,29,29,46,Electric,Medium Fast,9261,Slam,Normal,80,0.75,False,Quick Attack,Normal,40,1.0,False,ThunderShock,Electric,40,1.0,False,-,-,-,-,-
183,Sailor,vermilion_gym,pikachu,21,14,49,31,20,29,29,46,Electric,Medium Fast,9261,Slam,Normal,80,0.75,False,Quick Attack,Normal,40,1.0,False,ThunderShock,Electric,40,1.0,False,-,-,-,-,-
184,LtSurge,vermilion_gym,voltorb,21,14,51,21,29,31,31,50,Electric,Medium Fast,9261,Tackle,Normal,35,0.95,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
185,Gentleman,vermilion_gym,pikachu,23,14,52,34,22,31,31,50,Electric,Medium Fast,12167,Slam,Normal,80,0.75,False,Quick Attack,Normal,40,1.0,False,ThunderShock,Electric,40,1.0,False,-,-,-,-,-
186,LtSurge,vermilion_gym,raichu,24,14,66,52,35,52,52,56,Electric,Medium Fast,13824,ThunderShock,Electric,40,1.0,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
187,JrTrainerF,route_9,oddish,18,15,47,26,27,34,34,18,Grass/Poison,Medium Slow,3798,Absorb,Grass,20,1.0,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
188,JrTrainerF,route_9,bellsprout,18,15,48,35,20,33,33,22,Grass/Poison,Medium Slow,3798,Wrap,Normal,15,0.85,False,Vine Whip,Grass,35,1.0,False,-,-,-,-,-,-,-,-,-,-
189,JrTrainerF,route_9,oddish,18,15,47,26,27,34,34,18,Grass/Poison,Medium Slow,3798,Absorb,Grass,20,1.0,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
190,JrTrainerF,route_9,bellsprout,18,15,48,35,20,33,33,22,Grass/Poison,Medium Slow,3798,Wrap,Normal,15,0.85,False,Vine Whip,Grass,35,1.0,False,-,-,-,-,-,-,-,-,-,-
191,Hiker,route_9,geodude,20,15,49,40,48,20,20,16,Ground/Rock,Medium Slow,5460,Rock Throw,Rock,50,0.65,False,Tackle,Normal,35,0.95,False,-,-,-,-,-,-,-,-,-,-
192,Hiker,route_9,machop,20,15,61,40,28,22,22,22,Fighting,Medium Slow,5460,Low Kick,Fighting,50,0.9,False,Karate Chop,Normal,50,1.0,True,-,-,-,-,-,-,-,-,-,-
193,Hiker,route_9,geodude,20,15,49,40,48,20,20,16,Ground/Rock,Medium Slow,5460,Rock Throw,Rock,50,0.65,False,Tackle,Normal,35,0.95,False,-,-,-,-,-,-,-,-,-,-
194,Hiker,route_9,machop,20,15,61,40,28,22,22,22,Fighting,Medium Slow,5460,Low Kick,Fighting,50,0.9,False,Karate Chop,Normal,50,1.0,True,-,-,-,-,-,-,-,-,-,-
195,JrTrainerM,route_9,charmander,21,15,50,30,26,29,29,35,Fire,Medium Slow,6458,Ember,Fire,40,1.0,False,Scratch,Normal,40,1.0,False,-,-,-,-,-,-,-,-,-,-
196,Hiker,route_9,geodude,21,15,51,42,50,20,20,16,Ground/Rock,Medium Slow,6458,Rock Throw,Rock,50,0.65,False,Tackle,Normal,35,0.95,False,-,-,-,-,-,-,-,-,-,-
197,BugCatcher,route_9,beedrill,19,15,56,38,23,25,25,36,Bug/Poison,Medium Fast,6859,Fury Attack,Normal,45,0.85,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
198,BugCatcher,route_9,beedrill,19,15,56,38,23,25,25,36,Bug/Poison,Medium Fast,6859,Fury Attack,Normal,45,0.85,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
199,JrTrainerM,route_9,rattata,19,15,43,29,21,17,17,35,Normal,Medium Fast,6859,Hyper Fang,Normal,80,0.9,False,Quick Attack,Normal,40,1.0,False,Tackle,Normal,35,0.95,False,-,-,-,-,-
200,JrTrainerM,route_9,diglett,19,15,35,29,17,25,25,44,Ground,Medium Fast,6859,Dig,Ground,100,1.0,False,Scratch,Normal,40,1.0,False,-,-,-,-,-,-,-,-,-,-
201,JrTrainerM,route_9,ekans,19,15,45,31,24,23,23,28,Poison,Medium Fast,6859,Bite,Normal,60,1.0,False,Poison Sting,Poison,15,1.0,False,Wrap,Normal,15,0.85,False,-,-,-,-,-
202,JrTrainerM,route_9,sandshrew,19,15,51,36,40,19,19,23,Ground,Medium Fast,6859,Slash,Normal,70,1.0,True,Scratch,Normal,40,1.0,False,-,-,-,-,-,-,-,-,-,-
203,BugCatcher,route_9,caterpie,20,15,51,20,22,16,16,26,Bug,Medium Fast,8000,Tackle,Normal,35,0.95,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
204,BugCatcher,route_9,weedle,20,15,49,22,20,16,16,28,Bug/Poison,Medium Fast,8000,Poison Sting,Poison,15,1.0,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
205,BugCatcher,route_9,venonat,20,15,57,30,28,24,24,26,Bug/Poison,Medium Fast,8000,Confusion,Psychic,50,1.0,False,Tackle,Normal,35,0.95,False,-,-,-,-,-,-,-,-,-,-
206,Hiker,route_9,onix,20,15,47,26,72,20,20,36,Ground/Rock,Medium Fast,8000,Rock Throw,Rock,50,0.65,False,Bind,Normal,15,0.75,False,Tackle,Normal,35,0.95,False,-,-,-,-,-
207,Hiker,route_9,onix,21,15,49,27,75,20,20,37,Ground/Rock,Medium Fast,9261,Rock Throw,Rock,50,0.65,False,Bind,Normal,15,0.75,False,Tackle,Normal,35,0.95,False,-,-,-,-,-
208,JrTrainerM,route_9,growlithe,21,15,57,38,27,29,29,33,Fire,Slow,11576,Ember,Fire,40,1.0,False,Bite,Normal,60,1.0,False,-,-,-,-,-,-,-,-,-,-
209,JrTrainerF,route_9,meowth,23,15,55,29,24,27,27,50,Normal,Medium Fast,12167,Pay Day,Normal,40,1.0,False,Bite,Normal,60,1.0,False,Scratch,Normal,40,1.0,False,-,-,-,-,-
210,Hiker,route_10,graveler,19,16,52,44,51,25,25,21,Ground/Rock,Medium Slow,4575,Rock Throw,Rock,50,0.65,False,Tackle,Normal,35,0.95,False,-,-,-,-,-,-,-,-,-,-
211,JrTrainerF,route_10,clefairy,20,16,61,26,27,32,32,22,Normal,Fast,6400,DoubleSlap,Normal,45,0.85,False,Pound,Normal,40,1.0,False,-,-,-,-,-,-,-,-,-,-
212,JrTrainerF,route_10,pidgey,21,16,51,27,25,23,23,31,Flying/Normal,Medium Slow,6458,Quick Attack,Normal,40,1.0,False,Gust,Normal,40,1.0,False,-,-,-,-,-,-,-,-,-,-
213,JrTrainerF,route_10,pidgeotto,21,16,60,33,31,29,29,38,Flying/Normal,Medium Slow,6458,Quick Attack,Normal,40,1.0,False,Gust,Normal,40,1.0,False,-,-,-,-,-,-,-,-,-,-
214,Hiker,route_10,geodude,21,16,51,42,50,20,20,16,Ground/Rock,Medium Slow,6458,Rock Throw,Rock,50,0.65,False,Tackle,Normal,35,0.95,False,-,-,-,-,-,-,-,-,-,-
215,Hiker,route_10,onix,19,16,45,25,68,19,19,34,Ground/Rock,Medium Fast,6859,Rock Throw,Rock,50,0.65,False,Bind,Normal,15,0.75,False,Tackle,Normal,35,0.95,False,-,-,-,-,-
216,JrTrainerF,route_10,pikachu,20,16,47,30,20,28,28,44,Electric,Medium Fast,8000,Slam,Normal,80,0.75,False,Quick Attack,Normal,40,1.0,False,ThunderShock,Electric,40,1.0,False,-,-,-,-,-
217,Pokemaniac,route_10,cubone,20,16,53,28,46,24,24,22,Ground,Medium Fast,8000,Headbutt,Normal,70,1.0,False,Bone Club,Ground,65,0.85,False,-,-,-,-,-,-,-,-,-,-
218,Pokemaniac,route_10,slowpoke,20,16,69,34,34,24,24,14,Psychic/Water,Medium Fast,8000,Confusion,Psychic,50,1.0,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
219,Hiker,route_10,onix,21,16,49,27,75,20,20,37,Ground/Rock,Medium Fast,9261,Rock Throw,Rock,50,0.65,False,Bind,Normal,15,0.75,False,Tackle,Normal,35,0.95,False,-,-,-,-,-
220,JrTrainerF,rock_tunnel,pidgey,19,17,47,25,23,21,21,29,Flying/Normal,Medium Slow,4575,Quick Attack,Normal,40,1.0,False,Gust,Normal,40,1.0,False,-,-,-,-,-,-,-,-,-,-
221,JrTrainerF,rock_tunnel,bellsprout,19,17,51,36,21,34,34,23,Grass/Poison,Medium Slow,4575,Wrap,Normal,15,0.85,False,Vine Whip,Grass,35,1.0,False,-,-,-,-,-,-,-,-,-,-
222,Hiker,rock_tunnel,geodude,19,17,47,38,46,19,19,15,Ground/Rock,Medium Slow,4575,Rock Throw,Rock,50,0.65,False,Tackle,Normal,35,0.95,False,-,-,-,-,-,-,-,-,-,-
223,Hiker,rock_tunnel,machop,19,17,58,38,27,21,21,21,Fighting,Medium Slow,4575,Karate Chop,Normal,50,1.0,True,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
224,Hiker,rock_tunnel,geodude,19,17,47,38,46,19,19,15,Ground/Rock,Medium Slow,4575,Rock Throw,Rock,50,0.65,False,Tackle,Normal,35,0.95,False,-,-,-,-,-,-,-,-,-,-
225,Hiker,rock_tunnel,geodude,19,17,47,38,46,19,19,15,Ground/Rock,Medium Slow,4575,Rock Throw,Rock,50,0.65,False,Tackle,Normal,35,0.95,False,-,-,-,-,-,-,-,-,-,-
226,JrTrainerF,rock_tunnel,oddish,20,17,51,28,30,38,38,20,Grass/Poison,Medium Slow,5460,Absorb,Grass,20,1.0,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
227,JrTrainerF,rock_tunnel,pidgey,20,17,49,26,24,22,22,30,Flying/Normal,Medium Slow,5460,Quick Attack,Normal,40,1.0,False,Gust,Normal,40,1.0,False,-,-,-,-,-,-,-,-,-,-
228,Hiker,rock_tunnel,machop,20,17,61,40,28,22,22,22,Fighting,Medium Slow,5460,Low Kick,Fighting,50,0.9,False,Karate Chop,Normal,50,1.0,True,-,-,-,-,-,-,-,-,-,-
229,Hiker,rock_tunnel,geodude,20,17,49,40,48,20,20,16,Ground/Rock,Medium Slow,5460,Rock Throw,Rock,50,0.65,False,Tackle,Normal,35,0.95,False,-,-,-,-,-,-,-,-,-,-
230,JrTrainerF,rock_tunnel,pidgey,21,17,51,27,25,23,23,31,Flying/Normal,Medium Slow,6458,Quick Attack,Normal,40,1.0,False,Gust,Normal,40,1.0,False,-,-,-,-,-,-,-,-,-,-
231,Hiker,rock_tunnel,geodude,21,17,51,42,50,20,20,16,Ground/Rock,Medium Slow,6458,Rock Throw,Rock,50,0.65,False,Tackle,Normal,35,0.95,False,-,-,-,-,-,-,-,-,-,-
232,Hiker,rock_tunnel,geodude,21,17,51,42,50,20,20,16,Ground/Rock,Medium Slow,6458,Rock Throw,Rock,50,0.65,False,Tackle,Normal,35,0.95,False,-,-,-,-,-,-,-,-,-,-
233,Hiker,rock_tunnel,graveler,21,17,57,48,56,27,27,23,Ground/Rock,Medium Slow,6458,Rock Throw,Rock,50,0.65,False,Tackle,Normal,35,0.95,False,-,-,-,-,-,-,-,-,-,-
234,Hiker,rock_tunnel,geodude,21,17,51,42,50,20,20,16,Ground/Rock,Medium Slow,6458,Rock Throw,Rock,50,0.65,False,Tackle,Normal,35,0.95,False,-,-,-,-,-,-,-,-,-,-
235,Hiker,rock_tunnel,graveler,21,17,57,48,56,27,27,23,Ground/Rock,Medium Slow,6458,Rock Throw,Rock,50,0.65,False,Tackle,Normal,35,0.95,False,-,-,-,-,-,-,-,-,-,-
236,JrTrainerF,rock_tunnel,rattata,19,17,43,29,21,17,17,35,Normal,Medium Fast,6859,Hyper Fang,Normal,80,0.9,False,Quick Attack,Normal,40,1.0,False,Tackle,Normal,35,0.95,False,-,-,-,-,-
237,JrTrainerF,rock_tunnel,rattata,19,17,43,29,21,17,17,35,Normal,Medium Fast,6859,Hyper Fang,Normal,80,0.9,False,Quick Attack,Normal,40,1.0,False,Tackle,Normal,35,0.95,False,-,-,-,-,-
238,JrTrainerF,rock_tunnel,jigglypuff,21,17,82,27,16,18,18,16,Normal,Fast,7408,Pound,Normal,40,1.0,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
239,JrTrainerF,rock_tunnel,oddish,22,17,55,30,32,41,41,21,Grass/Poison,Medium Slow,7577,Absorb,Grass,20,1.0,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
240,JrTrainerF,rock_tunnel,bulbasaur,22,17,55,30,30,37,37,28,Grass/Poison,Medium Slow,7577,Vine Whip,Grass,35,1.0,False,Tackle,Normal,35,0.95,False,-,-,-,-,-,-,-,-,-,-
241,JrTrainerF,rock_tunnel,bellsprout,22,17,57,41,23,39,39,26,Grass/Poison,Medium Slow,7577,Wrap,Normal,15,0.85,False,Vine Whip,Grass,35,1.0,False,-,-,-,-,-,-,-,-,-,-
242,Pokemaniac,rock_tunnel,charmander,22,17,52,31,27,30,30,37,Fire,Medium Slow,7577,Rage,Normal,20,1.0,False,Ember,Fire,40,1.0,False,Scratch,Normal,40,1.0,False,-,-,-,-,-
243,JrTrainerF,rock_tunnel,meowth,20,17,49,26,22,24,24,44,Normal,Medium Fast,8000,Pay Day,Normal,40,1.0,False,Bite,Normal,60,1.0,False,Scratch,Normal,40,1.0,False,-,-,-,-,-
244,Pokemaniac,rock_tunnel,slowpoke,20,17,69,34,34,24,24,14,Psychic/Water,Medium Fast,8000,Confusion,Psychic,50,1.0,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
245,Pokemaniac,rock_tunnel,slowpoke,20,17,69,34,34,24,24,14,Psychic/Water,Medium Fast,8000,Confusion,Psychic,50,1.0,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
246,Pokemaniac,rock_tunnel,slowpoke,20,17,69,34,34,24,24,14,Psychic/Water,Medium Fast,8000,Confusion,Psychic,50,1.0,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
247,Hiker,rock_tunnel,onix,20,17,47,26,72,20,20,36,Ground/Rock,Medium Fast,8000,Rock Throw,Rock,50,0.65,False,Bind,Normal,15,0.75,False,Tackle,Normal,35,0.95,False,-,-,-,-,-
248,Hiker,rock_tunnel,onix,20,17,47,26,72,20,20,36,Ground/Rock,Medium Fast,8000,Rock Throw,Rock,50,0.65,False,Bind,Normal,15,0.75,False,Tackle,Normal,35,0.95,False,-,-,-,-,-
249,Hiker,rock_tunnel,onix,20,17,47,26,72,20,20,36,Ground/Rock,Medium Fast,8000,Rock Throw,Rock,50,0.65,False,Bind,Normal,15,0.75,False,Tackle,Normal,35,0.95,False,-,-,-,-,-
250,JrTrainerF,rock_tunnel,clefairy,22,17,66,28,29,34,34,23,Normal,Fast,8518,DoubleSlap,Normal,45,0.85,False,Pound,Normal,40,1.0,False,-,-,-,-,-,-,-,-,-,-
251,JrTrainerF,rock_tunnel,meowth,21,17,51,27,23,25,25,46,Normal,Medium Fast,9261,Pay Day,Normal,40,1.0,False,Bite,Normal,60,1.0,False,Scratch,Normal,40,1.0,False,-,-,-,-,-
252,Pokemaniac,rock_tunnel,cubone,22,17,57,30,50,26,26,23,Ground,Medium Fast,10648,Headbutt,Normal,70,1.0,False,Bone Club,Ground,65,0.85,False,-,-,-,-,-,-,-,-,-,-
253,Hiker,rock_tunnel,geodude,25,17,59,49,59,24,24,19,Ground/Rock,Medium Slow,11735,Rock Throw,Rock,50,0.65,False,Tackle,Normal,35,0.95,False,-,-,-,-,-,-,-,-,-,-
254,Pokemaniac,rock_tunnel,cubone,23,17,59,32,52,27,27,24,Ground,Medium Fast,12167,Headbutt,Normal,70,1.0,False,Bone Club,Ground,65,0.85,False,-,-,-,-,-,-,-,-,-,-
255,Pokemaniac,rock_tunnel,slowpoke,23,17,78,39,38,27,27,15,Psychic/Water,Medium Fast,12167,Headbutt,Normal,70,1.0,False,Confusion,Psychic,50,1.0,False,-,-,-,-,-,-,-,-,-,-
256,Pokemaniac,rock_tunnel,slowpoke,25,17,84,42,41,29,29,16,Psychic/Water,Medium Fast,15625,Headbutt,Normal,70,1.0,False,Confusion,Psychic,50,1.0,False,-,-,-,-,-,-,-,-,-,-
257,Green2,pokemon_tower,kadabra,20,19,49,22,20,56,56,50,Psychic,Medium Slow,5460,Confusion,Psychic,50,1.0,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
258,Channeler,pokemon_tower,gastly,22,19,48,24,21,52,52,43,Ghost/Poison,Medium Slow,7577,Lick,Ghost,20,1.0,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
259,Channeler,pokemon_tower,gastly,22,19,48,24,21,52,52,43,Ghost/Poison,Medium Slow,7577,Lick,Ghost,20,1.0,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
260,Channeler,pokemon_tower,gastly,22,19,48,24,21,52,52,43,Ghost/Poison,Medium Slow,7577,Lick,Ghost,20,1.0,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
261,Channeler,pokemon_tower,haunter,22,19,55,30,28,59,59,50,Ghost/Poison,Medium Slow,7577,Lick,Ghost,20,1.0,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
262,Channeler,pokemon_tower,gastly,22,19,48,24,21,52,52,43,Ghost/Poison,Medium Slow,7577,Lick,Ghost,20,1.0,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
263,Channeler,pokemon_tower,gastly,22,19,48,24,21,52,52,43,Ghost/Poison,Medium Slow,7577,Lick,Ghost,20,1.0,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
264,Channeler,pokemon_tower,gastly,22,19,48,24,21,52,52,43,Ghost/Poison,Medium Slow,7577,Lick,Ghost,20,1.0,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
