enc_id,trainer_name_enc,location_enc,pokemon_enc,level_enc,stage_enc,hp_enc,attack_enc,defense_enc,sp_attack_enc,sp_defense_enc,speed_enc,types_enc,exp_type_enc,exp_enc,move1_name_enc,move1_type_enc,move1_power_enc,move1_accuracy_enc,move1_crit_enc,move2_name_enc,move2_type_enc,move2_power_enc,move2_accuracy_enc,move2_crit_enc,move3_name_enc,move3_type_enc,move3_power_enc,move3_accuracy_enc,move3_crit_enc,move4_name_enc,move4_type_enc,move4_power_enc,move4_accuracy_enc,move4_crit_enc
128,Juggler Irwin,route_35,voltorb,14,13,37,15,21,22,22,35,Electric,Medium Fast,2744,Tackle,Normal,35.0,0.95,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
129,Picnicker Kim,route_35,vulpix,15,13,36,19,20,22,26,27,Fire,Medium Fast,3375,Ember,Fire,40.0,1.0,False,-,-,-,-,-,Quick Attack,Normal,40.0,1.0,False,-,-,-,-,-
130,Bug Catcher Arnie,route_35,venonat,15,13,45,24,22,19,23,20,Bug/Poison,Medium Fast,3375,Tackle,Normal,35.0,0.95,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
131,Officer Dirk,route_35,growlithe,14,13,41,27,19,26,21,24,Fire,Slow,3430,Bite,Dark,60.0,1.0,False,-,-,-,-,-,Ember,Fire,40.0,1.0,False,-,-,-,-,-
132,Officer Dirk,route_35,growlithe,14,13,41,27,19,26,21,24,Fire,Slow,3430,Bite,Dark,60.0,1.0,False,-,-,-,-,-,Ember,Fire,40.0,1.0,False,-,-,-,-,-
133,Picnicker Brooke,route_35,pikachu,16,13,37,24,17,23,20,37,Electric,Medium Fast,4096,-,-,-,-,-,-,-,-,-,-,Quick Attack,Normal,40.0,1.0,False,-,-,-,-,-
134,Lass Krisse,national_park,oddish,12,14,34,18,20,24,22,14,Grass/Poison,Medium Slow,973,Absorb,Grass,20.0,1.0,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
135,Schoolboy Jack,national_park,oddish,12,14,34,19,20,24,22,14,Grass/Poison,Medium Slow,973,Absorb,Grass,20.0,1.0,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
136,Pokefan Beverly,national_park,snubbull,14,14,41,29,22,18,18,15,Normal,Fast,2195,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Bite,Dark,60.0,1.0,False
137,Pokefan William,national_park,raichu,14,14,43,32,22,32,29,35,Electric,Medium Fast,2744,-,-,-,-,-,-,-,-,-,-,Quick Attack,Normal,40.0,1.0,False,Thunderbolt,Electric,95.0,1.0,False
138,Lass Krisse,national_park,cubone,15,14,42,21,35,19,22,17,Ground,Medium Fast,3375,-,-,-,-,-,-,-,-,-,-,Bone Club,Ground,65.0,0.85,False,Headbutt,Normal,70.0,1.0,False
139,Schoolboy Jack,national_park,voltorb,15,14,39,16,22,23,23,37,Electric,Medium Fast,3375,Tackle,Normal,35.0,0.95,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
140,Psychic Mark,route_36,abra,13,15,31,12,10,34,21,30,Psychic,Medium Slow,1261,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
141,Psychic Mark,route_36,abra,13,15,31,12,10,34,21,30,Psychic,Medium Slow,1261,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
142,Psychic Mark,route_36,kadabra,15,15,39,18,16,43,28,38,Psychic,Medium Slow,2035,-,-,-,-,-,-,-,-,-,-,Confusion,Psychic,50.0,1.0,False,-,-,-,-,-
143,Schoolboy Alan,route_36,tangela,16,15,49,25,44,39,20,26,Grass,Medium Fast,4096,Constrict,Normal,10.0,1.0,False,-,-,-,-,-,Absorb,Grass,20.0,1.0,False,-,-,-,-,-
144,Twins Ann  Anne,route_37,clefairy,16,16,48,21,22,26,28,19,Normal,Fast,3276,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
145,Twins Ann  Anne,route_37,jigglypuff,16,16,62,21,13,21,15,14,Normal,Fast,3276,-,-,-,-,-,-,-,-,-,-,Pound,Normal,40.0,1.0,False,-,-,-,-,-
146,Psychic Greg,route_37,drowzee,17,16,50,24,23,22,38,22,Psychic,Medium Fast,4913,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
147,Sage Ping,ecruteak_city_gym,gastly,16,17,38,19,17,39,18,33,Ghost/Poison,Medium Slow,2535,Lick,Ghost,20.0,1.0,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
148,Sage Ping,ecruteak_city_gym,gastly,16,17,38,19,17,39,18,33,Ghost/Poison,Medium Slow,2535,Lick,Ghost,20.0,1.0,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
149,Sage Ping,ecruteak_city_gym,gastly,16,17,38,19,17,39,18,33,Ghost/Poison,Medium Slow,2535,Lick,Ghost,20.0,1.0,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
150,Sage Ping,ecruteak_city_gym,gastly,16,17,38,19,17,39,18,33,Ghost/Poison,Medium Slow,2535,Lick,Ghost,20.0,1.0,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
151,Sage Ping,ecruteak_city_gym,gastly,16,17,38,19,17,39,18,33,Ghost/Poison,Medium Slow,2535,Lick,Ghost,20.0,1.0,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
152,Medium Martha,ecruteak_city_gym,gastly,18,17,41,20,18,43,20,36,Ghost/Poison,Medium Slow,3798,Lick,Ghost,20.0,1.0,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
153,Kimono Girl Naoko,ecruteak_city,flareon,17,17,49,51,28,40,45,29,Fire,Medium Fast,4913,Tackle,Normal,35.0,0.95,False,-,-,-,-,-,-,-,-,-,-,Ember,Fire,40.0,1.0,False
154,Kimono Girl Sayo,ecruteak_city,espeon,17,17,49,29,28,52,40,45,Psychic,Medium Fast,4913,Tackle,Normal,35.0,0.95,False,-,-,-,-,-,-,-,-,-,-,Confusion,Psychic,50.0,1.0,False
155,Kimono Girl Zuki,ecruteak_city,umbreon,17,17,59,29,45,28,52,29,Dark,Medium Fast,4913,Tackle,Normal,35.0,0.95,False,-,-,-,-,-,-,-,-,-,-,Pursuit,Dark,40.0,1.0,False
156,Kimono Girl Kuni,ecruteak_city,vaporeon,17,17,71,29,28,45,40,29,Water,Medium Fast,4913,Tackle,Normal,35.0,0.95,False,-,-,-,-,-,-,-,-,-,-,Water Gun,Water,40.0,1.0,False
157,Kimono Girl Miki,ecruteak_city,jolteon,17,17,49,29,28,45,40,51,Electric,Medium Fast,4913,Tackle,Normal,35.0,0.95,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
158,Rival Silver,burned_tower,haunter,20,17,54,30,28,56,32,48,Ghost/Poison,Medium Slow,5460,Lick,Ghost,20.0,1.0,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
159,Medium Grace,ecruteak_city_gym,haunter,20,17,51,27,26,54,30,46,Ghost/Poison,Medium Slow,5460,Lick,Ghost,20.0,1.0,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
160,Medium Grace,ecruteak_city_gym,haunter,20,17,51,27,26,54,30,46,Ghost/Poison,Medium Slow,5460,Lick,Ghost,20.0,1.0,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
161,Medium Martha,ecruteak_city_gym,haunter,20,17,51,27,26,54,30,46,Ghost/Poison,Medium Slow,5460,Lick,Ghost,20.0,1.0,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
162,Medium Martha,ecruteak_city_gym,gastly,20,17,45,21,20,48,22,40,Ghost/Poison,Medium Slow,5460,Lick,Ghost,20.0,1.0,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
163,Rival Silver,burned_tower,magnemite,18,17,42,22,34,43,29,25,Electric,Medium Fast,5832,Tackle,Normal,35.0,0.95,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
164,Gym Leader Morty,ecruteak_city_gym,gastly,21,17,46,23,20,50,23,41,Ghost/Poison,Medium Slow,6458,Lick,Ghost,20.0,1.0,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
165,Gym Leader Morty,ecruteak_city_gym,haunter,21,17,53,29,27,56,31,48,Ghost/Poison,Medium Slow,6458,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
166,Rival Silver,burned_tower,croconaw,22,17,67,45,45,36,38,36,Water,Medium Slow,7577,-,-,-,-,-,Rage,Normal,20.0,1.0,False,Water Gun,Water,40.0,1.0,False,Bite,Dark,60.0,1.0,False
167,Rival Silver,burned_tower,quilava,22,17,67,45,45,36,38,36,Fire,Medium Slow,7577,-,-,-,-,-,-,-,-,-,-,Ember,Fire,40.0,1.0,False,Quick Attack,Normal,40.0,1.0,False
168,Rival Silver,burned_tower,bayleef,22,17,67,45,45,36,38,36,Grass,Medium Slow,7577,-,-,-,-,-,Razor Leaf,Grass,55.0,0.95,True,-,-,-,-,-,-,-,-,-,-
169,Rival Silver,burned_tower,zubat,20,17,52,28,24,22,26,32,Flying/Poison,Medium Fast,8000,Leech Life,Bug,20.0,1.0,False,-,-,-,-,-,Bite,Dark,60.0,1.0,False,-,-,-,-,-
170,Gym Leader Morty,ecruteak_city_gym,haunter,23,17,57,32,29,61,33,52,Ghost/Poison,Medium Slow,8825,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
171,Hiker Leonard,union_cave_b,geodude,23,17,51,46,54,22,22,17,Ground/Rock,Medium Slow,8825,-,-,-,-,-,Rock Throw,Rock,50.0,0.9,False,Magnitude,Ground,71.0,1.0,False,-,-,-,-,-
172,Hiker Phillip,union_cave_b,geodude,23,17,51,46,54,22,22,17,Ground/Rock,Medium Slow,8825,-,-,-,-,-,Rock Throw,Rock,50.0,0.9,False,Magnitude,Ground,71.0,1.0,False,-,-,-,-,-
173,Hiker Phillip,union_cave_b,geodude,23,17,51,46,54,22,22,17,Ground/Rock,Medium Slow,8825,-,-,-,-,-,Rock Throw,Rock,50.0,0.9,False,Magnitude,Ground,71.0,1.0,False,-,-,-,-,-
174,Hiker Phillip,union_cave_b,graveler,23,17,58,53,61,29,29,24,Ground/Rock,Medium Slow,8825,-,-,-,-,-,Rock Throw,Rock,50.0,0.9,False,Magnitude,Ground,71.0,1.0,False,-,-,-,-,-
175,Cooltrainer Gwen,union_cave_b,flareon,22,17,64,65,36,50,56,38,Fire,Medium Fast,10648,Tackle,Normal,35.0,0.95,False,-,-,-,-,-,-,-,-,-,-,Ember,Fire,40.0,1.0,False
176,Cooltrainer Gwen,union_cave_b,vaporeon,22,17,92,36,36,56,50,38,Water,Medium Fast,10648,Tackle,Normal,35.0,0.95,False,-,-,-,-,-,-,-,-,-,-,Water Gun,Water,40.0,1.0,False
177,Cooltrainer Gwen,union_cave_b,jolteon,22,17,64,36,36,56,50,67,Electric,Medium Fast,10648,Tackle,Normal,35.0,0.95,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
178,Gym Leader Morty,ecruteak_city_gym,gengar,25,17,69,42,39,74,46,64,Ghost/Poison,Medium Slow,11735,-,-,-,-,-,Shadow Ball,Ghost,80.0,1.0,False,-,-,-,-,-,-,-,-,-,-
179,Hiker Leonard,union_cave_b,machop,25,17,70,50,50,26,26,26,Fighting,Medium Slow,11735,-,-,-,-,-,Karate Chop,Fighting,50.0,1.0,True,-,-,-,-,-,-,-,-,-,-
180,Cooltrainer Nick,union_cave_b,charmander,26,17,60,38,31,40,35,45,Fire,Medium Slow,13411,Ember,Fire,40.0,1.0,False,-,-,-,-,-,Rage,Normal,20.0,1.0,False,-,-,-,-,-
181,Cooltrainer Nick,union_cave_b,squirtle,26,17,63,36,42,35,42,33,Water,Medium Slow,13411,-,-,-,-,-,Aurora Beam,Ice,65.0,1.0,False,Bite,Dark,60.0,1.0,False,-,-,-,-,-
182,Cooltrainer Nick,union_cave_b,bulbasaur,26,17,63,37,34,42,42,34,Grass/Poison,Medium Slow,13411,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Razor Leaf,Grass,55.0,0.95,True
183,Pokemaniac Andrew,union_cave_b,marowak,24,17,66,47,61,32,47,30,Ground,Medium Fast,13824,Bone Club,Ground,65.0,0.85,False,Headbutt,Normal,70.0,1.0,False,-,-,-,-,-,-,-,-,-,-
184,Pokemaniac Andrew,union_cave_b,marowak,24,17,66,47,61,32,47,30,Ground,Medium Fast,13824,Bone Club,Ground,65.0,0.85,False,Headbutt,Normal,70.0,1.0,False,-,-,-,-,-,-,-,-,-,-
185,Cooltrainer Emma,union_cave_b,poliwhirl,28,17,78,45,48,37,37,62,Water,Medium Slow,17242,-,-,-,-,-,Water Gun,Water,40.0,1.0,False,-,-,-,-,-,-,-,-,-,-
186,Pokemaniac Calvin,union_cave_b,kangaskhan,26,17,94,59,50,29,50,55,Normal,Medium Fast,17576,-,-,-,-,-,Bite,Dark,60.0,1.0,False,-,-,-,-,-,Mega Punch,Normal,80.0,0.85,False
187,Cooltrainer Gwen,union_cave_b,eevee,26,17,68,37,37,32,42,39,Normal,Medium Fast,17576,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Quick Attack,Normal,40.0,1.0,False
188,Beauty Valerie,route_38,hoppip,17,18,52,18,21,19,26,26,Flying/Grass,Medium Slow,3120,-,-,-,-,-,-,-,-,-,-,Tackle,Normal,35.0,0.95,False,-,-,-,-,-
189,Beauty Valerie,route_38,skiploom,17,18,47,22,25,23,29,36,Flying/Grass,Medium Slow,3120,-,-,-,-,-,-,-,-,-,-,Tackle,Normal,35.0,0.95,False,-,-,-,-,-
190,Bird Keeper Toby,route_38,doduo,15,18,37,33,20,17,17,29,Flying/Normal,Medium Fast,3375,Peck,Flying,35.0,1.0,False,-,-,-,-,-,Pursuit,Dark,40.0,1.0,False,Fury Attack,Normal,45.0,0.85,False
191,Lass Dana,route_38,flaaffy,18,18,56,26,27,36,29,24,Electric,Medium Slow,3798,Tackle,Normal,35.0,0.95,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
192,Bird Keeper Toby,route_38,doduo,16,18,39,35,21,18,18,31,Flying/Normal,Medium Fast,4096,Peck,Flying,35.0,1.0,False,-,-,-,-,-,Pursuit,Dark,40.0,1.0,False,Fury Attack,Normal,45.0,0.85,False
193,Bird Keeper Toby,route_38,doduo,17,18,41,36,23,19,19,33,Flying/Normal,Medium Fast,4913,Peck,Flying,35.0,1.0,False,-,-,-,-,-,Pursuit,Dark,40.0,1.0,False,Fury Attack,Normal,45.0,0.85,False
194,Beauty Olivia,route_38,corsola,19,18,51,28,40,32,40,22,Rock/Water,Fast,5487,Tackle,Normal,35.0,0.95,False,-,-,-,-,-,Bubble,Water,20.0,1.0,False,-,-,-,-,-
195,Lass Dana,route_38,psyduck,18,18,48,25,25,31,25,27,Water,Medium Fast,5832,Scratch,Normal,40.0,1.0,False,-,-,-,-,-,-,-,-,-,-,Confusion,Psychic,50.0,1.0,False
196,Sailor Harry,route_38,wooper,19,18,52,25,25,17,17,13,Ground/Water,Medium Fast,6859,Water Gun,Water,40.0,1.0,False,-,-,-,-,-,Slam,Normal,80.0,0.75,False,-,-,-,-,-
197,Schoolboy Chad,route_38,mr_mime,19,18,47,25,32,46,53,42,Psychic,Medium Fast,6859,-,-,-,-,-,Confusion,Psychic,50.0,1.0,False,-,-,-,-,-,-,-,-,-,-
198,Cooltrainer Irene,route_34_surf,goldeen,22,18,55,37,36,23,30,38,Water,Medium Fast,10648,Peck,Flying,35.0,1.0,False,-,-,-,-,-,-,-,-,-,-,Horn Attack,Normal,65.0,1.0,False
199,Cooltrainer Irene,route_34_surf,seaking,24,18,76,52,41,40,47,43,Water,Medium Fast,13824,-,-,-,-,-,-,-,-,-,-,Horn Attack,Normal,65.0,1.0,False,-,-,-,-,-
200,Cooltrainer Jenn,route_34_surf,staryu,24,18,52,29,37,42,35,51,Water,Slow,17280,-,-,-,-,-,Water Gun,Water,40.0,1.0,False,Rapid Spin,Normal,20.0,1.0,False,-,-,-,-,-
201,Psychic Nathan,ruins_of_alph,girafarig,26,18,76,51,42,55,42,53,Normal/Psychic,Medium Fast,17576,-,-,-,-,-,-,-,-,-,-,Stomp,Normal,65.0,1.0,False,-,-,-,-,-
202,Cooltrainer Jenn,route_34_surf,starmie,26,18,71,47,55,61,53,71,Psychic/Water,Slow,21970,Tackle,Normal,35.0,0.95,False,Rapid Spin,Normal,20.0,1.0,False,-,-,-,-,-,-,-,-,-,-
203,Cooltrainer Kate,route_34_surf,shellder,26,18,55,42,63,32,22,32,Water,Slow,21970,-,-,-,-,-,-,-,-,-,-,Aurora Beam,Ice,65.0,1.0,False,-,-,-,-,-
204,Cooltrainer Kate,route_34_surf,cloyster,28,18,70,62,112,57,34,50,Ice/Water,Slow,27440,-,-,-,-,-,-,-,-,-,-,Aurora Beam,Ice,65.0,1.0,False,-,-,-,-,-
205,Sailor Eugene,route_39,poliwhirl,17,19,51,30,29,24,24,38,Water,Medium Slow,3120,Bubble,Water,20.0,1.0,False,-,-,-,-,-,Water Gun,Water,40.0,1.0,False,-,-,-,-,-
206,Pokefan Jaime,route_39,meowth,16,19,40,21,20,20,20,36,Normal,Medium Fast,4096,Scratch,Normal,40.0,1.0,False,-,-,-,-,-,Bite,Dark,60.0,1.0,False,-,-,-,-,-
207,Psychic Norman,route_39,slowpoke,17,19,60,30,29,21,21,12,Psychic/Water,Medium Fast,4913,Tackle,Normal,35.0,0.95,False,-,-,-,-,-,Water Gun,Water,40.0,1.0,False,-,-,-,-,-
208,Pokefan Ruth,route_39,pikachu,17,19,40,25,19,24,21,38,Electric,Medium Fast,4913,-,-,-,-,-,-,-,-,-,-,Quick Attack,Normal,40.0,1.0,False,-,-,-,-,-
209,Pokefan Derek,route_39,pikachu,17,19,41,26,17,24,21,38,Electric,Medium Fast,4913,-,-,-,-,-,-,-,-,-,-,Quick Attack,Normal,40.0,1.0,False,-,-,-,-,-
210,Sailor Eugene,route_39,raticate,17,19,48,35,28,24,31,40,Normal,Medium Fast,4913,Tackle,Normal,35.0,0.95,False,-,-,-,-,-,Quick Attack,Normal,40.0,1.0,False,Hyper Fang,Normal,80.0,0.9,False
211,Sailor Eugene,route_39,krabby,19,19,43,48,42,17,17,27,Water,Medium Fast,6859,Bubble,Water,20.0,1.0,False,-,-,-,-,-,ViceGrip,Normal,55.0,1.0,False,-,-,-,-,-
212,Psychic Norman,route_39,slowpoke,20,19,69,34,34,24,24,14,Psychic/Water,Medium Fast,8000,-,-,-,-,-,Body Slam,Normal,85.0,1.0,False,Water Gun,Water,40.0,1.0,False,Confusion,Psychic,50.0,1.0,False
213,Bird Keeper Theo,glitter_lighthouse,pidgey,15,20,39,21,19,17,17,24,Flying/Normal,Medium Slow,2035,Tackle,Normal,35.0,0.95,False,-,-,-,-,-,Gust,Flying,40.0,1.0,False,Quick Attack,Normal,40.0,1.0,False
214,Bird Keeper Theo,glitter_lighthouse,pidgey,15,20,39,21,19,17,17,24,Flying/Normal,Medium Slow,2035,Tackle,Normal,35.0,0.95,False,-,-,-,-,-,Gust,Flying,40.0,1.0,False,Quick Attack,Normal,40.0,1.0,False
215,Bird Keeper Theo,glitter_lighthouse,pidgey,15,20,39,21,19,17,17,24,Flying/Normal,Medium Slow,2035,Tackle,Normal,35.0,0.95,False,-,-,-,-,-,Gust,Flying,40.0,1.0,False,Quick Attack,Normal,40.0,1.0,False
216,Bird Keeper Theo,glitter_lighthouse,pidgey,17,20,43,23,21,19,19,26,Flying/Normal,Medium Slow,3120,Tackle,Normal,35.0,0.95,False,-,-,-,-,-,Gust,Flying,40.0,1.0,False,Quick Attack,Normal,40.0,1.0,False
217,Sailor Huey,glitter_lighthouse,poliwag,18,20,45,26,22,22,22,40,Water,Medium Slow,3798,Bubble,Water,20.0,1.0,False,-,-,-,-,-,Water Gun,Water,40.0,1.0,False,-,-,-,-,-
218,Sailor Huey,glitter_lighthouse,poliwhirl,18,20,54,31,31,25,25,40,Water,Medium Slow,3798,Bubble,Water,20.0,1.0,False,-,-,-,-,-,Water Gun,Water,40.0,1.0,False,-,-,-,-,-
219,Sailor Ernest,glitter_lighthouse,machop,18,20,56,37,25,20,20,20,Fighting,Medium Slow,3798,Low Kick,Fighting,50.0,0.9,False,-,-,-,-,-,-,-,-,-,-,Karate Chop,Fighting,50.0,1.0,True
220,Sailor Ernest,glitter_lighthouse,machop,18,20,56,37,25,20,20,20,Fighting,Medium Slow,3798,Low Kick,Fighting,50.0,0.9,False,-,-,-,-,-,-,-,-,-,-,Karate Chop,Fighting,50.0,1.0,True
221,Sailor Ernest,glitter_lighthouse,poliwhirl,18,20,54,31,31,25,25,40,Water,Medium Slow,3798,Bubble,Water,20.0,1.0,False,-,-,-,-,-,Water Gun,Water,40.0,1.0,False,-,-,-,-,-
222,Bird Keeper Theo,glitter_lighthouse,pidgey,19,20,47,25,23,21,21,29,Flying/Normal,Medium Slow,4575,Tackle,Normal,35.0,0.95,False,-,-,-,-,-,Gust,Flying,40.0,1.0,False,Quick Attack,Normal,40.0,1.0,False
223,Sailor Terrell,glitter_lighthouse,poliwhirl,20,20,59,34,34,28,28,44,Water,Medium Slow,5460,Bubble,Water,20.0,1.0,False,-,-,-,-,-,Water Gun,Water,40.0,1.0,False,-,-,-,-,-
224,Sailor Kent,glitter_lighthouse,krabby,18,20,41,46,40,16,16,25,Water,Medium Fast,5832,Bubble,Water,20.0,1.0,False,-,-,-,-,-,ViceGrip,Normal,55.0,1.0,False,-,-,-,-,-
225,Bird Keeper Denis,glitter_lighthouse,spearow,18,20,45,29,18,19,19,33,Flying/Normal,Medium Fast,5832,Peck,Flying,35.0,1.0,False,-,-,-,-,-,-,-,-,-,-,Fury Attack,Normal,45.0,0.85,False
226,Bird Keeper Denis,glitter_lighthouse,spearow,18,20,45,29,18,19,19,33,Flying/Normal,Medium Fast,5832,Peck,Flying,35.0,1.0,False,-,-,-,-,-,-,-,-,-,-,Fury Attack,Normal,45.0,0.85,False
227,Gentleman Preston,glitter_lighthouse,growlithe,18,20,50,33,24,33,25,29,Fire,Slow,7290,Bite,Dark,60.0,1.0,False,-,-,-,-,-,Ember,Fire,40.0,1.0,False,-,-,-,-,-
228,Gentleman Preston,glitter_lighthouse,growlithe,18,20,50,33,24,33,25,29,Fire,Slow,7290,Bite,Dark,60.0,1.0,False,-,-,-,-,-,Ember,Fire,40.0,1.0,False,-,-,-,-,-
229,Lass Connie,glitter_lighthouse,marill,21,20,63,15,29,16,29,25,Water,Fast,7408,-,-,-,-,-,Water Gun,Water,40.0,1.0,False,Rollout,Rock,30.0,0.9,False,-,-,-,-,-
230,Gentleman Alfred,glitter_lighthouse,noctowl,20,20,73,28,28,38,46,36,Flying/Normal,Medium Fast,8000,-,-,-,-,-,-,-,-,-,-,Peck,Flying,35.0,1.0,False,-,-,-,-,-
231,Sailor Kent,glitter_lighthouse,krabby,20,20,45,50,44,18,18,28,Water,Medium Fast,8000,-,-,-,-,-,-,-,-,-,-,ViceGrip,Normal,55.0,1.0,False,-,-,-,-,-
232,Bird Keeper Denis,glitter_lighthouse,fearow,20,20,59,44,34,32,32,48,Flying/Normal,Medium Fast,8000,Peck,Flying,35.0,1.0,False,-,-,-,-,-,-,-,-,-,-,Fury Attack,Normal,45.0,0.85,False
233,Swimmer9794 Randall,route_40,wartortle,20,21,56,33,40,34,40,31,Water,Medium Slow,5460,Bubble,Water,20.0,1.0,False,-,-,-,-,-,Water Gun,Water,40.0,1.0,False,Bite,Dark,60.0,1.0,False
234,Swimmer9792 Paula,route_40,grimer,19,21,43,24,28,34,28,40,Poison,Medium Fast,6859,-,-,-,-,-,Water Gun,Water,40.0,1.0,False,Rapid Spin,Normal,20.0,1.0,False,-,-,-,-,-
235,Swimmer9794 Randall,route_40,shellder,18,21,41,31,43,24,16,22,Water,Slow,7290,Tackle,Normal,35.0,0.95,False,-,-,-,-,-,-,-,-,-,-,Aurora Beam,Ice,65.0,1.0,False
236,Swimmer9794 Randall,route_40,shellder,18,21,41,31,43,24,16,22,Water,Slow,7290,Tackle,Normal,35.0,0.95,False,-,-,-,-,-,-,-,-,-,-,Aurora Beam,Ice,65.0,1.0,False
237,Swimmer9792 Paula,route_40,shellder,19,21,43,32,46,25,17,23,Water,Slow,8573,Tackle,Normal,35.0,0.95,False,-,-,-,-,-,-,-,-,-,-,Aurora Beam,Ice,65.0,1.0,False
238,Swimmer9794 Simon,route_40,tentacool,20,21,49,24,22,28,48,36,Poison/Water,Slow,10000,Poison Sting,Poison,15.0,1.0,False,-,-,-,-,-,Constrict,Normal,10.0,1.0,False,Acid,Poison,40.0,1.0,False
239,Swimmer9794 Simon,route_40,tentacool,20,21,49,24,22,28,48,36,Poison/Water,Slow,10000,Poison Sting,Poison,15.0,1.0,False,-,-,-,-,-,Constrict,Normal,10.0,1.0,False,Acid,Poison,40.0,1.0,False
240,Swimmer9792 Elaine,route_40,staryu,21,21,46,26,31,37,31,44,Water,Slow,11576,-,-,-,-,-,Water Gun,Water,40.0,1.0,False,Flamethrower,Fire,95.0,1.0,False,-,-,-,-,-
241,Swimmer9794 George,route_41,tentacool,16,22,41,20,18,23,39,29,Poison/Water,Slow,5120,Poison Sting,Poison,15.0,1.0,False,-,-,-,-,-,Constrict,Normal,10.0,1.0,False,-,-,-,-,-
242,Swimmer9794 George,route_41,tentacool,16,22,41,20,18,23,39,29,Poison/Water,Slow,5120,Poison Sting,Poison,15.0,1.0,False,-,-,-,-,-,Constrict,Normal,10.0,1.0,False,-,-,-,-,-
243,Swimmer9792 Kaylee,route_41,goldeen,18,22,47,31,29,20,25,30,Water,Medium Fast,5832,Peck,Flying,35.0,1.0,False,-,-,-,-,-,-,-,-,-,-,Horn Attack,Normal,65.0,1.0,False
244,Swimmer9794 George,route_41,tentacool,17,22,43,21,19,24,41,31,Poison/Water,Slow,6141,Poison Sting,Poison,15.0,1.0,False,-,-,-,-,-,Constrict,Normal,10.0,1.0,False,-,-,-,-,-
245,Swimmer9794 George,route_41,tentacool,17,22,43,21,19,24,41,31,Poison/Water,Slow,6141,Poison Sting,Poison,15.0,1.0,False,-,-,-,-,-,Constrict,Normal,10.0,1.0,False,-,-,-,-,-
246,Swimmer9794 George,route_41,remoraid,19,22,45,33,21,32,21,32,Water,Medium Fast,6859,Water Gun,Water,40.0,1.0,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
247,Swimmer9792 Susie,route_41,psyduck,20,22,53,28,27,34,28,30,Water,Medium Fast,8000,Scratch,Normal,40.0,1.0,False,-,-,-,-,-,-,-,-,-,-,Confusion,Psychic,50.0,1.0,False
248,Swimmer9792 Kaylee,route_41,goldeen,20,22,51,34,32,22,28,33,Water,Medium Fast,8000,Peck,Flying,35.0,1.0,False,-,-,-,-,-,-,-,-,-,-,Horn Attack,Normal,65.0,1.0,False
249,Swimmer9792 Kaylee,route_41,seaking,20,22,65,44,34,34,40,35,Water,Medium Fast,8000,Peck,Flying,35.0,1.0,False,-,-,-,-,-,-,-,-,-,-,Horn Attack,Normal,65.0,1.0,False
250,Swimmer9794 Charlie,route_41,tentacool,19,22,47,23,21,27,46,34,Poison/Water,Slow,8573,Poison Sting,Poison,15.0,1.0,False,-,-,-,-,-,Constrict,Normal,10.0,1.0,False,Acid,Poison,40.0,1.0,False
251,Swimmer9794 Charlie,route_41,tentacruel,19,22,62,35,32,38,53,46,Poison/Water,Slow,8573,Poison Sting,Poison,15.0,1.0,False,-,-,-,-,-,Constrict,Normal,10.0,1.0,False,Acid,Poison,40.0,1.0,False
