evo_id,move_type_1,move_type_2,move_type_3,move_type_4,variant_id
51,Fire,Ice,Normal,Water,3508
51,Electric,Ice,Normal,Rock,3509
51,Fighting,Ice,Steel,Water,3510
51,Fighting,Fire,Ground,Ice,3511
51,Electric,Fighting,Ice,Normal,3512
51,Electric,Fire,Ground,Steel,3513
51,Electric,Ground,Ice,Water,3514
51,Fire,Ground,Ice,Steel,3515
51,Bug,Fire,Ice,Steel,3516
51,Bug,Ice,Normal,Steel,3517
51,Bug,Fire,Ice,Water,3518
51,Electric,Fighting,Ground,Rock,3519
51,Fighting,Fire,Steel,Water,3520
51,Bug,Electric,Rock,Steel,3521
51,Fighting,Fire,Normal,Rock,3522
51,Bug,Electric,Normal,Rock,3523
51,Bug,Fire,Ground,Water,3524
51,Electric,Normal,Rock,Water,3525
51,Bug,Electric,Ground,Ice,3526
51,Fire,Ice,Steel,Water,3527
51,Electric,Ground,Rock,Steel,3528
51,Electric,Fire,Ice,Normal,3529
51,Bug,Electric,Steel,Water,3530
51,Fighting,Normal,Rock,Steel,3531
51,Fighting,Normal,Rock,Water,3532
51,Bug,Electric,Fire,Ground,3533
51,Electric,Fire,Ground,Rock,3534
51,Electric,Ground,Normal,Steel,3535
51,Bug,Ice,Steel,Water,3536
51,Fighting,Ground,Ice,Steel,3537
51,Bug,Fire,Ice,Rock,3538
51,Bug,Fighting,Ice,Steel,3539
51,Bug,Ice,Normal,Rock,3540
51,Bug,Electric,Fire,Normal,3541
51,Bug,Fighting,Fire,Water,3542
51,Ground,Rock,Steel,Water,3543
51,Bug,Ground,Ice,Steel,3544
51,Ice,Rock,Steel,Water,3545
51,Fire,Normal,Rock,Steel,3546
51,Electric,Fighting,Ice,Steel,3547
51,Electric,Normal,Steel,Water,3548
51,Fire,Normal,Rock,Water,3549
51,Electric,Fighting,Fire,Water,3550
51,Bug,Normal,Rock,Steel,3551
51,Electric,Ice,Rock,Water,3552
51,Electric,Ground,Normal,Rock,3553
51,Fighting,Normal,Steel,Water,3554
51,Fire,Normal,Steel,Water,3555
51,Fighting,Ground,Ice,Rock,3556
51,Bug,Fighting,Ice,Rock,3557
51,Bug,Electric,Fighting,Ice,3558
51,Fighting,Fire,Ground,Normal,3559
51,Electric,Ice,Normal,Water,3560
52,Electric,Fire,Ice,Steel,3561
52,Electric,Fighting,Ice,Rock,3562
52,Fighting,Ghost,Rock,Steel,3563
52,Fighting,Fire,Ghost,Rock,3564
52,Fighting,Ghost,Ground,Ice,3565
52,Electric,Fire,Ghost,Psychic,3566
52,Ghost,Ground,Ice,Steel,3567
52,Electric,Ghost,Ground,Normal,3568
52,Electric,Fighting,Fire,Psychic,3569
52,Fighting,Ghost,Normal,Rock,3570
52,Fighting,Ghost,Psychic,Steel,3571
52,Electric,Fire,Ice,Rock,3572
52,Ghost,Ground,Normal,Steel,3573
52,Fighting,Ghost,Ice,Psychic,3574
52,Fire,Ghost,Ice,Steel,3575
52,Fire,Ground,Normal,Steel,3576
52,Ghost,Ground,Rock,Steel,3577
52,Electric,Fighting,Ghost,Ice,3578
52,Fire,Ghost,Psychic,Steel,3579
52,Ground,Ice,Normal,Psychic,3580
52,Electric,Ice,Normal,Psychic,3581
52,Electric,Ghost,Ice,Steel,3582
52,Fighting,Fire,Ground,Steel,3583
52,Fire,Ground,Psychic,Steel,3584
52,Electric,Fighting,Ground,Psychic,3585
52,Ghost,Ground,Ice,Rock,3586
52,Fighting,Fire,Normal,Psychic,3587
52,Ground,Normal,Rock,Steel,3588
52,Ground,Normal,Psychic,Steel,3589
52,Fire,Ground,Ice,Rock,3590
52,Fighting,Ground,Rock,Steel,3591
52,Fighting,Ghost,Psychic,Rock,3592
52,Fighting,Fire,Ice,Normal,3593
52,Ghost,Ground,Psychic,Steel,3594
52,Ice,Normal,Rock,Steel,3595
52,Electric,Fire,Ghost,Ice,3596
52,Ice,Psychic,Rock,Steel,3597
52,Fire,Ghost,Ice,Rock,3598
52,Fighting,Ground,Normal,Steel,3599
52,Fire,Ghost,Psychic,Rock,3600
52,Electric,Ghost,Ice,Rock,3601
52,Electric,Ghost,Ground,Steel,3602
52,Fighting,Fire,Ground,Rock,3603
52,Electric,Fire,Ground,Psychic,3604
52,Fighting,Fire,Ghost,Ice,3605
52,Fighting,Psychic,Rock,Steel,3606
52,Electric,Fighting,Fire,Ice,3607
52,Fire,Ground,Psychic,Rock,3608
52,Fighting,Ghost,Ground,Normal,3609
52,Electric,Fighting,Normal,Steel,3610
52,Ground,Normal,Psychic,Rock,3611
52,Electric,Fighting,Fire,Ghost,3612
52,Electric,Ground,Ice,Normal,3613
52,Ghost,Ground,Psychic,Rock,3614
52,Electric,Fighting,Rock,Steel,3615
52,Fire,Ghost,Ground,Psychic,3616
52,Electric,Normal,Psychic,Steel,3617
52,Electric,Fighting,Ghost,Ground,3618
52,Electric,Fighting,Ground,Ice,3619
52,Fighting,Ground,Normal,Rock,3620
52,Ground,Ice,Psychic,Steel,3621
52,Electric,Fire,Rock,Steel,3622
52,Electric,Ghost,Ground,Rock,3623
52,Electric,Ground,Normal,Psychic,3624
52,Electric,Ghost,Normal,Psychic,3625
52,Fighting,Ground,Ice,Psychic,3626
52,Electric,Fighting,Ghost,Normal,3627
52,Electric,Fire,Normal,Steel,3628
52,Fighting,Fire,Ice,Steel,3629
52,Electric,Fighting,Normal,Rock,3630
52,Electric,Fighting,Psychic,Steel,3631
52,Electric,Fire,Ghost,Ground,3632
52,Electric,Fighting,Ice,Psychic,3633
52,Electric,Fire,Ground,Ice,3634
52,Fighting,Fire,Ghost,Psychic,3635
52,Fighting,Ice,Rock,Steel,3636
52,Electric,Normal,Psychic,Rock,3637
52,Fire,Ice,Rock,Steel,3638
52,Fighting,Ice,Psychic,Steel,3639
52,Fire,Ground,Rock,Steel,3640
52,Ghost,Ice,Normal,Steel,3641
52,Fighting,Ghost,Ground,Steel,3642
52,Ground,Ice,Psychic,Rock,3643
52,Electric,Fire,Ghost,Normal,3644
52,Fighting,Ice,Normal,Steel,3645
52,Fire,Ice,Normal,Steel,3646
52,Fire,Ghost,Rock,Steel,3647
52,Electric,Ground,Ice,Steel,3648
52,Electric,Fire,Normal,Rock,3649
52,Electric,Fire,Psychic,Steel,3650
52,Ghost,Ice,Rock,Steel,3651
52,Fighting,Fire,Ice,Rock,3652
52,Fighting,Fire,Ghost,Normal,3653
52,Ghost,Ice,Psychic,Steel,3654
52,Electric,Fighting,Fire,Normal,3655
52,Fire,Ghost,Ground,Ice,3656
52,Fighting,Ghost,Normal,Psychic,3657
52,Electric,Fighting,Psychic,Rock,3658
52,Electric,Fire,Ice,Psychic,3659
52,Fire,Ghost,Normal,Steel,3660
52,Fire,Ice,Psychic,Steel,3661
52,Fighting,Ghost,Ice,Normal,3662
52,Electric,Normal,Rock,Steel,3663
52,Electric,Fighting,Ghost,Steel,3664
52,Fighting,Ice,Psychic,Rock,3665
52,Ghost,Ice,Normal,Rock,3666
52,Fighting,Ghost,Ground,Rock,3667
52,Ghost,Ground,Normal,Rock,3668
52,Electric,Ghost,Psychic,Steel,3669
52,Fighting,Ice,Normal,Rock,3670
52,Electric,Fighting,Ground,Normal,3671
52,Fire,Ice,Normal,Rock,3672
52,Ghost,Ground,Ice,Psychic,3673
52,Fire,Ground,Normal,Rock,3674
52,Electric,Ground,Ice,Rock,3675
52,Electric,Fire,Psychic,Rock,3676
52,Ghost,Ice,Psychic,Rock,3677
52,Fire,Ground,Ice,Psychic,3678
52,Fire,Ghost,Normal,Rock,3679
52,Fire,Ice,Psychic,Rock,3680
52,Electric,Fire,Ghost,Steel,3681
52,Electric,Ground,Psychic,Steel,3682
52,Fire,Ghost,Ice,Psychic,3683
52,Ghost,Ground,Ice,Normal,3684
52,Electric,Fighting,Ghost,Rock,3685
52,Fighting,Normal,Psychic,Steel,3686
52,Fire,Normal,Psychic,Steel,3687
52,Electric,Fire,Ground,Normal,3688
52,Fire,Ground,Ice,Normal,3689
52,Electric,Fighting,Fire,Steel,3690
52,Electric,Ghost,Psychic,Rock,3691
52,Ground,Ice,Rock,Steel,3692
52,Electric,Ice,Rock,Steel,3693
52,Fighting,Ghost,Ice,Steel,3694
52,Ghost,Normal,Psychic,Steel,3695
52,Ground,Ice,Normal,Steel,3696
52,Electric,Ice,Normal,Steel,3697
52,Electric,Fire,Ghost,Rock,3698
52,Fire,Ghost,Ground,Normal,3699
52,Electric,Ground,Psychic,Rock,3700
52,Fighting,Ground,Normal,Psychic,3701
52,Electric,Fighting,Ground,Steel,3702
52,Electric,Ghost,Ground,Psychic,3703
52,Fighting,Normal,Psychic,Rock,3704
52,Fire,Normal,Psychic,Rock,3705
52,Fighting,Fire,Normal,Steel,3706
52,Electric,Ice,Psychic,Steel,3707
52,Electric,Fighting,Fire,Rock,3708
52,Fighting,Ground,Ice,Normal,3709
52,Fighting,Fire,Ghost,Ground,3710
52,Electric,Fighting,Fire,Ground,3711
52,Electric,Fighting,Normal,Psychic,3712
52,Fighting,Ghost,Ice,Rock,3713
52,Fighting,Fire,Rock,Steel,3714
52,Fighting,Fire,Psychic,Steel,3715
52,Ghost,Normal,Psychic,Rock,3716
52,Ground,Ice,Normal,Rock,3717
52,Electric,Ice,Normal,Rock,3718
52,Fighting,Fire,Ground,Ice,3719
52,Electric,Fighting,Ice,Normal,3720
52,Electric,Fire,Ground,Steel,3721
52,Ground,Psychic,Rock,Steel,3722
52,Fire,Ground,Ice,Steel,3723
52,Electric,Fighting,Ground,Rock,3724
52,Fighting,Fire,Normal,Rock,3725
52,Electric,Ice,Psychic,Rock,3726
52,Electric,Fire,Normal,Psychic,3727
52,Fighting,Fire,Ice,Psychic,3728
52,Fire,Ghost,Ground,Steel,3729
52,Electric,Ground,Rock,Steel,3730
52,Electric,Ghost,Rock,Steel,3731
52,Electric,Fire,Ice,Normal,3732
52,Fighting,Fire,Psychic,Rock,3733
52,Fighting,Normal,Rock,Steel,3734
52,Electric,Ghost,Ground,Ice,3735
52,Electric,Fire,Ground,Rock,3736
52,Electric,Ground,Normal,Steel,3737
52,Electric,Ghost,Normal,Steel,3738
52,Fighting,Ground,Ice,Steel,3739
52,Fighting,Ground,Psychic,Steel,3740
52,Ghost,Ice,Normal,Psychic,3741
52,Fighting,Ghost,Ground,Psychic,3742
52,Ghost,Ground,Normal,Psychic,3743
52,Ice,Normal,Psychic,Steel,3744
52,Normal,Psychic,Rock,Steel,3745
52,Ghost,Normal,Rock,Steel,3746
52,Fighting,Ice,Normal,Psychic,3747
52,Fire,Ice,Normal,Psychic,3748
52,Fire,Ground,Normal,Psychic,3749
52,Ghost,Psychic,Rock,Steel,3750
52,Electric,Ground,Ice,Psychic,3751
52,Electric,Ghost,Ice,Psychic,3752
52,Fire,Normal,Rock,Steel,3753
52,Fighting,Fire,Ground,Psychic,3754
52,Electric,Fighting,Ice,Steel,3755
52,Fire,Ghost,Ground,Rock,3756
52,Fighting,Fire,Ghost,Steel,3757
52,Fire,Psychic,Rock,Steel,3758
52,Fire,Ghost,Normal,Psychic,3759
52,Electric,Psychic,Rock,Steel,3760
52,Electric,Ground,Normal,Rock,3761
52,Fire,Ghost,Ice,Normal,3762
52,Electric,Ghost,Normal,Rock,3763
52,Electric,Fighting,Ghost,Psychic,3764
52,Fighting,Ground,Ice,Rock,3765
52,Fighting,Ground,Psychic,Rock,3766
52,Electric,Ghost,Ice,Normal,3767
52,Fighting,Fire,Ground,Normal,3768
52,Ice,Normal,Psychic,Rock,3769
52,Fighting,Ghost,Normal,Steel,3770
53,Dark,Grass,Normal,Poison,3771
54,Bug,Dark,Fighting,Normal,3772
54,Electric,Fire,Ice,Steel,3773
54,Dark,Fighting,Normal,Steel,3774
54,Dark,Fire,Ghost,Steel,3775
54,Ghost,Normal,Steel,Water,3776
54,Bug,Dark,Ice,Normal,3777
54,Dark,Fire,Ghost,Water,3778
54,Electric,Fighting,Ground,Water,3779
54,Bug,Electric,Fighting,Ghost,3780
54,Dark,Electric,Ghost,Normal,3781
54,Bug,Ghost,Ground,Normal,3782
54,Bug,Fighting,Ground,Steel,3783
54,Fighting,Fire,Normal,Water,3784
54,Bug,Electric,Ground,Normal,3785
54,Bug,Fighting,Ground,Water,3786
54,Dark,Electric,Fighting,Ground,3787
54,Fighting,Ghost,Ground,Ice,3788
54,Bug,Electric,Fire,Steel,3789
54,Bug,Electric,Fighting,Fire,3790
54,Bug,Electric,Fire,Water,3791
54,Bug,Dark,Ghost,Ice,3792
54,Dark,Fighting,Fire,Normal,3793
54,Electric,Ice,Steel,Water,3794
54,Ghost,Ground,Ice,Steel,3795
54,Electric,Ghost,Ground,Normal,3796
54,Ghost,Ground,Ice,Water,3797
54,Bug,Fighting,Ghost,Ice,3798
54,Bug,Ghost,Normal,Water,3799
54,Electric,Fire,Ground,Water,3800
54,Fire,Ground,Ice,Water,3801
54,Ghost,Ground,Normal,Steel,3802
54,Bug,Ice,Normal,Water,3803
54,Bug,Dark,Electric,Ice,3804
54,Bug,Fire,Ground,Ice,3805
54,Fire,Ghost,Ice,Steel,3806
54,Fire,Ground,Normal,Steel,3807
54,Dark,Ghost,Ice,Steel,3808
54,Electric,Fighting,Ghost,Ice,3809
54,Bug,Fire,Normal,Steel,3810
54,Electric,Ghost,Ice,Steel,3811
54,Bug,Fire,Normal,Water,3812
54,Fighting,Fire,Ground,Steel,3813
54,Bug,Dark,Electric,Ghost,3814
54,Fire,Ghost,Ground,Water,3815
54,Dark,Fighting,Ghost,Steel,3816
54,Bug,Fire,Ghost,Ground,3817
54,Bug,Dark,Ice,Steel,3818
54,Bug,Ghost,Ground,Steel,3819
54,Dark,Electric,Fire,Ice,3820
54,Bug,Dark,Electric,Fire,3821
54,Bug,Dark,Fire,Water,3822
54,Bug,Electric,Fighting,Normal,3823
54,Electric,Ground,Normal,Water,3824
54,Bug,Electric,Ground,Steel,3825
54,Bug,Fighting,Fire,Ice,3826
54,Fighting,Ground,Ice,Water,3827
54,Dark,Fire,Ground,Steel,3828
54,Electric,Ground,Steel,Water,3829
54,Fighting,Fire,Ice,Normal,3830
54,Bug,Electric,Ice,Normal,3831
54,Bug,Fighting,Ice,Water,3832
54,Dark,Fire,Ground,Water,3833
54,Electric,Fire,Ghost,Ice,3834
54,Dark,Fighting,Ground,Normal,3835
54,Bug,Fire,Steel,Water,3836
54,Dark,Ghost,Ground,Water,3837
54,Dark,Fighting,Fire,Steel,3838
54,Fighting,Ground,Normal,Steel,3839
54,Dark,Electric,Fighting,Steel,3840
54,Dark,Electric,Fire,Ghost,3841
54,Bug,Ground,Ice,Water,3842
54,Electric,Ghost,Ground,Steel,3843
54,Dark,Ground,Normal,Water,3844
54,Dark,Electric,Fighting,Water,3845
54,Fighting,Ground,Steel,Water,3846
54,Bug,Fighting,Fire,Ghost,3847
54,Fighting,Fire,Ghost,Ice,3848
54,Ice,Normal,Steel,Water,3849
54,Electric,Fighting,Fire,Ice,3850
54,Dark,Electric,Ice,Water,3851
54,Electric,Fighting,Ice,Water,3852
54,Bug,Ground,Normal,Steel,3853
54,Fighting,Ghost,Ground,Normal,3854
54,Dark,Electric,Ground,Ice,3855
54,Bug,Ghost,Ice,Normal,3856
54,Bug,Dark,Ground,Water,3857
54,Dark,Electric,Normal,Steel,3858
54,Electric,Fighting,Normal,Steel,3859
54,Dark,Electric,Steel,Water,3860
54,Electric,Fighting,Fire,Ghost,3861
54,Bug,Dark,Fighting,Ground,3862
54,Electric,Ground,Ice,Normal,3863
54,Bug,Fighting,Ghost,Normal,3864
54,Bug,Electric,Ghost,Ice,3865
54,Bug,Fire,Ice,Normal,3866
54,Dark,Electric,Ghost,Ground,3867
54,Electric,Fighting,Ghost,Ground,3868
54,Dark,Ground,Steel,Water,3869
54,Bug,Normal,Steel,Water,3870
54,Dark,Fire,Ghost,Ice,3871
54,Electric,Fighting,Ground,Ice,3872
54,Fighting,Ghost,Normal,Water,3873
54,Bug,Dark,Electric,Normal,3874
54,Electric,Fire,Ice,Water,3875
54,Bug,Fire,Ground,Normal,3876
54,Dark,Fighting,Normal,Water,3877
54,Dark,Fighting,Steel,Water,3878
54,Bug,Fighting,Ground,Ice,3879
54,Electric,Fighting,Ghost,Normal,3880
54,Dark,Fighting,Fire,Ground,3881
54,Bug,Electric,Fighting,Steel,3882
54,Bug,Fire,Ghost,Steel,3883
54,Electric,Fire,Normal,Steel,3884
54,Fighting,Fire,Ice,Steel,3885
54,Bug,Electric,Ice,Steel,3886
54,Bug,Fire,Ghost,Water,3887
54,Bug,Electric,Ice,Water,3888
54,Electric,Fire,Ghost,Ground,3889
54,Electric,Fire,Ground,Ice,3890
54,Dark,Electric,Fire,Normal,3891
54,Dark,Ground,Ice,Normal,3892
54,Bug,Fighting,Fire,Normal,3893
54,Ghost,Ice,Normal,Steel,3894
54,Fighting,Ghost,Ground,Steel,3895
54,Bug,Ghost,Ice,Steel,3896
54,Electric,Fire,Ghost,Normal,3897
54,Ghost,Ground,Normal,Water,3898
54,Dark,Fighting,Ice,Normal,3899
54,Dark,Fire,Ice,Steel,3900
54,Fighting,Ice,Normal,Steel,3901
54,Fire,Ice,Normal,Steel,3902
54,Dark,Ice,Normal,Steel,3903
54,Dark,Fire,Ice,Water,3904
54,Fire,Ghost,Ice,Water,3905
54,Electric,Ground,Ice,Steel,3906
54,Fire,Ground,Normal,Water,3907
54,Bug,Fighting,Ghost,Steel,3908
54,Dark,Ghost,Ice,Water,3909
54,Fire,Ground,Steel,Water,3910
54,Fighting,Ghost,Steel,Water,3911
54,Fighting,Fire,Ghost,Normal,3912
54,Electric,Fighting,Fire,Normal,3913
54,Electric,Ghost,Ice,Water,3914
54,Fire,Ghost,Ground,Ice,3915
54,Fighting,Fire,Ground,Water,3916
54,Dark,Electric,Ground,Normal,3917
54,Fire,Ghost,Normal,Steel,3918
54,Bug,Electric,Fighting,Ground,3919
54,Dark,Ghost,Normal,Steel,3920
54,Bug,Dark,Fighting,Steel,3921
54,Dark,Fighting,Ghost,Water,3922
54,Bug,Dark,Electric,Steel,3923
54,Fire,Ghost,Steel,Water,3924
54,Bug,Dark,Fighting,Water,3925
54,Bug,Fire,Ground,Steel,3926
54,Dark,Ghost,Steel,Water,3927
54,Bug,Dark,Fire,Ice,3928
54,Fighting,Ghost,Ice,Normal,3929
54,Dark,Electric,Ghost,Steel,3930
54,Bug,Dark,Ice,Water,3931
54,Electric,Fighting,Ghost,Steel,3932
54,Ghost,Ground,Steel,Water,3933
54,Dark,Electric,Ghost,Water,3934
54,Bug,Ghost,Ground,Water,3935
54,Dark,Fire,Ground,Ice,3936
54,Bug,Electric,Ghost,Normal,3937
54,Dark,Ghost,Ground,Ice,3938
54,Bug,Electric,Ground,Water,3939
54,Bug,Dark,Normal,Steel,3940
54,Dark,Ice,Steel,Water,3941
54,Dark,Fire,Ghost,Normal,3942
54,Electric,Fighting,Ground,Normal,3943
54,Bug,Dark,Fire,Ghost,3944
54,Bug,Dark,Steel,Water,3945
54,Dark,Electric,Fighting,Ice,3946
54,Ground,Normal,Steel,Water,3947
54,Bug,Dark,Electric,Fighting,3948
54,Dark,Fighting,Fire,Water,3949
54,Fighting,Ground,Normal,Water,3950
54,Bug,Fighting,Ground,Normal,3951
54,Bug,Dark,Ghost,Ground,3952
54,Electric,Ghost,Ground,Water,3953
54,Dark,Electric,Fire,Steel,3954
54,Dark,Ground,Ice,Steel,3955
54,Bug,Dark,Ground,Ice,3956
54,Bug,Fighting,Fire,Steel,3957
54,Bug,Fighting,Ghost,Ground,3958
54,Electric,Fire,Ghost,Steel,3959
54,Bug,Ground,Normal,Water,3960
54,Dark,Electric,Fighting,Ghost,3961
54,Dark,Fighting,Ice,Steel,3962
54,Bug,Dark,Ghost,Normal,3963
54,Ghost,Ground,Ice,Normal,3964
54,Dark,Electric,Normal,Water,3965
54,Electric,Fighting,Normal,Water,3966
54,Electric,Fire,Ground,Normal,3967
54,Bug,Dark,Electric,Ground,3968
54,Dark,Electric,Fighting,Fire,3969
54,Bug,Fighting,Normal,Steel,3970
54,Fire,Ground,Ice,Normal,3971
54,Electric,Fighting,Fire,Steel,3972
54,Bug,Fighting,Normal,Water,3973
54,Bug,Fighting,Steel,Water,3974
54,Dark,Electric,Ground,Steel,3975
54,Fighting,Ghost,Ice,Steel,3976
54,Bug,Ground,Steel,Water,3977
54,Bug,Fire,Ghost,Ice,3978
54,Electric,Ice,Normal,Steel,3979
54,Ground,Ice,Normal,Steel,3980
54,Bug,Electric,Ghost,Steel,3981
54,Ground,Ice,Normal,Water,3982
54,Bug,Dark,Fire,Ground,3983
54,Bug,Electric,Fighting,Water,3984
54,Fire,Ghost,Ground,Normal,3985
54,Bug,Electric,Fire,Ice,3986
54,Ground,Ice,Steel,Water,3987
54,Electric,Fire,Normal,Water,3988
54,Fighting,Fire,Ice,Water,3989
54,Dark,Electric,Fire,Ground,3990
54,Dark,Fighting,Ground,Steel,3991
54,Dark,Fighting,Ground,Water,3992
54,Electric,Fighting,Ground,Steel,3993
54,Bug,Fighting,Fire,Ground,3994
54,Bug,Dark,Fire,Normal,3995
54,Fighting,Fire,Normal,Steel,3996
54,Bug,Electric,Normal,Steel,3997
54,Fighting,Ground,Ice,Normal,3998
54,Bug,Electric,Normal,Water,3999
54,Bug,Fighting,Ice,Normal,4000
54,Bug,Electric,Fire,Ghost,4001
54,Dark,Fire,Ground,Normal,4002
54,Dark,Ghost,Ground,Normal,4003
54,Electric,Fighting,Steel,Water,4004
54,Ghost,Ice,Normal,Water,4005
54,Fighting,Ghost,Ground,Water,4006
54,Fighting,Fire,Ghost,Ground,4007
54,Bug,Ghost,Ice,Water,4008
54,Electric,Fighting,Fire,Ground,4009
54,Bug,Dark,Ghost,Steel,4010
54,Bug,Ground,Ice,Normal,4011
54,Dark,Electric,Fighting,Normal,4012
54,Bug,Dark,Ghost,Water,4013
54,Electric,Fire,Steel,Water,4014
54,Fighting,Ice,Normal,Water,4015
54,Fire,Ice,Normal,Water,4016
54,Dark,Electric,Ice,Normal,4017
54,Dark,Ice,Normal,Water,4018
54,Fighting,Ice,Steel,Water,4019
54,Fighting,Fire,Ground,Ice,4020
54,Bug,Ghost,Normal,Steel,4021
54,Electric,Fighting,Ice,Normal,4022
54,Electric,Fire,Ground,Steel,4023
54,Electric,Ground,Ice,Water,4024
54,Bug,Fighting,Ghost,Water,4025
54,Fire,Ground,Ice,Steel,4026
54,Bug,Dark,Ground,Normal,4027
54,Bug,Fire,Ice,Steel,4028
54,Dark,Fire,Normal,Steel,4029
54,Bug,Ice,Normal,Steel,4030
54,Dark,Fighting,Ghost,Ice,4031
54,Bug,Fire,Ice,Water,4032
54,Bug,Dark,Fighting,Ice,4033
54,Dark,Fire,Normal,Water,4034
54,Fighting,Fire,Steel,Water,4035
54,Bug,Electric,Ghost,Ground,4036
54,Dark,Fire,Steel,Water,4037
54,Fire,Ghost,Normal,Water,4038
54,Dark,Ghost,Normal,Water,4039
54,Dark,Electric,Ghost,Ice,4040
54,Bug,Ghost,Ground,Ice,4041
54,Bug,Dark,Electric,Water,4042
54,Bug,Fire,Ground,Water,4043
54,Ghost,Ice,Steel,Water,4044
54,Dark,Fire,Ghost,Ground,4045
54,Bug,Electric,Ground,Ice,4046
54,Electric,Fighting,Ghost,Water,4047
54,Bug,Dark,Fighting,Ghost,4048
54,Fire,Ghost,Ground,Steel,4049
54,Bug,Ghost,Steel,Water,4050
54,Fire,Ice,Steel,Water,4051
54,Electric,Fire,Ice,Normal,4052
54,Bug,Dark,Normal,Water,4053
54,Bug,Electric,Steel,Water,4054
54,Dark,Fighting,Fire,Ice,4055
54,Bug,Electric,Fire,Ground,4056
54,Electric,Ghost,Ground,Ice,4057
54,Bug,Dark,Fire,Steel,4058
54,Bug,Dark,Fighting,Fire,4059
54,Electric,Ground,Normal,Steel,4060
54,Bug,Ice,Steel,Water,4061
54,Electric,Ghost,Normal,Steel,4062
54,Fighting,Ground,Ice,Steel,4063
54,Bug,Fighting,Ice,Steel,4064
54,Bug,Fire,Ghost,Normal,4065
54,Electric,Ghost,Normal,Water,4066
54,Dark,Electric,Fire,Water,4067
54,Dark,Ground,Ice,Water,4068
54,Electric,Ghost,Steel,Water,4069
54,Bug,Electric,Fire,Normal,4070
54,Bug,Fighting,Fire,Water,4071
54,Dark,Ghost,Ground,Steel,4072
54,Dark,Fighting,Fire,Ghost,4073
54,Electric,Fire,Ghost,Water,4074
54,Bug,Ground,Ice,Steel,4075
54,Dark,Fighting,Ice,Water,4076
54,Dark,Ground,Normal,Steel,4077
54,Dark,Electric,Ice,Steel,4078
54,Electric,Fighting,Ice,Steel,4079
54,Electric,Normal,Steel,Water,4080
54,Fighting,Fire,Ghost,Steel,4081
54,Bug,Dark,Ground,Steel,4082
54,Fighting,Fire,Ghost,Water,4083
54,Electric,Fighting,Fire,Water,4084
54,Dark,Electric,Ground,Water,4085
54,Dark,Fire,Ice,Normal,4086
54,Fighting,Normal,Steel,Water,4087
54,Fire,Ghost,Ice,Normal,4088
54,Fire,Normal,Steel,Water,4089
54,Dark,Fighting,Ghost,Ground,4090
54,Dark,Ghost,Ice,Normal,4091
54,Dark,Normal,Steel,Water,4092
54,Fighting,Ghost,Ice,Water,4093
54,Bug,Electric,Fighting,Ice,4094
54,Electric,Ghost,Ice,Normal,4095
54,Fighting,Fire,Ground,Normal,4096
54,Electric,Ice,Normal,Water,4097
54,Bug,Electric,Ghost,Water,4098
54,Dark,Fighting,Ground,Ice,4099
54,Dark,Fighting,Ghost,Normal,4100
54,Fighting,Ghost,Normal,Steel,4101
55,Dragon,Ice,Normal,Water,4102
56,Flying,Ice,Normal,Water,4103
57,Electric,Normal,Psychic,Water,4104
57,Electric,Ice,Normal,Psychic,4105
57,Ice,Normal,Psychic,Water,4106
57,Electric,Ice,Psychic,Water,4107
57,Electric,Ice,Normal,Water,4108
58,Dark,Electric,Fighting,Normal,4109
58,Dark,Fighting,Fire,Psychic,4110
58,Fighting,Ghost,Ground,Normal,4111
58,Dark,Electric,Ground,Ice,4112
58,Dark,Fire,Ground,Ice,4113
58,Dark,Electric,Ice,Normal,4114
58,Fighting,Fire,Ground,Ice,4115
58,Dark,Ghost,Ground,Ice,4116
58,Electric,Fighting,Ice,Normal,4117
58,Dark,Electric,Ghost,Normal,4118
58,Dark,Electric,Fire,Psychic,4119
58,Dark,Fire,Ghost,Normal,4120
58,Electric,Fighting,Ground,Normal,4121
58,Ghost,Ground,Ice,Psychic,4122
58,Dark,Fighting,Ghost,Ice,4123
58,Dark,Electric,Fighting,Ground,4124
58,Dark,Electric,Fighting,Ice,4125
58,Electric,Fighting,Fire,Ghost,4126
58,Electric,Ground,Ice,Normal,4127
58,Dark,Fighting,Normal,Psychic,4128
58,Fighting,Ghost,Ground,Ice,4129
58,Electric,Fire,Ghost,Psychic,4130
58,Fire,Ghost,Ground,Psychic,4131
58,Dark,Electric,Ghost,Ground,4132
58,Dark,Fighting,Ice,Psychic,4133
58,Dark,Electric,Ghost,Ice,4134
58,Fire,Ground,Ice,Psychic,4135
58,Electric,Fighting,Ghost,Ground,4136
58,Dark,Fighting,Fire,Normal,4137
58,Dark,Fire,Ghost,Ground,4138
58,Dark,Fire,Ghost,Ice,4139
58,Electric,Fighting,Ground,Ice,4140
58,Electric,Fire,Normal,Psychic,4141
58,Electric,Ghost,Ground,Normal,4142
58,Fighting,Fire,Ice,Psychic,4143
58,Dark,Electric,Fighting,Ghost,4144
58,Electric,Fighting,Fire,Psychic,4145
58,Electric,Ground,Normal,Psychic,4146
58,Electric,Ghost,Normal,Psychic,4147
58,Fighting,Ground,Ice,Psychic,4148
58,Electric,Fighting,Ghost,Normal,4149
58,Fire,Ghost,Ice,Psychic,4150
58,Ghost,Ground,Ice,Normal,4151
