enc_id,evo_id_enc,evo_index_enc,trainer_name_enc,location_enc,pokemon_enc,level_enc,stage_enc,hp_enc,attack_enc,defense_enc,sp_attack_enc,sp_defense_enc,speed_enc,types_enc,move_name_1_enc,move_name_2_enc,move_name_3_enc,move_name_4_enc,move_type_1_enc,move_type_2_enc,move_type_3_enc,move_type_4_enc,move_category_1_enc,move_category_2_enc,move_category_3_enc,move_category_4_enc,move_power_1_enc,move_power_2_enc,move_power_3_enc,move_power_4_enc,move_accuracy_1_enc,move_accuracy_2_enc,move_accuracy_3_enc,move_accuracy_4_enc,move_crit_1_enc,move_crit_2_enc,move_crit_3_enc,move_crit_4_enc,exp_enc
150,28,1,sailor,ss_anne_b1f_rooms,machop,20,14,61,40,28,22,22,22,fighting,karate_chop,low_kick,,,normal,fighting,,,physical,physical,,,55.0,50.0,,,1.0,0.9,,,True,False,False,False,11576
151,3,2,green2,ss_anne_2f,wartortle,20,14,56,33,40,34,34,31,water,tackle,tail_whip,bubble,water_gun,normal,normal,water,water,physical,physical,special,special,35.0,0.0,20.0,40.0,0.95,1.0,1.0,1.0,False,False,False,False,11576
152,1,2,green2,ss_anne_2f,ivysaur,20,14,57,33,33,40,40,32,grass/poison,tackle,growl,leech_seed,vine_whip,normal,normal,grass,grass,physical,physical,special,special,35.0,0.0,0.0,35.0,0.95,1.0,0.9,1.0,False,False,False,False,11576
153,2,2,green2,ss_anne_2f,charmeleon,20,14,56,34,31,40,40,40,fire,scratch,growl,ember,leer,normal,normal,fire,normal,physical,physical,special,physical,40.0,0.0,40.0,0.0,1.0,1.0,1.0,1.0,False,False,False,False,11576
154,7,1,lass,ss_anne_2f_rooms,rattata,18,14,41,28,20,16,16,33,normal,tackle,tail_whip,quick_attack,hyper_fang,normal,normal,normal,normal,physical,physical,physical,physical,35.0,0.0,40.0,80.0,0.95,1.0,1.0,0.9,False,False,False,False,11576
155,10,1,lass,ss_anne_2f_rooms,pikachu,18,14,43,28,18,25,25,40,electric,tail_whip,thunder_wave,double_team,quick_attack,normal,electric,normal,normal,physical,special,physical,physical,0.0,0.0,0.0,40.0,1.0,1.0,1.0,1.0,False,False,False,False,11576
156,34,1,engineer,route_11,magnemite,18,14,39,20,33,42,42,24,electric,tackle,,,,normal,,,,physical,,,,35.0,,,,0.95,,,,False,False,False,False,11576
158,34,2,engineer,route_11,magneton,18,14,48,29,42,51,51,33,electric,tackle,sonicboom,thundershock,,normal,normal,electric,,physical,physical,special,,35.0,0.0,40.0,,0.95,0.9,1.0,,False,False,False,False,11576
159,55,1,gambler,route_11,horsea,18,14,41,22,33,33,33,29,water,bubble,,,,water,,,,special,,,,20.0,,,,1.0,,,,False,False,False,False,11576
160,44,1,gambler,route_11,voltorb,18,14,45,19,25,27,27,43,electric,tackle,screech,sonicboom,,normal,normal,normal,,physical,physical,physical,,35.0,0.0,0.0,,0.95,0.85,0.9,,False,False,False,False,11576
162,15,1,gambler,route_11,vulpix,18,14,44,23,22,25,25,31,fire,ember,tail_whip,quick_attack,,fire,normal,normal,,special,physical,physical,,40.0,0.0,40.0,,1.0,1.0,1.0,,False,False,False,False,11576
163,30,1,sailor,ss_anne_stern,tentacool,17,14,43,21,19,24,24,31,poison/water,acid,supersonic,wrap,,poison,normal,normal,,physical,physical,physical,,40.0,0.0,15.0,,1.0,0.55,0.85,,False,False,False,False,11576
164,39,1,sailor,ss_anne_b1f_rooms,shellder,17,14,39,30,41,23,23,21,water,tackle,withdraw,,,normal,water,,,physical,special,,,35.0,0.0,,,0.95,1.0,,,False,False,False,False,11576
168,57,1,fisher,ss_anne_b1f_rooms,staryu,17,14,39,23,26,31,31,36,water,tackle,water_gun,,,normal,water,,,physical,special,,,35.0,40.0,,,0.95,1.0,,,False,False,False,False,11576
170,25,1,gentleman,ss_anne_2f_rooms,growlithe,17,14,48,31,23,31,31,28,fire,bite,roar,,,normal,normal,,,physical,physical,,,60.0,0.0,,,1.0,1.0,,,False,False,False,False,11576
171,13,1,youngster,ss_anne_1f_rooms,nidoran_m,21,14,53,32,25,25,25,29,poison,horn_attack,double_kick,poison_sting,focus_energy,normal,fighting,poison,normal,physical,physical,physical,physical,65.0,60.0,15.0,0.0,1.0,1.0,1.0,1.0,False,False,False,False,11576
172,11,1,youngster,route_11,sandshrew,19,14,51,36,40,15,15,23,ground,scratch,sandattack,slash,,normal,normal,normal,,physical,physical,physical,,40.0,0.0,70.0,,1.0,1.0,1.0,,False,False,True,False,11576
173,17,1,youngster,route_11,zubat,19,14,47,25,21,19,19,28,flying/poison,leech_life,supersonic,bite,,bug,normal,normal,,physical,physical,physical,,20.0,0.0,60.0,,1.0,0.55,1.0,,False,False,False,False,11576
174,39,1,sailor,ss_anne_stern,shellder,18,14,41,31,43,24,24,22,water,tackle,withdraw,supersonic,,normal,water,normal,,physical,special,physical,,35.0,0.0,0.0,,0.95,1.0,0.55,,False,False,False,False,11576
175,30,1,sailor,ss_anne_b1f_rooms,tentacool,18,14,45,22,20,25,25,33,poison/water,acid,supersonic,wrap,poison_sting,poison,normal,normal,poison,physical,physical,physical,physical,40.0,0.0,15.0,15.0,1.0,0.55,0.85,1.0,False,False,False,False,11576
176,57,1,sailor,ss_anne_b1f_rooms,staryu,18,14,41,24,27,33,33,38,water,tackle,water_gun,,,normal,water,,,physical,special,,,35.0,40.0,,,0.95,1.0,,,False,False,False,False,11576
177,25,1,gambler,route_11,growlithe,18,14,50,33,24,33,33,29,fire,bite,roar,ember,,normal,normal,fire,,physical,physical,special,,60.0,0.0,40.0,,1.0,1.0,1.0,,False,False,False,False,11576
180,9,1,youngster,route_11,ekans,21,14,49,33,26,25,25,31,poison,wrap,leer,poison_sting,bite,normal,normal,poison,normal,physical,physical,physical,physical,15.0,0.0,15.0,60.0,0.85,1.0,1.0,1.0,False,False,False,False,11576
181,34,1,engineer,route_11,magnemite,21,14,44,23,37,48,48,27,electric,tackle,sonicboom,,,normal,normal,,,physical,physical,,,35.0,0.0,,,0.95,0.9,,,False,False,False,False,11576
182,39,1,sailor,ss_anne_b1f_rooms,shellder,21,14,46,36,50,27,27,25,water,tackle,withdraw,supersonic,,normal,water,normal,,physical,special,physical,,35.0,0.0,0.0,,0.95,1.0,0.55,,False,False,False,False,11576
183,10,1,gentleman,ss_anne_2f_rooms,pikachu,23,14,52,34,22,31,31,50,electric,thunder_wave,double_team,quick_attack,slam,electric,normal,normal,normal,special,physical,physical,physical,0.0,0.0,40.0,80.0,1.0,1.0,1.0,0.75,False,False,False,False,12167
184,10,1,ltsurge,vermilion_gym,pikachu,18,15,43,28,18,25,25,40,electric,tail_whip,thunder_wave,double_team,quick_attack,normal,electric,normal,normal,physical,special,physical,physical,0.0,0.0,0.0,40.0,1.0,1.0,1.0,1.0,False,False,False,False,12167
185,44,1,rocker,vermilion_gym,voltorb,20,15,49,20,28,30,30,48,electric,tackle,screech,sonicboom,,normal,normal,normal,,physical,physical,physical,,35.0,0.0,0.0,,0.95,0.85,0.9,,False,False,False,False,12167
186,34,1,rocker,vermilion_gym,magnemite,20,15,43,22,36,46,46,26,electric,tackle,,,,normal,,,,physical,,,,35.0,,,,0.95,,,,False,False,False,False,12167
188,10,1,sailor,vermilion_gym,pikachu,21,15,49,31,20,29,29,46,electric,thunder_wave,double_team,quick_attack,slam,electric,normal,normal,normal,special,physical,physical,physical,0.0,0.0,40.0,80.0,1.0,1.0,1.0,0.75,False,False,False,False,12167
190,44,1,ltsurge,vermilion_gym,voltorb,21,15,51,21,29,31,31,50,electric,tackle,screech,sonicboom,,normal,normal,normal,,physical,physical,physical,,35.0,0.0,0.0,,0.95,0.85,0.9,,False,False,False,False,12167
191,10,1,gentleman,vermilion_gym,pikachu,23,15,52,34,22,31,31,50,electric,thunder_wave,double_team,quick_attack,slam,electric,normal,normal,normal,special,physical,physical,physical,0.0,0.0,40.0,80.0,1.0,1.0,1.0,0.75,False,False,False,False,12167
192,10,2,ltsurge,vermilion_gym,raichu,24,15,66,52,35,52,52,56,electric,thundershock,thunderbolt,,,electric,electric,,,special,special,,,40.0,95.0,,,1.0,1.0,,,False,False,False,False,13824
193,18,1,jrtrainerf,route_9,oddish,18,16,47,26,27,34,34,18,grass/poison,absorb,poisonpowder,stun_spore,,grass,poison,grass,,special,physical,special,,20.0,0.0,0.0,,1.0,0.75,0.75,,False,False,False,False,13824
195,29,1,jrtrainerf,route_9,bellsprout,18,16,48,35,20,33,33,22,grass/poison,growth,wrap,poisonpowder,sleep_powder,normal,normal,poison,grass,physical,physical,physical,special,0.0,15.0,0.0,0.0,1.0,0.85,0.75,0.75,False,False,False,False,13824
199,31,1,hiker,route_9,geodude,20,16,49,40,48,20,20,16,ground/rock,tackle,defense_curl,rock_throw,,normal,normal,rock,,physical,physical,physical,,35.0,0.0,50.0,,0.95,1.0,0.65,,False,False,False,False,13824
200,28,1,hiker,route_9,machop,20,16,61,40,28,22,22,22,fighting,karate_chop,low_kick,,,normal,fighting,,,physical,physical,,,55.0,50.0,,,1.0,0.9,,,True,False,False,False,13824
203,2,1,jrtrainerm,route_9,charmander,21,16,50,30,26,33,33,35,fire,scratch,growl,ember,leer,normal,normal,fire,normal,physical,physical,special,physical,40.0,0.0,40.0,0.0,1.0,1.0,1.0,1.0,False,False,False,False,13824
204,31,1,hiker,route_9,geodude,21,16,51,42,50,20,20,16,ground/rock,tackle,defense_curl,rock_throw,selfdestruct,normal,normal,rock,normal,physical,physical,physical,physical,35.0,0.0,50.0,0.0,0.95,1.0,0.65,1.0,False,False,False,False,13824
205,5,3,bugcatcher,route_9,beedrill,19,16,56,38,23,25,25,36,bug/poison,fury_attack,focus_energy,,,normal,normal,,,physical,physical,,,45.0,0.0,,,0.85,1.0,,,False,False,False,False,13824
207,7,1,jrtrainerm,route_9,rattata,19,16,43,29,21,17,17,35,normal,tackle,tail_whip,quick_attack,hyper_fang,normal,normal,normal,normal,physical,physical,physical,physical,35.0,0.0,40.0,80.0,0.95,1.0,1.0,0.9,False,False,False,False,13824
208,21,1,jrtrainerm,route_9,diglett,19,16,35,29,17,21,21,44,ground,scratch,growl,dig,,normal,normal,ground,,physical,physical,physical,,40.0,0.0,100.0,,1.0,1.0,1.0,,False,False,False,False,13824
209,9,1,jrtrainerm,route_9,ekans,19,16,45,31,24,23,23,28,poison,wrap,leer,poison_sting,bite,normal,normal,poison,normal,physical,physical,physical,physical,15.0,0.0,15.0,60.0,0.85,1.0,1.0,1.0,False,False,False,False,13824
210,11,1,jrtrainerm,route_9,sandshrew,19,16,51,36,40,15,15,23,ground,scratch,sandattack,slash,,normal,normal,normal,,physical,physical,physical,,40.0,0.0,70.0,,1.0,1.0,1.0,,False,False,True,False,13824
211,4,1,bugcatcher,route_9,caterpie,20,16,51,20,22,16,16,26,bug,tackle,string_shot,,,normal,bug,,,physical,physical,,,35.0,0.0,,,0.95,0.95,,,False,False,False,False,13824
212,5,1,bugcatcher,route_9,weedle,20,16,49,22,20,16,16,28,bug/poison,poison_sting,string_shot,,,poison,bug,,,physical,physical,,,15.0,0.0,,,1.0,0.95,,,False,False,False,False,13824
213,20,1,bugcatcher,route_9,venonat,20,16,57,30,28,24,24,26,bug/poison,tackle,disable,supersonic,confusion,normal,normal,normal,psychic,physical,physical,physical,special,35.0,0.0,0.0,50.0,0.95,0.55,0.55,1.0,False,False,False,False,13824
214,41,1,hiker,route_9,onix,20,16,47,26,72,20,20,36,ground/rock,tackle,screech,bind,rock_throw,normal,normal,normal,rock,physical,physical,physical,physical,35.0,0.0,15.0,50.0,0.95,0.85,0.75,0.65,False,False,False,False,13824
215,41,1,hiker,route_9,onix,21,16,49,27,75,20,20,37,ground/rock,tackle,screech,bind,rock_throw,normal,normal,normal,rock,physical,physical,physical,physical,35.0,0.0,15.0,50.0,0.95,0.85,0.75,0.65,False,False,False,False,13824
216,25,1,jrtrainerm,route_9,growlithe,21,16,57,38,27,37,37,33,fire,bite,roar,ember,,normal,normal,fire,,physical,physical,special,,60.0,0.0,40.0,,1.0,1.0,1.0,,False,False,False,False,13824
217,22,1,jrtrainerf,route_9,meowth,23,16,55,29,24,27,27,50,normal,scratch,growl,bite,pay_day,normal,normal,normal,normal,physical,physical,physical,physical,40.0,0.0,60.0,40.0,1.0,1.0,1.0,1.0,False,False,False,False,13824
218,31,2,hiker,route_10,graveler,19,17,52,44,51,25,25,21,ground/rock,tackle,defense_curl,rock_throw,,normal,normal,rock,,physical,physical,physical,,35.0,0.0,50.0,,0.95,1.0,0.65,,False,False,False,False,13824
219,14,1,jrtrainerf,route_10,clefairy,20,17,61,26,27,32,32,22,normal,pound,growl,sing,doubleslap,normal,normal,normal,normal,physical,physical,physical,physical,40.0,0.0,0.0,15.0,1.0,1.0,0.55,0.85,False,False,False,False,13824
220,6,1,jrtrainerf,route_10,pidgey,21,17,51,27,25,23,23,31,flying/normal,gust,sandattack,quick_attack,whirlwind,normal,normal,normal,normal,physical,physical,physical,physical,40.0,0.0,40.0,0.0,1.0,1.0,1.0,0.85,False,False,False,False,13824
221,6,2,jrtrainerf,route_10,pidgeotto,21,17,60,33,31,29,29,38,flying/normal,gust,sandattack,quick_attack,whirlwind,normal,normal,normal,normal,physical,physical,physical,physical,40.0,0.0,40.0,0.0,1.0,1.0,1.0,0.85,False,False,False,False,13824
222,31,1,hiker,route_10,geodude,21,17,51,42,50,20,20,16,ground/rock,tackle,defense_curl,rock_throw,selfdestruct,normal,normal,rock,normal,physical,physical,physical,physical,35.0,0.0,50.0,0.0,0.95,1.0,0.65,1.0,False,False,False,False,13824
223,41,1,hiker,route_10,onix,19,17,45,25,68,19,19,34,ground/rock,tackle,screech,bind,rock_throw,normal,normal,normal,rock,physical,physical,physical,physical,35.0,0.0,15.0,50.0,0.95,0.85,0.75,0.65,False,False,False,False,13824
224,10,1,jrtrainerf,route_10,pikachu,20,17,47,30,20,28,28,44,electric,thunder_wave,double_team,quick_attack,slam,electric,normal,normal,normal,special,physical,physical,physical,0.0,0.0,40.0,80.0,1.0,1.0,1.0,0.75,False,False,False,False,13824
225,46,1,pokemaniac,route_10,cubone,20,17,53,28,46,24,24,22,ground,bone_club,growl,tail_whip,headbutt,ground,normal,normal,normal,physical,physical,physical,physical,65.0,0.0,0.0,70.0,0.85,1.0,1.0,1.0,False,False,False,False,13824
226,33,1,pokemaniac,route_10,slowpoke,20,17,69,34,34,24,24,14,psychic/water,confusion,disable,,,psychic,normal,,,special,physical,,,50.0,0.0,,,1.0,0.55,,,False,False,False,False,13824
228,41,1,hiker,route_10,onix,21,17,49,27,75,20,20,37,ground/rock,tackle,screech,bind,rock_throw,normal,normal,normal,rock,physical,physical,physical,physical,35.0,0.0,15.0,50.0,0.95,0.85,0.75,0.65,False,False,False,False,13824
229,6,1,jrtrainerf,rock_tunnel_1f,pidgey,19,18,47,25,23,21,21,29,flying/normal,gust,sandattack,quick_attack,whirlwind,normal,normal,normal,normal,physical,physical,physical,physical,40.0,0.0,40.0,0.0,1.0,1.0,1.0,0.85,False,False,False,False,13824
230,29,1,jrtrainerf,rock_tunnel_1f,bellsprout,19,18,51,36,21,34,34,23,grass/poison,growth,wrap,poisonpowder,sleep_powder,normal,normal,poison,grass,physical,physical,physical,special,0.0,15.0,0.0,0.0,1.0,0.85,0.75,0.75,False,False,False,False,13824
231,31,1,hiker,rock_tunnel_1f,geodude,19,18,47,38,46,19,19,15,ground/rock,tackle,defense_curl,rock_throw,,normal,normal,rock,,physical,physical,physical,,35.0,0.0,50.0,,0.95,1.0,0.65,,False,False,False,False,13824
232,28,1,hiker,rock_tunnel_1f,machop,19,18,58,38,27,21,21,21,fighting,karate_chop,,,,normal,,,,physical,,,,55.0,,,,1.0,,,,True,False,False,False,13824
235,18,1,jrtrainerf,rock_tunnel_1f,oddish,20,18,51,28,30,38,38,20,grass/poison,absorb,poisonpowder,stun_spore,sleep_powder,grass,poison,grass,grass,special,physical,special,special,20.0,0.0,0.0,0.0,1.0,0.75,0.75,0.75,False,False,False,False,13824
237,6,1,jrtrainerf,rock_tunnel_1f,pidgey,20,18,49,26,24,22,22,30,flying/normal,gust,sandattack,quick_attack,whirlwind,normal,normal,normal,normal,physical,physical,physical,physical,40.0,0.0,40.0,0.0,1.0,1.0,1.0,0.85,False,False,False,False,13824
238,28,1,hiker,rock_tunnel_b1f,machop,20,18,61,40,28,22,22,22,fighting,karate_chop,low_kick,,,normal,fighting,,,physical,physical,,,55.0,50.0,,,1.0,0.9,,,True,False,False,False,13824
239,31,1,hiker,rock_tunnel_1f,geodude,20,18,49,40,48,20,20,16,ground/rock,tackle,defense_curl,rock_throw,,normal,normal,rock,,physical,physical,physical,,35.0,0.0,50.0,,0.95,1.0,0.65,,False,False,False,False,13824
240,6,1,jrtrainerf,rock_tunnel_b1f,pidgey,21,18,51,27,25,23,23,31,flying/normal,gust,sandattack,quick_attack,whirlwind,normal,normal,normal,normal,physical,physical,physical,physical,40.0,0.0,40.0,0.0,1.0,1.0,1.0,0.85,False,False,False,False,13824
241,31,1,hiker,rock_tunnel_b1f,geodude,21,18,51,42,50,20,20,16,ground/rock,tackle,defense_curl,rock_throw,selfdestruct,normal,normal,rock,normal,physical,physical,physical,physical,35.0,0.0,50.0,0.0,0.95,1.0,0.65,1.0,False,False,False,False,13824
243,31,2,hiker,rock_tunnel_b1f,graveler,21,18,57,48,56,27,27,23,ground/rock,tackle,defense_curl,rock_throw,selfdestruct,normal,normal,rock,normal,physical,physical,physical,physical,35.0,0.0,50.0,0.0,0.95,1.0,0.65,1.0,False,False,False,False,13824
246,7,1,jrtrainerf,rock_tunnel_1f,rattata,19,18,43,29,21,17,17,35,normal,tackle,tail_whip,quick_attack,hyper_fang,normal,normal,normal,normal,physical,physical,physical,physical,35.0,0.0,40.0,80.0,0.95,1.0,1.0,0.9,False,False,False,False,13824
248,16,1,jrtrainerf,rock_tunnel_b1f,jigglypuff,21,18,82,27,16,27,27,16,normal,sing,pound,disable,defense_curl,normal,normal,normal,normal,physical,physical,physical,physical,0.0,40.0,0.0,0.0,0.55,1.0,0.55,1.0,False,False,False,False,13824
249,18,1,jrtrainerf,rock_tunnel_b1f,oddish,22,18,55,30,32,41,41,21,grass/poison,absorb,poisonpowder,stun_spore,sleep_powder,grass,poison,grass,grass,special,physical,special,special,20.0,0.0,0.0,0.0,1.0,0.75,0.75,0.75,False,False,False,False,13824
251,1,1,jrtrainerf,rock_tunnel_b1f,bulbasaur,22,18,55,30,30,37,37,28,grass/poison,growl,leech_seed,vine_whip,poisonpowder,normal,grass,grass,poison,physical,special,special,physical,0.0,0.0,35.0,0.0,1.0,0.9,1.0,0.75,False,False,False,False,13824
252,29,1,jrtrainerf,rock_tunnel_1f,bellsprout,22,18,57,41,23,39,39,26,grass/poison,wrap,poisonpowder,sleep_powder,stun_spore,normal,poison,grass,grass,physical,physical,special,special,15.0,0.0,0.0,0.0,0.85,0.75,0.75,0.75,False,False,False,False,13824
253,2,1,pokemaniac,rock_tunnel_b1f,charmander,22,18,52,31,27,34,34,37,fire,growl,ember,leer,rage,normal,fire,normal,normal,physical,special,physical,physical,0.0,40.0,0.0,20.0,1.0,1.0,1.0,1.0,False,False,False,False,13824
254,22,1,jrtrainerf,rock_tunnel_1f,meowth,20,18,49,26,22,24,24,44,normal,scratch,growl,bite,pay_day,normal,normal,normal,normal,physical,physical,physical,physical,40.0,0.0,60.0,40.0,1.0,1.0,1.0,1.0,False,False,False,False,13824
255,33,1,pokemaniac,rock_tunnel_b1f,slowpoke,20,18,69,34,34,24,24,14,psychic/water,confusion,disable,,,psychic,normal,,,special,physical,,,50.0,0.0,,,1.0,0.55,,,False,False,False,False,13824
261,41,1,hiker,rock_tunnel_b1f,onix,20,18,47,26,72,20,20,36,ground/rock,tackle,screech,bind,rock_throw,normal,normal,normal,rock,physical,physical,physical,physical,35.0,0.0,15.0,50.0,0.95,0.85,0.75,0.65,False,False,False,False,13824
264,14,1,jrtrainerf,rock_tunnel_1f,clefairy,22,18,66,28,29,34,34,23,normal,pound,growl,sing,doubleslap,normal,normal,normal,normal,physical,physical,physical,physical,40.0,0.0,0.0,15.0,1.0,1.0,0.55,0.85,False,False,False,False,13824
265,22,1,jrtrainerf,rock_tunnel_b1f,meowth,21,18,51,27,23,25,25,46,normal,scratch,growl,bite,pay_day,normal,normal,normal,normal,physical,physical,physical,physical,40.0,0.0,60.0,40.0,1.0,1.0,1.0,1.0,False,False,False,False,13824
266,46,1,pokemaniac,rock_tunnel_b1f,cubone,22,18,57,30,50,26,26,23,ground,bone_club,growl,tail_whip,headbutt,ground,normal,normal,normal,physical,physical,physical,physical,65.0,0.0,0.0,70.0,0.85,1.0,1.0,1.0,False,False,False,False,13824
267,31,1,hiker,rock_tunnel_b1f,geodude,25,18,59,49,59,24,24,19,ground/rock,tackle,defense_curl,rock_throw,selfdestruct,normal,normal,rock,normal,physical,physical,physical,physical,35.0,0.0,50.0,0.0,0.95,1.0,0.65,1.0,False,False,False,False,13824
268,46,1,pokemaniac,rock_tunnel_1f,cubone,23,18,59,32,52,27,27,24,ground,bone_club,growl,tail_whip,headbutt,ground,normal,normal,normal,physical,physical,physical,physical,65.0,0.0,0.0,70.0,0.85,1.0,1.0,1.0,False,False,False,False,13824
269,33,1,pokemaniac,rock_tunnel_1f,slowpoke,23,18,78,39,38,27,27,15,psychic/water,confusion,disable,headbutt,,psychic,normal,normal,,special,physical,physical,,50.0,0.0,70.0,,1.0,0.55,1.0,,False,False,False,False,13824
271,33,1,pokemaniac,rock_tunnel_b1f,slowpoke,25,18,84,42,41,29,29,16,psychic/water,confusion,disable,headbutt,,psychic,normal,normal,,special,physical,physical,,50.0,0.0,70.0,,1.0,0.55,1.0,,False,False,False,False,15625
273,27,2,green2,pokemon_tower_2f,kadabra,20,20,49,22,20,56,56,50,psychic,teleport,confusion,disable,kinesis,psychic,psychic,normal,psychic,special,special,physical,special,0.0,50.0,0.0,0.0,1.0,1.0,0.55,0.8,False,False,False,False,15625
274,40,1,channeler,pokemon_tower_3f,gastly,22,20,48,24,21,52,52,43,ghost/poison,lick,confuse_ray,night_shade,,ghost,ghost,ghost,,physical,physical,physical,,20.0,0.0,0.0,,1.0,1.0,1.0,,False,False,False,False,15625
277,40,2,channeler,pokemon_tower_5f,haunter,22,20,55,30,28,59,59,50,ghost/poison,lick,confuse_ray,night_shade,,ghost,ghost,ghost,,physical,physical,physical,,20.0,0.0,0.0,,1.0,1.0,1.0,,False,False,False,False,15625
281,40,1,channeler,pokemon_tower_3f,gastly,23,20,50,25,22,54,54,45,ghost/poison,lick,confuse_ray,night_shade,,ghost,ghost,ghost,,physical,physical,physical,,20.0,0.0,0.0,,1.0,1.0,1.0,,False,False,False,False,15625
284,40,2,channeler,pokemon_tower_5f,haunter,23,20,57,32,29,61,61,52,ghost/poison,lick,confuse_ray,night_shade,,ghost,ghost,ghost,,physical,physical,physical,,20.0,0.0,0.0,,1.0,1.0,1.0,,False,False,False,False,15625
285,40,1,channeler,pokemon_tower_3f,gastly,24,20,52,26,23,56,56,47,ghost/poison,lick,confuse_ray,night_shade,,ghost,ghost,ghost,,physical,physical,physical,,20.0,0.0,0.0,,1.0,1.0,1.0,,False,False,False,False,15625
290,6,2,green2,pokemon_tower_2f,pidgeotto,25,20,70,39,36,34,34,44,flying/normal,gust,sandattack,quick_attack,whirlwind,normal,normal,normal,normal,physical,physical,physical,physical,40.0,0.0,40.0,0.0,1.0,1.0,1.0,0.85,False,False,False,False,15625
291,3,2,green2,pokemon_tower_2f,wartortle,25,20,68,41,49,41,41,38,water,tail_whip,bubble,water_gun,bite,normal,water,water,normal,physical,special,special,physical,0.0,20.0,40.0,60.0,1.0,1.0,1.0,1.0,False,False,False,False,15625
292,1,2,green2,pokemon_tower_2f,ivysaur,25,20,69,40,40,49,49,39,grass/poison,growl,leech_seed,vine_whip,poisonpowder,normal,grass,grass,poison,physical,special,special,physical,0.0,0.0,35.0,0.0,1.0,0.9,1.0,0.75,False,False,False,False,15625
293,2,2,green2,pokemon_tower_2f,charmeleon,25,20,68,41,38,49,49,49,fire,growl,ember,leer,rage,normal,fire,normal,normal,physical,special,physical,physical,0.0,40.0,0.0,20.0,1.0,1.0,1.0,1.0,False,False,False,False,15625
294,17,1,rocket,pokemon_tower_7f,zubat,23,20,55,29,24,22,22,33,flying/poison,leech_life,supersonic,bite,confuse_ray,bug,normal,normal,ghost,physical,physical,physical,physical,20.0,0.0,60.0,0.0,1.0,0.55,1.0,1.0,False,False,False,False,15625
295,7,1,rocket,pokemon_tower_7f,rattata,23,20,50,34,24,20,20,41,normal,tail_whip,quick_attack,hyper_fang,focus_energy,normal,normal,normal,normal,physical,physical,physical,physical,0.0,40.0,80.0,0.0,1.0,1.0,0.9,1.0,False,False,False,False,15625
296,7,2,rocket,pokemon_tower_7f,raticate,23,20,61,46,36,31,31,53,normal,tackle,tail_whip,quick_attack,hyper_fang,normal,normal,normal,normal,physical,physical,physical,physical,35.0,0.0,40.0,80.0,0.95,1.0,1.0,0.9,False,False,False,False,15625
298,45,1,green2,pokemon_tower_2f,exeggcute,22,20,61,26,43,34,34,26,grass/psychic,barrage,hypnosis,,,normal,psychic,,,physical,special,,,45.0,0.0,,,0.85,0.6,,,False,False,False,False,15625
299,25,1,green2,pokemon_tower_2f,growlithe,23,20,61,41,29,40,40,36,fire,bite,roar,ember,leer,normal,normal,fire,normal,physical,physical,special,physical,60.0,0.0,40.0,0.0,1.0,1.0,1.0,1.0,False,False,False,False,15625
300,65,2,green2,pokemon_tower_2f,gyarados,23,20,80,66,45,36,36,45,flying/water,leer,hydro_pump,tackle,bite,normal,water,normal,normal,physical,special,physical,physical,0.0,120.0,35.0,60.0,1.0,0.8,0.95,1.0,False,False,False,False,15625
301,17,1,rocket,pokemon_tower_7f,zubat,25,20,59,32,26,24,24,36,flying/poison,leech_life,supersonic,bite,confuse_ray,bug,normal,normal,ghost,physical,physical,physical,physical,20.0,0.0,60.0,0.0,1.0,0.55,1.0,1.0,False,False,False,False,15625
303,17,2,rocket,pokemon_tower_7f,golbat,25,20,76,49,44,41,41,54,flying/poison,screech,bite,supersonic,confuse_ray,normal,normal,normal,ghost,physical,physical,physical,physical,0.0,60.0,0.0,0.0,0.85,1.0,0.55,1.0,False,False,False,False,15625
304,50,1,rocket,pokemon_tower_7f,koffing,26,20,60,43,58,40,40,27,poison,tackle,smog,,,normal,poison,,,physical,physical,,,35.0,20.0,,,0.95,1.0,,,False,False,False,False,17576
305,42,1,rocket,pokemon_tower_7f,drowzee,26,20,71,34,32,31,31,31,psychic,hypnosis,disable,confusion,headbutt,psychic,normal,psychic,normal,special,physical,special,physical,0.0,0.0,50.0,70.0,0.6,0.55,1.0,1.0,False,False,False,False,17576
306,6,1,lass,route_8,pidgey,19,21,47,25,23,21,21,29,flying/normal,gust,sandattack,quick_attack,whirlwind,normal,normal,normal,normal,physical,physical,physical,physical,40.0,0.0,40.0,0.0,1.0,1.0,1.0,0.85,False,False,False,False,17576
307,13,1,lass,route_8,nidoran_m,19,21,49,30,23,23,23,27,poison,tackle,horn_attack,double_kick,poison_sting,normal,normal,fighting,poison,physical,physical,physical,physical,35.0,65.0,60.0,15.0,0.95,1.0,1.0,1.0,False,False,False,False,17576
308,7,1,lass,route_8,rattata,19,21,43,29,21,17,17,35,normal,tackle,tail_whip,quick_attack,hyper_fang,normal,normal,normal,normal,physical,physical,physical,physical,35.0,0.0,40.0,80.0,0.95,1.0,1.0,0.9,False,False,False,False,17576
309,22,1,lass,route_8,meowth,19,21,47,25,21,23,23,42,normal,scratch,growl,bite,pay_day,normal,normal,normal,normal,physical,physical,physical,physical,40.0,0.0,60.0,40.0,1.0,1.0,1.0,1.0,False,False,False,False,17576
