evo_id,move_type_1,move_type_2,move_type_3,move_type_4,variant_id
81,Electric,Ground,Normal,Psychic,705
81,Electric,Fire,Flying,Grass,706
81,Fire,Flying,Grass,Water,707
81,Fire,Grass,Ground,Rock,708
81,Fire,Ice,Normal,Rock,709
81,Fire,Grass,Normal,Psychic,710
81,Grass,Ice,Rock,Water,711
81,Electric,Ground,Normal,Water,712
81,Flying,Ice,Normal,Rock,713
81,Electric,Fire,Grass,Rock,714
81,Fire,Normal,Rock,Water,715
81,Fire,Grass,Normal,Water,716
81,Fire,Flying,Ground,Normal,717
81,Ice,Normal,Psychic,Water,718
81,Electric,Normal,Psychic,Water,719
81,Fire,Flying,Rock,Water,720
81,Electric,Grass,Ice,Water,721
81,Fire,Ground,Psychic,Water,722
81,Flying,Ground,Psychic,Rock,723
81,Ground,Ice,Normal,Psychic,724
81,Flying,Grass,Normal,Psychic,725
81,Electric,Ice,Rock,Water,726
81,Flying,Grass,Normal,Rock,727
81,Electric,Fire,Flying,Psychic,728
81,Electric,Fire,Flying,Ice,729
81,Fire,Ground,Normal,Rock,730
81,Electric,Psychic,Rock,Water,731
81,Grass,Ice,Normal,Psychic,732
81,Electric,Fire,Flying,Water,733
81,Flying,Psychic,Rock,Water,734
81,Electric,Flying,Ground,Rock,735
81,Grass,Ground,Normal,Psychic,736
81,Electric,Fire,Ice,Water,737
81,Electric,Flying,Ice,Normal,738
81,Grass,Ice,Normal,Rock,739
81,Electric,Grass,Psychic,Water,740
81,Fire,Grass,Ground,Normal,741
81,Grass,Ground,Normal,Water,742
81,Electric,Flying,Normal,Water,743
81,Electric,Flying,Grass,Psychic,744
81,Flying,Grass,Ice,Psychic,745
81,Fire,Normal,Psychic,Water,746
81,Electric,Fire,Grass,Normal,747
81,Electric,Ice,Normal,Psychic,748
81,Flying,Normal,Psychic,Water,749
81,Fire,Grass,Rock,Water,750
81,Electric,Grass,Ground,Ice,751
81,Flying,Grass,Ice,Water,752
81,Electric,Flying,Grass,Rock,753
81,Electric,Grass,Ground,Water,754
81,Electric,Ice,Normal,Rock,755
81,Fire,Flying,Psychic,Water,756
81,Electric,Fire,Ground,Ice,757
81,Electric,Ice,Psychic,Water,758
81,Flying,Ground,Ice,Rock,759
81,Fire,Psychic,Rock,Water,760
81,Electric,Fire,Psychic,Water,761
81,Electric,Ground,Ice,Water,762
81,Electric,Fire,Ground,Water,763
81,Ground,Normal,Psychic,Water,764
81,Fire,Flying,Grass,Ground,765
81,Fire,Flying,Normal,Psychic,766
81,Fire,Ground,Ice,Psychic,767
81,Fire,Grass,Ice,Water,768
81,Fire,Ice,Psychic,Water,769
81,Flying,Ice,Psychic,Rock,770
81,Grass,Ground,Ice,Water,771
81,Electric,Fire,Grass,Ground,772
81,Electric,Grass,Normal,Rock,773
81,Grass,Psychic,Rock,Water,774
81,Fire,Ground,Ice,Rock,775
81,Electric,Fire,Normal,Rock,776
81,Flying,Grass,Psychic,Water,777
81,Electric,Flying,Ground,Normal,778
81,Grass,Normal,Psychic,Water,779
81,Fire,Flying,Grass,Rock,780
81,Flying,Grass,Ground,Psychic,781
81,Electric,Ground,Normal,Rock,782
81,Ground,Psychic,Rock,Water,783
81,Flying,Grass,Ground,Ice,784
81,Electric,Flying,Rock,Water,785
81,Electric,Ground,Psychic,Water,786
81,Fire,Grass,Normal,Rock,787
81,Ice,Normal,Psychic,Rock,788
81,Flying,Grass,Ground,Water,789
81,Electric,Grass,Ice,Psychic,790
81,Fire,Grass,Psychic,Water,791
81,Ground,Ice,Psychic,Water,792
81,Electric,Flying,Grass,Normal,793
81,Electric,Grass,Ice,Rock,794
81,Fire,Ground,Psychic,Rock,795
81,Flying,Ground,Ice,Normal,796
81,Normal,Psychic,Rock,Water,797
81,Ground,Ice,Normal,Rock,798
81,Fire,Flying,Ice,Psychic,799
81,Grass,Ground,Psychic,Water,800
81,Grass,Ice,Psychic,Water,801
81,Electric,Fire,Ice,Psychic,802
81,Fire,Flying,Ice,Water,803
81,Electric,Fire,Flying,Rock,804
81,Electric,Flying,Grass,Ground,805
81,Electric,Flying,Normal,Psychic,806
81,Fire,Ground,Ice,Normal,807
81,Electric,Fire,Ice,Rock,808
81,Electric,Grass,Psychic,Rock,809
81,Fire,Flying,Grass,Normal,810
81,Flying,Ground,Normal,Water,811
81,Grass,Ground,Normal,Rock,812
81,Electric,Flying,Normal,Rock,813
81,Electric,Flying,Psychic,Water,814
81,Electric,Grass,Ground,Psychic,815
81,Fire,Flying,Ground,Psychic,816
81,Flying,Normal,Psychic,Rock,817
81,Fire,Flying,Ground,Ice,818
81,Flying,Grass,Ice,Rock,819
81,Electric,Ground,Ice,Psychic,820
81,Electric,Fire,Ground,Psychic,821
81,Electric,Grass,Ground,Rock,822
81,Fire,Flying,Ground,Water,823
