enc_id,evo_id_enc,evo_index_enc,trainer_name_enc,location_enc,pokemon_enc,level_enc,stage_enc,hp_enc,attack_enc,defense_enc,sp_attack_enc,sp_defense_enc,speed_enc,types_enc,move_name_1_enc,move_name_2_enc,move_name_3_enc,move_name_4_enc,move_type_1_enc,move_type_2_enc,move_type_3_enc,move_type_4_enc,move_category_1_enc,move_category_2_enc,move_category_3_enc,move_category_4_enc,move_power_1_enc,move_power_2_enc,move_power_3_enc,move_power_4_enc,move_accuracy_1_enc,move_accuracy_2_enc,move_accuracy_3_enc,move_accuracy_4_enc,move_crit_1_enc,move_crit_2_enc,move_crit_3_enc,move_crit_4_enc,exp_enc
273,143,1,sr_jr_anna_meg,route_117,zigzagoon,15,37,36,15,17,14,15,23,normal,growl,tail_whip,headbutt,odor_sleuth,normal,normal,normal,normal,physical,physical,physical,physical,0.0,0.0,70.0,0.0,1.0,1.0,1.0,1.0,False,False,False,False,26012
274,145,3,bug_maniac_derek,route_117,dustox,16,37,48,23,30,20,36,30,bug/poison,confusion,gust,,,psychic,flying,,,special,physical,,,50.0,40.0,,,1.0,1.0,,,False,False,False,False,26012
275,144,3,bug_maniac_derek,route_117,beautifly,16,37,48,33,20,36,23,28,bug/flying,absorb,gust,,,grass,flying,,,special,physical,,,20.0,40.0,,,1.0,1.0,,,False,False,False,False,26012
276,36,1,triathlete_melina,route_117,doduo,17,37,38,33,20,16,16,30,flying/normal,peck,growl,pursuit,fury_attack,flying,normal,dark,normal,physical,physical,special,physical,35.0,0.0,40.0,45.0,1.0,1.0,1.0,0.85,False,False,False,False,26012
277,162,1,battle_girl_aisha,route_117,meditite,17,37,37,18,20,19,23,25,fighting/psychic,bide,meditate,confusion,detect,normal,psychic,psychic,fighting,physical,special,special,physical,0.0,0.0,50.0,0.0,1.0,1.0,1.0,1.0,False,False,False,False,26012
280,150,1,psychic_brandi,route_117,ralts,17,37,36,14,13,20,14,18,fairy/psychic,growl,confusion,double_team,teleport,normal,psychic,normal,psychic,physical,special,physical,special,0.0,50.0,0.0,0.0,1.0,1.0,1.0,1.0,False,False,False,False,26012
281,172,1,magma_admin_tabitha,mt_chimney,numel,18,38,50,27,22,29,19,18,fire/ground,ember,tackle,growl,,fire,normal,normal,,special,physical,physical,,40.0,35.0,0.0,,1.0,0.95,1.0,,False,False,False,False,26012
282,31,1,hiker_sawyer,mt_chimney,geodude,21,38,47,38,47,17,17,13,ground/rock,mud_sport,rock_throw,magnitude,selfdestruct,ground,rock,ground,normal,physical,physical,physical,physical,0.0,50.0,71.0,0.0,1.0,0.9,1.0,1.0,False,False,False,False,26012
283,152,1,beauty_sheila,mt_chimney,shroomish,21,38,56,23,30,18,30,19,grass,tackle,stun_spore,leech_seed,mega_drain,normal,grass,grass,grass,physical,special,special,special,35.0,0.0,0.0,40.0,0.95,0.75,0.9,1.0,False,False,False,False,26012
284,157,1,expert_shelby,mt_chimney,makuhita,21,38,66,35,24,18,19,20,fighting,sandattack,arm_thrust,vital_throw,fake_out,ground,fighting,fighting,normal,physical,physical,physical,physical,0.0,45.0,70.0,40.0,1.0,1.0,1.0,1.0,False,False,False,False,26012
285,94,2,beauty_melissa,mt_chimney,marill,21,38,60,13,23,13,26,23,water,tail_whip,water_gun,rollout,bubblebeam,normal,water,rock,water,physical,special,physical,special,0.0,40.0,30.0,65.0,1.0,1.0,0.9,1.0,False,False,False,False,26012
286,172,1,team_magma_grunt,mt_chimney,numel,20,38,54,29,21,31,23,19,fire/ground,growl,tackle,ember,magnitude,normal,normal,fire,ground,physical,physical,special,physical,0.0,35.0,40.0,71.0,1.0,0.95,1.0,1.0,False,False,False,False,26012
287,17,1,team_magma_grunt,mt_chimney,zubat,20,38,46,23,17,17,23,27,flying/poison,leech_life,supersonic,astonish,bite,bug,normal,ghost,dark,physical,physical,physical,special,20.0,0.0,30.0,60.0,1.0,0.55,1.0,1.0,False,False,False,False,26012
288,142,1,magma_admin_tabitha,mt_chimney,poochyena,20,38,45,28,20,18,18,20,dark,bite,howl,sandattack,odor_sleuth,dark,normal,ground,normal,special,physical,physical,physical,60.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,False,False,False,False,26012
289,172,1,beauty_shirley,mt_chimney,numel,21,38,56,33,21,28,23,19,fire/ground,growl,tackle,ember,magnitude,normal,normal,fire,ground,physical,physical,special,physical,0.0,35.0,40.0,71.0,1.0,0.95,1.0,1.0,False,False,False,False,26012
290,162,1,expert_shelby,mt_chimney,meditite,21,38,48,23,36,26,33,35,fighting/psychic,meditate,confusion,detect,hidden_power,psychic,psychic,fighting,normal,special,special,physical,physical,0.0,50.0,0.0,0.0,1.0,1.0,1.0,1.0,False,False,False,False,26012
291,17,1,magma_admin_tabitha,mt_chimney,zubat,22,38,50,26,21,20,20,30,flying/poison,wing_attack,bite,astonish,supersonic,flying,dark,ghost,normal,physical,special,physical,physical,60.0,60.0,30.0,0.0,1.0,1.0,1.0,0.55,False,False,False,False,26012
292,172,1,magma_admin_tabitha,mt_chimney,numel,22,38,59,32,20,37,26,21,fire/ground,magnitude,ember,tackle,growl,ground,fire,normal,normal,physical,special,physical,physical,71.0,40.0,35.0,0.0,1.0,1.0,0.95,1.0,False,False,False,False,26012
293,142,2,magma_leader_maxie,mt_chimney,mightyena,24,38,71,52,46,38,34,42,dark,bite,sandattack,roar,odor_sleuth,dark,ground,normal,normal,special,physical,physical,physical,60.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,False,False,False,False,26012
294,17,1,magma_leader_maxie,mt_chimney,zubat,24,38,57,33,23,23,28,35,flying/poison,wing_attack,bite,astonish,supersonic,flying,dark,ghost,normal,physical,special,physical,physical,60.0,60.0,30.0,0.0,1.0,1.0,1.0,0.55,False,False,False,False,26012
295,172,2,magma_leader_maxie,mt_chimney,camerupt,25,38,74,64,44,55,47,29,fire/ground,magnitude,ember,tackle,focus_energy,ground,fire,normal,normal,physical,special,physical,physical,71.0,40.0,35.0,0.0,1.0,1.0,0.95,1.0,False,False,False,False,26012
296,152,1,picknicker_diana,jagged_pass,shroomish,19,39,51,20,27,20,27,18,grass,tackle,stun_spore,leech_seed,mega_drain,normal,grass,grass,grass,physical,special,special,special,35.0,0.0,0.0,40.0,0.95,0.75,0.9,1.0,False,False,False,False,26012
297,93,1,picknicker_diana,jagged_pass,oddish,19,39,46,24,22,36,29,16,grass/poison,sweet_scent,poisonpowder,stun_spore,sleep_powder,normal,poison,grass,grass,physical,physical,special,special,0.0,0.0,0.0,0.0,1.0,0.75,0.75,0.75,False,False,False,False,26012
299,31,1,hiker_eric,jagged_pass,geodude,20,39,46,37,45,15,17,14,ground/rock,defense_curl,mud_sport,rock_throw,magnitude,normal,ground,rock,ground,physical,physical,physical,physical,0.0,0.0,50.0,71.0,1.0,1.0,0.9,1.0,False,False,False,False,26012
300,148,1,camper_ethan,jagged_pass,taillow,20,39,46,27,17,17,17,39,flying/normal,focus_energy,quick_attack,wing_attack,double_team,normal,normal,flying,normal,physical,physical,physical,physical,0.0,40.0,60.0,0.0,1.0,1.0,1.0,1.0,False,False,False,False,26012
301,152,1,picknicker_autumn,jagged_pass,shroomish,21,39,56,21,30,23,27,19,grass,tackle,stun_spore,leech_seed,mega_drain,normal,grass,grass,grass,physical,special,special,special,35.0,0.0,0.0,40.0,0.95,0.75,0.9,1.0,False,False,False,False,26012
302,185,1,hiker_eric,jagged_pass,baltoy,20,39,46,21,29,18,33,27,ground/psychic,mudslap,psybeam,rock_tomb,selfdestruct,ground,psychic,rock,normal,physical,special,physical,physical,20.0,65.0,50.0,0.0,1.0,1.0,0.8,1.0,False,False,False,False,26012
303,143,1,camper_ethan,jagged_pass,zigzagoon,20,39,45,17,21,17,21,29,normal,tail_whip,headbutt,sandattack,odor_sleuth,normal,normal,ground,normal,physical,physical,physical,physical,0.0,70.0,0.0,0.0,1.0,1.0,1.0,1.0,False,False,False,False,26012
304,34,1,triathlete_julio,jagged_pass,magnemite,21,39,41,19,37,44,25,23,electric,thundershock,supersonic,sonicboom,thunder_wave,electric,normal,normal,electric,special,physical,physical,special,40.0,0.0,0.0,0.0,1.0,0.55,0.9,1.0,False,False,False,False,26012
305,142,1,team_magma_straggler,jagged_pass,poochyena,22,39,48,33,21,19,19,18,dark,sandattack,bite,odor_sleuth,roar,ground,dark,normal,normal,physical,special,physical,physical,0.0,60.0,0.0,0.0,1.0,1.0,1.0,1.0,False,False,False,False,26012
306,172,1,team_magma_straggler,jagged_pass,numel,22,39,59,32,25,34,26,18,fire/ground,growl,tackle,ember,magnitude,normal,normal,fire,ground,physical,physical,special,physical,0.0,35.0,40.0,71.0,1.0,0.95,1.0,1.0,False,False,False,False,26012
307,178,1,picknicker_diana,jagged_pass,swablu,19,39,46,20,29,20,29,24,flying/normal,growl,astonish,sing,fury_attack,normal,ghost,normal,normal,physical,physical,physical,physical,0.0,30.0,0.0,45.0,1.0,1.0,0.55,0.85,False,False,False,False,26012
308,31,1,hiker_alan,trick_house_3,geodude,22,41,49,40,44,18,19,13,ground/rock,mud_sport,rock_throw,magnitude,selfdestruct,ground,rock,ground,normal,physical,physical,physical,physical,0.0,50.0,71.0,0.0,1.0,0.9,1.0,1.0,False,False,False,False,26012
309,31,2,hiker_alan,trick_house_3,graveler,22,41,56,46,55,26,24,18,ground/rock,mud_sport,rock_throw,magnitude,selfdestruct,ground,rock,ground,normal,physical,physical,physical,physical,0.0,50.0,71.0,0.0,1.0,0.9,1.0,1.0,False,False,False,False,26012
310,159,1,picknicker_martha,trick_house_3,skitty,23,41,56,27,25,21,21,25,normal,attract,sing,doubleslap,assist,normal,normal,normal,normal,physical,physical,physical,physical,0.0,0.0,15.0,0.0,1.0,0.55,0.85,1.0,False,False,False,False,26012
311,190,1,camper_justin,trick_house_3,kecleon,24,41,62,48,38,36,62,21,normal,faint_attack,fury_swipes,psybeam,screech,dark,normal,psychic,normal,special,physical,special,physical,60.0,54.0,65.0,0.0,1.0,0.8,1.0,0.85,False,False,False,False,26012
312,158,1,hiker_alan,trick_house_3,nosepass,22,41,45,26,64,24,39,18,rock,harden,rock_throw,block,thunder_wave,normal,rock,normal,electric,physical,physical,physical,special,0.0,50.0,0.0,0.0,1.0,0.9,1.0,1.0,False,False,False,False,26012
313,178,1,picknicker_martha,trick_house_3,swablu,23,41,53,25,32,20,39,28,flying/normal,astonish,sing,fury_attack,safeguard,ghost,normal,normal,normal,physical,physical,physical,physical,30.0,0.0,45.0,0.0,1.0,0.55,0.85,1.0,False,False,False,False,26012
314,190,1,cooltrainer_gerald,lavaridge_gym,kecleon,23,43,63,49,35,38,62,26,normal,flamethrower,fury_swiped,faint_attack,bind,fire,,dark,normal,special,,special,physical,95.0,,60.0,15.0,1.0,,1.0,0.75,False,False,False,False,26012
315,119,1,kindler_jeff,lavaridge_gym,slugma,22,43,52,25,22,38,27,16,fire,smog,ember,rock_throw,harden,poison,fire,rock,normal,physical,special,physical,physical,20.0,40.0,50.0,0.0,1.0,1.0,0.9,1.0,False,False,False,False,26012
317,119,1,kindler_jace,lavaridge_gym,slugma,23,43,54,26,26,35,28,16,fire,smog,ember,rock_throw,harden,poison,fire,rock,normal,physical,special,physical,physical,20.0,40.0,50.0,0.0,1.0,1.0,0.9,1.0,False,False,False,False,26012
318,172,1,hiker_eli,lavaridge_gym,numel,23,43,63,31,26,37,28,25,fire/ground,growl,tackle,ember,magnitude,normal,normal,fire,ground,physical,physical,special,physical,0.0,35.0,40.0,71.0,1.0,0.95,1.0,1.0,False,False,False,False,26012
322,162,1,battle_girl_danielle,lavaridge_gym,meditite,23,43,49,26,36,23,33,35,fighting/psychic,bide,detect,confusion,fire_punch,normal,fighting,psychic,fire,physical,physical,special,special,0.0,0.0,50.0,75.0,1.0,1.0,1.0,1.0,False,False,False,False,26012
323,172,1,leader_flannery,lavaridge_gym,numel,24,43,68,39,29,36,32,29,fire/ground,magnitude,take_down,overheat,sunny_day,ground,normal,fire,fire,physical,physical,special,special,71.0,67.0,140.0,0.0,1.0,0.85,0.9,1.0,False,False,False,False,26012
324,119,1,leader_flannery,lavaridge_gym,slugma,24,43,58,26,29,44,31,20,fire,smog,overheat,light_screen,sunny_day,poison,fire,psychic,fire,physical,special,special,special,20.0,140.0,0.0,0.0,1.0,0.9,1.0,1.0,False,False,False,False,26012
325,172,2,leader_flannery,lavaridge_gym,camerupt,26,43,80,70,49,60,51,33,fire/ground,overheat,tackle,attract,sunny_day,fire,normal,normal,fire,special,physical,physical,special,140.0,35.0,0.0,0.0,0.9,0.95,1.0,1.0,False,False,False,False,26012
326,173,1,leader_flannery,lavaridge_gym,torkoal,29,43,88,56,94,69,54,25,fire,body_slam,overheat,attract,sunny_day,normal,fire,normal,fire,physical,special,physical,special,85.0,140.0,0.0,0.0,1.0,0.9,1.0,1.0,False,False,False,False,26012
327,148,1,camper_branden,route_111_desert,taillow,22,44,49,26,18,18,18,46,flying/normal,focus_energy,quick_attack,wing_attack,double_team,normal,normal,flying,normal,physical,physical,physical,physical,0.0,40.0,60.0,0.0,1.0,1.0,1.0,1.0,False,False,False,False,26012
328,147,2,camper_branden,route_111_desert,nuzleaf,22,44,62,35,22,34,22,27,dark/grass,harden,growth,nature_power,fake_out,normal,normal,normal,normal,physical,physical,physical,physical,0.0,0.0,0.0,40.0,1.0,1.0,0.95,1.0,False,False,False,False,26012
329,146,2,picknicker_celia,route_111_desert,lombre,22,44,58,27,27,31,35,27,grass/water,growl,absorb,nature_power,fake_out,normal,grass,normal,normal,physical,special,physical,physical,0.0,20.0,0.0,40.0,1.0,1.0,0.95,1.0,False,False,False,False,26012
330,94,2,picknicker_becky,route_111_desert,marill,22,44,62,14,27,11,27,22,water,rollout,bubblebeam,tail_whip,defense_curl,rock,water,normal,normal,physical,special,physical,physical,30.0,65.0,0.0,0.0,0.9,1.0,1.0,1.0,False,False,False,False,26012
331,94,2,picknicker_celia,route_111_desert,marill,22,44,62,13,24,14,27,22,water,tail_whip,water_gun,rollout,bubblebeam,normal,water,rock,water,physical,special,physical,special,0.0,40.0,30.0,65.0,1.0,1.0,0.9,1.0,False,False,False,False,26012
332,185,1,camper_beau,route_111_desert,baltoy,21,44,47,18,28,21,37,28,ground/psychic,rapid_spin,mudslap,psybeam,rock_tomb,normal,ground,psychic,rock,physical,physical,special,physical,20.0,20.0,65.0,50.0,1.0,1.0,1.0,0.8,False,False,False,False,26012
333,11,1,camper_beau,route_111_desert,sandshrew,21,44,52,36,40,13,17,21,ground,poison_sting,sandattack,scratch,dig,poison,ground,normal,ground,physical,physical,physical,physical,15.0,0.0,40.0,60.0,1.0,1.0,1.0,1.0,False,False,False,False,26012
335,11,1,picknicker_heidi,route_111_desert,sandshrew,22,44,54,34,42,13,19,22,ground,dig,sandattack,poison_sting,slash,ground,ground,poison,normal,physical,physical,physical,physical,60.0,0.0,15.0,70.0,1.0,1.0,1.0,1.0,False,False,False,True,26012
336,185,1,picknicker_heidi,route_111_desert,baltoy,22,44,49,22,29,22,35,29,ground/psychic,rapid_spin,mudslap,psybeam,rock_tomb,normal,ground,psychic,rock,physical,physical,special,physical,20.0,20.0,65.0,50.0,1.0,1.0,1.0,0.8,False,False,False,False,26012
337,11,1,picknicker_becky,route_111_desert,sandshrew,22,44,54,38,37,13,18,24,ground,sandattack,poison_sting,slash,dig,ground,poison,normal,ground,physical,physical,physical,physical,0.0,15.0,70.0,60.0,1.0,1.0,1.0,1.0,False,False,True,False,26012
338,11,1,ruin_maniac_bryan,route_111_desert,sandshrew,22,44,54,38,37,13,18,24,ground,scratch,defense_curl,sandattack,poison_sting,normal,normal,ground,poison,physical,physical,physical,physical,40.0,0.0,0.0,15.0,1.0,1.0,1.0,1.0,False,False,False,False,26012
339,11,2,ruin_maniac_bryan,route_111_desert,sandslash,22,44,65,53,58,24,29,29,ground,scratch,defense_curl,sandattack,poison_sting,normal,normal,ground,poison,physical,physical,physical,physical,40.0,0.0,0.0,15.0,1.0,1.0,1.0,1.0,False,False,False,False,26012
340,11,1,camper_drew,route_111_desert,sandshrew,23,44,56,35,44,14,18,25,ground,dig,sandattack,poison_sting,slash,ground,ground,poison,normal,physical,physical,physical,physical,60.0,0.0,15.0,70.0,1.0,1.0,1.0,1.0,False,False,False,True,26012
341,11,2,ruin_maniac_dusty,route_111_desert,sandslash,23,44,68,57,50,27,31,36,ground,dig,slash,sandattack,poison_sting,ground,normal,ground,poison,physical,physical,physical,physical,60.0,70.0,0.0,15.0,1.0,1.0,1.0,1.0,False,True,False,False,26012
342,148,2,cooltrainer_randall,petalburg_gym,swellow,26,45,75,57,39,39,39,85,flying/normal,quick_attack,agility,wing_attack,,normal,psychic,flying,,physical,special,physical,,40.0,0.0,60.0,,1.0,1.0,1.0,,False,False,False,False,26012
343,159,2,cooltrainer_mary,petalburg_gym,delcatty,26,45,80,46,46,45,36,49,normal,faint_attack,shock_wave,,,dark,electric,,,special,special,,,60.0,60.0,,,1.0,1.0,,,False,False,False,False,26012
344,175,1,cooltrainer_parker,petalburg_gym,spinda,26,45,75,39,44,44,48,44,normal,teeter_dance,dizzy_punch,focus_punch,,normal,normal,fighting,,physical,physical,physical,,0.0,70.0,0.0,,1.0,1.0,1.0,,False,False,False,False,26012
345,16,3,cooltrainer_alexia,petalburg_gym,wigglytuff,26,45,116,53,36,52,35,36,normal,defense_curl,doubleedge,shadow_ball,,normal,normal,ghost,,physical,physical,physical,,0.0,75.0,80.0,,1.0,1.0,1.0,,False,False,False,False,26012
346,175,1,leader_norman,petalburg_gym,spinda,27,45,75,43,43,43,43,43,normal,facade,psybeam,teeter_dance,encore,normal,psychic,normal,normal,physical,special,physical,physical,70.0,65.0,0.0,0.0,1.0,1.0,1.0,1.0,False,False,False,False,26012
347,153,1,cooltrainer_george,petalburg_gym,slakoth,26,45,75,48,44,31,31,25,normal,shadow_ball,counter,slack_off,,ghost,fighting,normal,,physical,physical,physical,,80.0,0.0,0.0,,1.0,1.0,1.0,,False,False,False,False,26012
348,153,2,cooltrainer_berke,petalburg_gym,vigoroth,26,45,85,54,54,41,41,59,normal,slash,focus_energy,,,normal,normal,,,physical,physical,,,70.0,0.0,,,1.0,1.0,,,True,False,False,False,26012
349,143,2,leader_norman,petalburg_gym,linoone,29,45,91,57,42,40,47,69,normal,slash,facade,headbutt,belly_drum,normal,normal,normal,normal,physical,physical,physical,physical,70.0,70.0,70.0,0.0,1.0,1.0,1.0,1.0,True,False,False,False,26012
350,153,2,leader_norman,petalburg_gym,vigoroth,27,45,86,54,54,41,36,66,normal,slash,facade,faint_attack,encore,normal,normal,dark,normal,physical,physical,special,physical,70.0,70.0,60.0,0.0,1.0,1.0,1.0,1.0,True,False,False,False,26012
351,179,1,cooltrainer_jody,petalburg_gym,zangoose,26,45,82,72,44,39,48,59,normal,swords_dance,slash,,,normal,normal,,,physical,physical,,,0.0,70.0,,,1.0,1.0,,,False,True,False,False,26012
352,153,3,leader_norman,petalburg_gym,slaking,31,45,143,113,76,73,59,68,normal,facade,faint_attack,counter,yawn,normal,dark,fighting,normal,physical,special,physical,physical,70.0,60.0,0.0,0.0,1.0,1.0,1.0,1.0,False,False,False,False,37238
353,28,2,black_belt_yuji,trick_house_4,machoke,26,47,80,60,44,34,39,31,fighting,karate_chop,seismic_toss,foresight,revenge,fighting,fighting,normal,fighting,physical,physical,physical,physical,55.0,0.0,0.0,60.0,1.0,1.0,1.0,1.0,True,False,False,False,37238
354,157,1,black_belt_yuji,trick_house_4,makuhita,26,47,76,39,23,18,25,18,fighting,arm_thrust,vital_throw,fake_out,whirlwind,fighting,fighting,normal,normal,physical,physical,physical,physical,45.0,70.0,40.0,0.0,1.0,1.0,1.0,1.0,False,False,False,False,37238
355,152,2,battle_girl_paula,trick_house_4,breloom,27,47,72,78,51,46,36,44,fighting/grass,leech_seed,mega_drain,headbutt,mach_punch,grass,grass,normal,fighting,special,special,physical,physical,0.0,40.0,70.0,40.0,0.9,1.0,1.0,1.0,False,False,False,False,37238
356,162,1,black_belt_cora,trick_house_4,meditite,27,47,56,29,37,31,33,40,fighting/psychic,confusion,detect,hidden_power,mind_reader,psychic,fighting,normal,normal,special,physical,physical,physical,50.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,False,False,False,False,37238
357,148,1,bird_keeper_josue,route_105,taillow,25,48,56,34,21,21,21,49,flying/normal,focus_energy,quick_attack,wing_attack,double_team,normal,normal,flying,normal,physical,physical,physical,physical,0.0,40.0,60.0,0.0,1.0,1.0,1.0,1.0,False,False,False,False,37238
358,171,1,swimmer_beverly,route_105,wailmer,25,48,100,36,22,40,22,38,water,water_gun,rollout,whirlpool,astonish,water,rock,water,ghost,special,physical,special,physical,40.0,30.0,15.0,30.0,1.0,0.9,0.7,1.0,False,False,False,False,37238
359,94,2,swimmer_imani,route_105,marill,26,48,72,15,31,15,31,25,water,tail_whip,water_gun,rollout,bubblebeam,normal,water,rock,water,physical,special,physical,special,0.0,40.0,30.0,65.0,1.0,1.0,0.9,1.0,False,False,False,False,37238
360,11,1,ruin_maniac_foster,route_105,sandshrew,25,48,63,40,50,19,23,28,ground,dig,slash,sandattack,poison_sting,ground,normal,ground,poison,physical,physical,physical,physical,60.0,70.0,0.0,15.0,1.0,1.0,1.0,1.0,False,True,False,False,37238
361,11,2,ruin_maniac_foster,route_105,sandslash,25,48,75,52,63,30,35,44,ground,dig,slash,sandattack,poison_sting,ground,normal,ground,poison,physical,physical,physical,physical,60.0,70.0,0.0,15.0,1.0,1.0,1.0,1.0,False,True,False,False,37238
362,149,1,swimmer_beverly,route_105,wingull,25,48,55,20,18,35,20,47,flying/water,water_gun,supersonic,wing_attack,mist,water,normal,flying,ice,special,physical,physical,special,40.0,0.0,60.0,0.0,1.0,0.55,1.0,1.0,False,False,False,False,37238
363,11,1,ruin_maniac_andres,route_105,sandshrew,25,48,61,44,53,14,21,26,ground,defense_curl,sandattack,poison_sting,slash,normal,ground,poison,normal,physical,physical,physical,physical,0.0,0.0,15.0,70.0,1.0,1.0,1.0,1.0,False,False,False,True,37238
366,30,1,swimmer_domimik,route_105,tentacool,26,48,56,25,23,31,62,36,poison/water,supersonic,constrict,acid,bubblebeam,normal,normal,poison,water,physical,physical,physical,special,0.0,10.0,40.0,65.0,0.55,1.0,1.0,1.0,False,False,False,False,37238
367,170,1,swimmer_luis,route_105,carvanha,26,48,59,56,15,38,15,34,dark/water,rage,focus_energy,scary_face,crunch,normal,normal,normal,dark,physical,physical,physical,special,20.0,0.0,0.0,80.0,1.0,1.0,0.9,1.0,False,False,False,False,37238
368,30,1,fisherman_elliot,route_106,tentacool,7,50,22,10,9,12,19,14,poison/water,poison_sting,supersonic,,,poison,normal,,,physical,physical,,,15.0,0.0,,,1.0,0.55,,,False,False,False,False,37238
369,65,1,fisherman_elliot,route_106,magikarp,10,50,24,7,16,8,8,21,water,splash,,,,normal,,,,physical,,,,0.0,,,,1.0,,,,False,False,False,False,37238
371,30,1,fisherman_ned,route_106,tentacool,11,50,29,13,10,16,29,20,poison/water,poison_sting,supersonic,,,poison,normal,,,physical,physical,,,15.0,0.0,,,1.0,0.55,,,False,False,False,False,37238
372,171,1,swimmer_kyla,route_106,wailmer,26,50,103,45,20,41,23,36,water,water_gun,rollout,whirlpool,astonish,water,rock,water,ghost,special,physical,special,physical,40.0,30.0,15.0,30.0,1.0,0.9,0.7,1.0,False,False,False,False,37238
373,30,1,swimmer_douglas,route_106,tentacool,24,50,53,24,19,29,58,38,poison/water,poison_sting,supersonic,constrict,acid,poison,normal,normal,poison,physical,physical,physical,physical,15.0,0.0,10.0,40.0,1.0,0.55,1.0,1.0,False,False,False,False,37238
375,149,1,swimmer_darrin,route_107,wingull,24,51,53,17,19,31,20,46,flying/water,water_gun,supersonic,wing_attack,mist,water,normal,flying,ice,special,physical,physical,special,40.0,0.0,60.0,0.0,1.0,0.55,1.0,1.0,False,False,False,False,37238
376,149,1,swimmer_denise,route_107,wingull,25,51,55,22,20,32,20,42,flying/water,water_gun,supersonic,wing_attack,mist,water,normal,flying,ice,special,physical,physical,special,40.0,0.0,60.0,0.0,1.0,0.55,1.0,1.0,False,False,False,False,37238
377,56,1,swimmer_denise,route_107,goldeen,25,51,57,38,35,22,30,36,water,water_sport,supersonic,horn_attack,flail,water,normal,normal,normal,special,physical,physical,physical,0.0,0.0,65.0,0.0,1.0,0.55,1.0,1.0,False,False,False,False,37238
378,30,1,swimmer_darrin,route_107,tentacool,24,51,53,21,22,31,53,38,poison/water,poison_sting,supersonic,constrict,acid,poison,normal,normal,poison,physical,physical,physical,physical,15.0,0.0,10.0,40.0,1.0,0.55,1.0,1.0,False,False,False,False,37238
380,56,1,swimmer_beth,route_107,goldeen,26,51,59,42,36,20,31,37,water,water_sport,supersonic,horn_attack,flail,water,normal,normal,normal,special,physical,physical,physical,0.0,0.0,65.0,0.0,1.0,0.55,1.0,1.0,False,False,False,False,37238
381,30,1,sis_bro_lisa_ray,route_107,tentacool,25,51,55,22,22,30,60,40,poison/water,supersonic,constrict,acid,bubblebeam,normal,normal,poison,water,physical,physical,physical,special,0.0,10.0,40.0,65.0,0.55,1.0,1.0,1.0,False,False,False,False,37238
382,56,1,sis_bro_lisa_ray,route_107,goldeen,27,51,61,45,37,23,28,39,water,water_sport,supersonic,horn_attack,flail,water,normal,normal,normal,special,physical,physical,physical,0.0,0.0,65.0,0.0,1.0,0.55,1.0,1.0,False,False,False,False,37238
383,170,1,swimmer_tony,route_107,carvanha,26,51,59,45,16,38,15,38,dark/water,rage,focus_energy,scary_face,crunch,normal,normal,normal,dark,physical,physical,physical,special,20.0,0.0,0.0,80.0,1.0,1.0,0.9,1.0,False,False,False,False,37238
384,57,1,triathlete_camron,route_107,staryu,26,51,51,28,29,41,33,53,water,rapid_spin,recover,camouflage,swift,normal,normal,normal,normal,physical,physical,physical,physical,20.0,0.0,0.0,60.0,1.0,1.0,1.0,1.0,False,False,False,False,37238
385,148,2,cooltrainer_carolina,route_108,swellow,24,52,64,51,35,27,30,66,flying/normal,focus_energy,quick_attack,wing_attack,double_team,normal,normal,flying,normal,physical,physical,physical,physical,0.0,40.0,60.0,0.0,1.0,1.0,1.0,1.0,False,False,False,False,37238
386,28,1,sailor_cory,route_108,machop,24,52,67,47,29,18,21,21,fighting,focus_energy,karate_chop,seismic_toss,foresight,normal,fighting,fighting,normal,physical,physical,physical,physical,0.0,55.0,0.0,0.0,1.0,1.0,1.0,1.0,False,True,False,False,37238
387,94,2,swimmer_tara,route_108,marill,25,52,70,15,30,15,30,25,water,tail_whip,water_gun,rollout,bubblebeam,normal,water,rock,water,physical,special,physical,special,0.0,40.0,30.0,65.0,1.0,1.0,0.9,1.0,False,False,False,False,37238
388,149,1,sailor_cory,route_108,wingull,24,52,53,19,17,34,19,45,flying/water,water_gun,supersonic,wing_attack,mist,water,normal,flying,ice,special,physical,physical,special,40.0,0.0,60.0,0.0,1.0,0.55,1.0,1.0,False,False,False,False,37238
389,55,1,swimmer_tara,route_108,horsea,25,52,50,25,36,44,17,35,water,bubble,smokescreen,leer,water_gun,water,normal,normal,water,special,physical,physical,special,20.0,0.0,0.0,40.0,1.0,1.0,1.0,1.0,False,False,False,False,37238
390,163,2,cooltrainer_carolina,route_108,manectric,24,52,69,42,31,56,38,56,electric,leer,howl,quick_attack,spark,normal,normal,normal,electric,physical,physical,physical,special,0.0,0.0,40.0,65.0,1.0,1.0,1.0,1.0,False,False,False,False,37238
392,30,1,sailor_cory,route_108,tentacool,24,52,53,24,23,29,53,34,poison/water,poison_sting,supersonic,constrict,acid,poison,normal,normal,poison,physical,physical,physical,physical,15.0,0.0,10.0,40.0,1.0,0.55,1.0,1.0,False,False,False,False,37238
